line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   40.580806  5.356759  4.651278  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6348  4.651278   -6.277  0.525139  7.617751  7.1693294E-01  2.6877986E-01  3.2580957E-05  8.9238023E-06  3.9501097E-03  4.9864119E-03  1.1739633E-05  1.4913658E-08  1.8759532E-03  7.8353200E-05  3.526E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.148447  0.0000000E+00  0.0000000000E+00       4.248     7.93   -8.6419   -4.5414   -1.1816   -0.3501   -0.1497   -0.4403   -0.2375   -0.0381   -1.0020   -0.0786   -0.3053    0.3766         1   -4.1005
  2  8.435538514755935E+04   40.535703  5.359942  4.647070  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6307  4.647070   -6.270  0.506165  7.611897  7.0852858E-01  2.7736265E-01  4.2331758E-05  1.1592053E-05  5.1946396E-03  3.5508487E-03  8.5300945E-06  1.0709663E-08  1.8737233E-03  1.5216001E-05  1.088E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.149703  0.0000000E+00  0.0000000000E+00       4.227     8.11   -8.6499   -4.5790   -1.1808   -0.3488   -0.1493   -0.4390   -0.2365   -0.0379   -0.9978   -0.0783   -0.3045    0.3756         1   -4.0709
  3  1.696622324101097E+05   40.489232  5.363370  4.644651  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6269  4.644651   -6.261  0.497108  7.609338  7.0010158E-01  2.8589964E-01  4.8224577E-05  1.3204108E-05  5.9543404E-03  2.6746781E-03  6.4977738E-06  8.0932678E-09  1.8719225E-03  3.7624658E-06  1.548E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.151061  0.0000000E+00  0.0000000000E+00       4.214     8.24   -8.6584   -4.6044   -1.1806   -0.3481   -0.1492   -0.4384   -0.2359   -0.0378   -0.9953   -0.0781   -0.3041    0.3751         1   -4.0541
  4  2.548755907438077E+05   40.441936  5.366885  4.642888  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6230  4.642888   -6.253  0.491784  7.608018  6.9163373E-01  2.9444314E-01  5.2288191E-05  1.4315884E-05  6.4746390E-03  2.0746033E-03  5.0660917E-06  6.2878502E-09  1.8703110E-03  1.2910147E-06  1.859E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.152464  0.0000000E+00  0.0000000000E+00       4.202     8.34   -8.6672   -4.6253   -1.1804   -0.3475   -0.1491   -0.4380   -0.2355   -0.0377   -0.9935   -0.0780   -0.3038    0.3747         1   -4.0419
  5  3.373904817944619E+05   40.395221  5.370358  4.641500  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6194  4.641500   -6.245  0.488458  7.607347  6.8335478E-01  3.0277554E-01  5.5196476E-05  1.5111736E-05  6.8428777E-03  1.6498647E-03  4.0366684E-06  5.0042111E-09  1.8688448E-03  7.2159922E-07  2.069E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.153863  0.0000000E+00  0.0000000000E+00       4.193     8.42   -8.6759   -4.6434   -1.1802   -0.3471   -0.1490   -0.4377   -0.2351   -0.0377   -0.9921   -0.0779   -0.3036    0.3745         1   -4.0325
  6  4.201749257468463E+05   40.347462  5.373882  4.640242  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6157  4.640242   -6.236  0.486130  7.607008  6.7495174E-01  3.1121928E-01  5.7640402E-05  1.5782299E-05  7.1228598E-03  1.3265665E-03  3.2188589E-06  4.0212815E-09  1.8674275E-03  5.9186303E-07  2.216E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.155299  0.0000000E+00  0.0000000000E+00       4.184     8.51   -8.6847   -4.6608   -1.1801   -0.3467   -0.1489   -0.4374   -0.2348   -0.0376   -0.9908   -0.0778   -0.3034    0.3742         1   -4.0240
  7  5.027335328930831E+05   40.298953  5.377351  4.639106  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6118  4.639106   -6.228  0.484660  7.606962  6.6646188E-01  3.1974047E-01  5.9251099E-05  1.6222477E-05  7.3392768E-03  1.0770995E-03  2.6241343E-06  3.2626909E-09  1.8660449E-03  5.8180217E-07  2.315E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.156730  0.0000000E+00  0.0000000000E+00       4.175     8.59   -8.6934   -4.6771   -1.1799   -0.3464   -0.1488   -0.4371   -0.2345   -0.0376   -0.9897   -0.0777   -0.3032    0.3740         1   -4.0163
  8  5.821553835313302E+05   40.251344  5.380783  4.638024  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6082  4.638024   -6.220  0.483685  7.607056  6.5817820E-01  3.2804793E-01  6.0656613E-05  1.6608768E-05  7.5029341E-03  8.8815292E-04  2.1540566E-06  2.6862034E-09  1.8647292E-03  6.0600972E-07  2.375E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.158158  0.0000000E+00  0.0000000000E+00       4.167     8.66   -8.7020   -4.6930   -1.1798   -0.3460   -0.1487   -0.4369   -0.2343   -0.0375   -0.9886   -0.0777   -0.3031    0.3738         1   -4.0090
  9  6.620795553236452E+05   40.202558  5.384309  4.636959  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6048  4.636959   -6.212  0.483079  7.607274  6.4972672E-01  3.3651845E-01  6.1849672E-05  1.6937485E-05  7.6339741E-03  7.3675069E-04  1.7766563E-06  2.2253036E-09  1.8634115E-03  6.4245732E-07  2.408E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.159639  0.0000000E+00  0.0000000000E+00       4.159     8.74   -8.7108   -4.7089   -1.1796   -0.3457   -0.1486   -0.4366   -0.2340   -0.0375   -0.9875   -0.0776   -0.3029    0.3735         1   -4.0019
