line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
  42  2.1675641321E+07  3.692402 -0.217459 -0.238050    1.00000000     1.07154  4.38  3.230E-07   0.000000  6.940161 16.664587  1.587012  6.940161  0.000000  1.587012  4.9563E-01  2.3112E+00  0.0000E+00  0.8880316  6.459E-01  6.43626 -0.18383  0.0000000  0.000E+00  0.00000  0.00000  2.9453E-01  0.0000E+00  2.1768E-01  0.0000E+00  1.6156E-01  0.0000E+00  1.1915E-01  0.0000E+00  7.0579E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2628E-02  7.8205E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2574E-04  1.2163E-04  3.2705E-02  2.9726E-03 -1.0000E+00  3.9768E+03  1.3887E+03  3.8533E+03   5.2936  -0.3271   0.7763   0.9763   0.5351   0.9890   0.6069   0.0930   2.2324  -0.2489   0.2511  -0.8857   7.3734   6.5971   5.6208   5.0857   4.6318   3.4813   3.9952   3.3884   5.3719   5.8719   4.7351  7.1595E-01  1.8369E-17  1.0177E-04  2.6996E-01  1.1149E-15  5.7850E-09  2.2662E-25  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  5.3743E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1592E-01  7.2282E-18  1.2658E-04  2.6996E-01  2.4475E-03  2.9680E-05  3.6383E-24  7.2361E-04  1.7793E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  43  2.2588284204E+07  3.698547 -0.192995 -0.219101    1.00000000     1.07112  4.38  3.097E-07   0.000000  6.954290 16.724337  1.632179  6.954290  0.000000  1.632179  6.5276E-01  2.2594E+00  0.0000E+00  0.9019913  6.527E-01  6.42613 -0.23804  0.0000000  0.000E+00  0.00000  0.00000  3.3130E-01  0.0000E+00  2.0960E-01  0.0000E+00  1.5138E-01  0.0000E+00  1.1018E-01  0.0000E+00  6.4798E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.7744E-02  7.7462E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2600E-04  1.2169E-04  3.4130E-02  2.9538E-03 -1.0000E+00  3.9686E+03  1.4019E+03  3.8481E+03   5.2325  -0.2963   0.7123   0.9457   0.5184   0.9580   0.5869   0.0895   2.1620  -0.2355   0.2463  -0.8571   7.1868   6.4745   5.5288   5.0103   4.5708   3.4563   3.9537   3.3668   5.2933   5.7750   4.6716  7.1595E-01  1.8896E-17  1.0177E-04  2.6996E-01  1.1116E-15  5.7846E-09  7.4380E-26  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.9458E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1591E-01  7.0943E-18  1.3388E-04  2.6996E-01  2.4475E-03  2.9705E-05  4.7648E-24  7.2362E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.8352E-49  5.8310E-05  6.4033E-04
  44  2.3500927083E+07  3.705345 -0.166524 -0.198186    1.00000000     1.07037  4.38  2.955E-07   0.000000  6.968858 16.783894  1.676808  6.968858  0.000000  1.676808  8.6933E-01  2.1893E+00  0.0000E+00  0.9143060  6.592E-01  6.41614 -0.29310  0.0000000  0.000E+00  0.00000  0.00000  3.0748E-01  0.0000E+00  1.9362E-01  0.0000E+00  1.3677E-01  0.0000E+00  1.0213E-01  0.0000E+00  6.1064E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.3338E-02  7.6390E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2630E-04  1.2182E-04  3.5457E-02  2.9350E-03 -1.0000E+00  3.9590E+03  1.4152E+03  3.8409E+03   5.1663  -0.2647   0.6427   0.9133   0.4996   0.9246   0.5649   0.0868   2.0870  -0.2213   0.2407  -0.8263   6.9869   6.3442   5.4310   4.9314   4.5064   3.4307   3.9089   3.3440   5.2097   5.6717   4.6047  7.1595E-01  1.9483E-17  1.0177E-04  2.6996E-01  1.1074E-15  5.7842E-09  7.4845E-26  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.9115E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1590E-01  6.9626E-18  1.4316E-04  2.6996E-01  2.4474E-03  2.9764E-05  6.2449E-24  7.2362E-04  1.7776E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  2.3764E-43  5.8310E-05  6.4033E-04
  45  2.4413569956E+07  3.711605 -0.141872 -0.179580    1.00000000     1.07001  4.38  2.837E-07   0.000000  6.983868 16.842887  1.720416  6.983868  0.000000  1.720416  1.1860E+00  2.0798E+00  0.0000E+00  0.9257787  6.660E-01  6.40472 -0.35285  0.0000000  0.000E+00  0.00000  0.00000  2.8479E-01  0.0000E+00  1.7833E-01  0.0000E+00  1.2645E-01  0.0000E+00  9.3559E-02  0.0000E+00  5.6432E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.9231E-02  7.5079E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2654E-04  1.2188E-04  3.6746E-02  2.9159E-03 -1.0000E+00  3.9517E+03  1.4316E+03  3.8366E+03   5.1047  -0.2376   0.5809   0.8829   0.4833   0.8950   0.5453   0.0840   2.0195  -0.2091   0.2356  -0.7991   6.8061   6.2252   5.3422   4.8590   4.4473   3.4067   3.8680   3.3228   5.1332   5.5779   4.5431  7.1595E-01  2.0183E-17  1.0177E-04  2.6996E-01  1.1057E-15  5.7840E-09  4.1864E-26  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.1142E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1589E-01  6.8264E-18  1.5476E-04  2.6996E-01  2.4473E-03  2.9894E-05  8.1955E-24  7.2363E-04  1.7744E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  2.9577E-39  5.8310E-05  6.4033E-04
  46  2.5326212825E+07  3.718243 -0.115353 -0.158704    1.00000000     1.06982  4.38  2.727E-07   0.000000  6.999283 16.900691  1.762479  6.999283  0.000000  1.762479  1.6878E+00  1.8912E+00  2.5660E-10  0.9361242  6.729E-01  6.39329 -0.41480  0.0000000  0.000E+00  0.00000  0.00000  2.7021E-01  0.0000E+00  1.6429E-01  0.0000E+00  1.1625E-01  0.0000E+00  8.7462E-02  0.0000E+00  5.1057E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.5405E-02  7.3613E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2673E-04  1.2192E-04  3.8000E-02  2.8947E-03 -1.0000E+00  3.9454E+03  1.4478E+03  3.8328E+03   5.0384  -0.2110   0.5188   0.8506   0.4667   0.8649   0.5251   0.0806   1.9495  -0.1970   0.2302  -0.7715   6.6188   6.0999   5.2494   4.7827   4.3845   3.3805   3.8250   3.2998   5.0523   5.4795   4.4779  7.1595E-01  2.1000E-17  1.0177E-04  2.6996E-01  1.1048E-15  5.7840E-09  2.3194E-26  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.5319E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1587E-01  6.6866E-18  1.6861E-04  2.6996E-01  2.4470E-03  3.0197E-05  1.0762E-23  7.2365E-04  1.7666E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  4.1910E-36  5.8310E-05  6.4033E-04
  47  2.6238855690E+07  3.724490 -0.090766 -0.146631    1.00000000     1.06934  4.38  2.632E-07   0.000000  7.015345 16.957183  1.802447  7.015345  0.000000  1.802447  2.5509E+00  1.5102E+00  1.3476E-08  0.9456215  6.804E-01  6.38007 -0.48138  0.0000000  0.000E+00  0.00000  0.00000  2.4937E-01  0.0000E+00  1.5072E-01  0.0000E+00  1.0779E-01  0.0000E+00  8.0081E-02  0.0000E+00  4.7341E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1907E-02  7.1984E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2698E-04  1.2200E-04  3.9181E-02  2.8765E-03 -1.0000E+00  3.9381E+03  1.4673E+03  3.8284E+03   4.9769  -0.1880   0.4641   0.8220   0.4505   0.8380   0.5066   0.0776   1.8856  -0.1865   0.2251  -0.7469   6.4510   5.9869   5.1649   4.7144   4.3269   3.3568   3.7858   3.2793   4.9784   5.3899   4.4180  7.1595E-01  2.2119E-17  1.0177E-04  2.6996E-01  1.1043E-15  5.7839E-09  1.2293E-26  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.0908E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1585E-01  6.5403E-18  1.8338E-04  2.6996E-01  2.4463E-03  3.0898E-05  1.4052E-23  7.2369E-04  1.7469E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.4583E-35  5.8310E-05  6.4033E-04
  48  2.7151498551E+07  3.730416 -0.067131 -0.141382    1.00000000     1.06939  4.38  2.544E-07   0.000000  7.032467 17.010502  1.838548  7.032467  0.000000  1.838548  4.1822E+00  7.5661E-01  1.6415E-08  0.9542720  6.883E-01  6.36533 -0.55351  0.0000000  0.000E+00  0.00000  0.00000  2.3008E-01  0.0000E+00  1.3744E-01  0.0000E+00  9.7664E-02  0.0000E+00  7.2631E-02  0.0000E+00  4.2467E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.8672E-02  7.0230E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2711E-04  1.2199E-04  4.0279E-02  2.8567E-03 -1.0000E+00  3.9338E+03  1.4903E+03  3.8271E+03   4.9178  -0.1679   0.4153   0.7954   0.4364   0.8135   0.4895   0.0751   1.8269  -0.1772   0.2202  -0.7244   6.2964   5.8811   5.0857   4.6494   4.2722   3.3339   3.7484   3.2588   4.9086   5.3059   4.3613  7.1595E-01  2.3743E-17  1.0177E-04  2.6996E-01  1.1040E-15  5.7839E-09  6.1532E-27  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  7.6232E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1583E-01  6.3896E-18  1.9454E-04  2.6997E-01  2.4447E-03  3.2551E-05  1.8335E-23  7.2381E-04  1.6968E-06  5.9905E-03  2.4182E-06  1.3507E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  2.2504E-34  5.8310E-05  6.4033E-04
  49  2.8064141410E+07  3.736534 -0.044121 -0.147265    1.00000000     1.06755  4.38  2.465E-07   0.000000  7.051354 17.059085  1.867962  7.051354  0.000000  1.867962  7.1779E+00 -5.7685E-01  2.2438E-08  0.9616431  6.964E-01  6.35043 -0.62420  0.0000000  0.000E+00  0.00000  0.00000  2.1077E-01  0.0000E+00  1.2523E-01  0.0000E+00  9.2395E-02  0.0000E+00  6.7329E-02  0.0000E+00  3.9227E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5880E-02  6.8554E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2756E-04  1.2231E-04  4.1197E-02  2.8465E-03 -1.0000E+00  3.9200E+03  1.5115E+03  3.8169E+03   4.8603  -0.1490   0.3683   0.7682   0.4229   0.7891   0.4724   0.0730   1.7681  -0.1681   0.2152  -0.7022   6.1458   5.7775   5.0093   4.5864   4.2202   3.3142   3.7136   3.2412   4.8412   5.2245   4.3071  7.1595E-01  2.5973E-17  1.0177E-04  2.6996E-01  1.1039E-15  5.7839E-09  3.1374E-27  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  5.4641E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1580E-01  6.2300E-18  1.9164E-04  2.7000E-01  2.4409E-03  3.6596E-05  2.3940E-23  7.2411E-04  1.5672E-06  5.9905E-03  2.4183E-06  1.3503E-05  5.2861E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.8630E-33  5.8310E-05  6.4033E-04
  50  2.8976784265E+07  3.742024 -0.026054 -0.176398    1.00000000     1.06280  4.39  2.392E-07   0.000000  7.071662 17.099446  1.888158  7.071662  0.000000  1.888158  1.2126E+01 -1.6912E+00  3.3713E-08  0.9677620  7.049E-01  6.33580 -0.69017  0.0056278  4.283E-02  7.05962  1.87012  1.9238E-01  0.0000E+00  1.1450E-01  0.0000E+00  8.7451E-02  0.0000E+00  6.0813E-02  0.0000E+00  3.6154E-02  0.0000E+00  0.0000E+00  0.0000E+00  8.2346E+01  0.0000E+00  2.1846E-01  0.0000E+00  2.3264E+01  0.0000E+00  0.0000E+00  0.0000E+00  6.5693E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.3539E-02  6.7145E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2851E-04  1.2313E-04  4.1859E-02  2.8539E-03 -1.0000E+00  3.8911E+03  1.5288E+03  3.7912E+03   4.8151  -0.1337   0.3299   0.7437   0.4105   0.7680   0.4573   0.0708   1.7164  -0.1604   0.2108  -0.6829   6.0225   5.6925   4.9488   4.5383   4.1808   3.3032   3.6897   3.2324   4.7884   5.1596   4.2659  7.1595E-01  2.9331E-17  1.0177E-04  2.6996E-01  1.1038E-15  5.7839E-09  1.6405E-27  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  4.1055E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1579E-01  6.1236E-18  1.7568E-04  2.7003E-01  2.4355E-03  4.2145E-05  2.7983E-23  7.2459E-04  1.3905E-06  5.9905E-03  2.4184E-06  1.3497E-05  5.2861E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  8.4476E-33  5.8310E-05  6.4033E-04
  51  2.9889427118E+07  3.746657 -0.014042 -0.235192    1.00000000     1.05484  4.39  2.335E-07   0.000000  7.089248 17.129396  1.900520  7.089248  0.000000  1.900520  2.0036E+01 -2.0371E+00  4.9119E-08  0.9726419  7.130E-01  6.32247 -0.74797  0.0314778  7.993E-02  7.04998  1.84116  1.7942E-01  0.0000E+00  1.0543E-01  0.0000E+00  7.8482E-02  0.0000E+00  5.5486E-02  0.0000E+00  3.2684E-02  0.0000E+00  0.0000E+00  0.0000E+00  5.1010E+01  0.0000E+00  2.2992E-01  0.0000E+00  7.0936E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.6740E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1641E-02  6.6143E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3001E-04  1.2453E-04  4.2163E-02  2.8818E-03 -1.0000E+00  3.8462E+03  1.5402E+03  3.7500E+03   4.7851  -0.1218   0.3002   0.7232   0.4001   0.7505   0.4446   0.0688   1.6734  -0.1542   0.2070  -0.6670   5.9303   5.6300   4.9069   4.5068   4.1564   3.3022   3.6780   3.2335   4.7527   5.1139   4.2399  7.1595E-01  3.4174E-17  1.0177E-04  2.6996E-01  1.1038E-15  5.7839E-09  9.4410E-28  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  3.3237E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1578E-01  6.1013E-18  1.6672E-04  2.7004E-01  2.4321E-03  4.5586E-05  2.8017E-23  7.2496E-04  1.2889E-06  5.9905E-03  2.4186E-06  1.3493E-05  5.2862E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  2.0684E-32  5.8310E-05  6.4033E-04
  52  3.0802069968E+07  3.750326 -0.010090 -0.333080    1.00000000     1.04177  4.40  2.316E-07   0.000000  7.103119 17.148508  1.906096  7.103119  0.000000  1.906096  2.7583E+01 -2.0371E+00  6.5202E-08  0.9762204  7.208E-01  6.31178 -0.78884  0.0578794  1.003E-01  7.04378  1.81650  1.4382E-01  0.0000E+00  9.5377E-02  0.0000E+00  7.5952E-02  0.0000E+00  5.1776E-02  0.0000E+00  3.0464E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.3195E+01  0.0000E+00  2.3264E-01  0.0000E+00  6.2347E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1102E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0263E-02  6.5830E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3244E-04  1.2688E-04  4.2008E-02  2.9419E-03 -1.0000E+00  3.7755E+03  1.5402E+03  3.6828E+03   4.7752  -0.1129   0.2783   0.7075   0.3921   0.7370   0.4345   0.0672   1.6400  -0.1495   0.2040  -0.6546   5.8739   5.5956   4.8881   4.4960   4.1511   3.3153   3.6827   3.2481   4.7386   5.0921   4.2335  7.1595E-01  3.9697E-17  1.0177E-04  2.6996E-01  1.1038E-15  5.7839E-09  6.3813E-28  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.9115E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1578E-01  6.0701E-18  1.5141E-04  2.7006E-01  2.4249E-03  5.2787E-05  2.8360E-23  7.2583E-04  1.0924E-06  5.9905E-03  2.4188E-06  1.3484E-05  5.2862E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1525E-32  5.8310E-05  6.4033E-04
  53  3.1714712817E+07  3.752633 -0.013855 -0.475441    1.00000000     1.02641  4.42  2.325E-07   0.000000  7.112127 17.159714  1.908475  7.112127  0.000000  1.908475  2.8936E+01 -1.1953E+00  7.7665E-08  0.9783491  7.265E-01  6.30623 -0.80729  0.0674179  1.073E-01  7.04703  1.81025  1.3044E-01  0.0000E+00  8.9575E-02  0.0000E+00  6.9893E-02  0.0000E+00  4.9041E-02  0.0000E+00  2.8812E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.3183E+01  0.0000E+00  2.4085E-01  0.0000E+00  6.7391E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0578E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.4266E-03  6.6123E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3536E-04  1.2973E-04  4.1554E-02  3.0226E-03 -1.0000E+00  3.6941E+03  1.5284E+03  3.6048E+03   4.7846  -0.1075   0.2653   0.6980   0.3874   0.7285   0.4282   0.0661   1.6192  -0.1466   0.2021  -0.6470   5.8555   5.5902   4.8921   4.5048   4.1636   3.3391   3.7012   3.2730   4.7456   5.0942   4.2452  7.1595E-01  4.2974E-17  1.0177E-04  2.6996E-01  1.1038E-15  5.7839E-09  5.2032E-28  1.6516E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.7483E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1576E-01  6.0224E-18  1.2821E-04  2.7011E-01  2.4093E-03  6.7897E-05  3.0192E-23  7.2804E-04  7.5131E-07  5.9905E-03  2.4195E-06  1.3464E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.5869E-31  5.8310E-05  6.4033E-04
