line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.199215  4.197235  4.490429  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3913  4.490429   -8.192  0.894171  7.552189  7.1691566E-01  2.6878059E-01  2.5010267E-05  6.7923661E-06  3.8733487E-03  5.0771570E-03  2.2023736E-05  1.7301281E-08  1.8763113E-03  3.8678050E-05  2.329E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.029366  0.0000000E+00  0.0000000000E+00       4.308     4.38   -5.7431   -2.7581   -1.0759   -0.3005   -0.1297   -0.3799   -0.1968   -0.0313   -0.8331   -0.0631   -0.2656    0.3257         1   -2.9850
  2  2.661832597298559E+05   14.197492  4.200622  4.486552  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3924  4.486552   -8.191  0.875752  7.546931  7.0869171E-01  2.7716420E-01  3.1735090E-05  8.6206257E-06  4.9843379E-03  3.8008071E-03  1.7211941E-05  1.3202096E-08  1.8749292E-03  1.5526171E-06  6.641E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.029602  0.0000000E+00  0.0000000000E+00       4.289     4.47   -5.7516   -2.7883   -1.0712   -0.2995   -0.1292   -0.3784   -0.1958   -0.0311   -0.8288   -0.0627   -0.2647    0.3244         1   -2.9632
  3  5.310573109106804E+05   14.195763  4.204973  4.484331  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3903  4.484331   -8.185  0.865963  7.544447  7.0049285E-01  2.8546597E-01  3.6053912E-05  9.7943066E-06  5.6932985E-03  2.9866690E-03  1.3688109E-05  1.0413217E-08  1.8737940E-03  9.3114497E-08  8.785E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.029903  0.0000000E+00  0.0000000000E+00       4.275     4.54   -5.7624   -2.8115   -1.0684   -0.2989   -0.1289   -0.3776   -0.1952   -0.0310   -0.8264   -0.0625   -0.2641    0.3237         1   -2.9510
  4  7.959271852460464E+05   14.194010  4.209475  4.482766  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3876  4.482766   -8.178  0.859605  7.543126  6.9221978E-01  2.9381270E-01  3.9162791E-05  1.0639938E-05  6.2008627E-03  2.4038589E-03  1.1077025E-05  8.3957449E-09  1.8727691E-03  1.2234205E-08  9.834E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030219  0.0000000E+00  0.0000000000E+00       4.265     4.60   -5.7737   -2.8313   -1.0665   -0.2985   -0.1287   -0.3770   -0.1948   -0.0310   -0.8247   -0.0624   -0.2637    0.3232         1   -2.9424
  5  1.054207331773694E+06   14.192269  4.214195  4.481593  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3851  4.481593   -8.170  0.855379  7.542466  6.8403735E-01  3.0204971E-01  4.1498021E-05  1.1274275E-05  6.5764386E-03  1.9725843E-03  9.1057803E-06  6.8954365E-09  1.8718266E-03  7.2877722E-09  1.026E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030553  0.0000000E+00  0.0000000000E+00       4.255     4.65   -5.7855   -2.8494   -1.0650   -0.2982   -0.1285   -0.3765   -0.1945   -0.0309   -0.8234   -0.0623   -0.2635    0.3228         1   -2.9361
  6  1.307218503540261E+06   14.190531  4.218933  4.480639  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3828  4.480639   -8.162  0.852362  7.542196  6.7592004E-01  3.1020894E-01  4.3322839E-05  1.1769422E-05  6.8649053E-03  1.6413038E-03  7.5727676E-06  5.7388435E-09  1.8709378E-03  7.3812749E-09  1.032E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.030891  0.0000000E+00  0.0000000000E+00       4.247     4.69   -5.7973   -2.8663   -1.0639   -0.2980   -0.1284   -0.3762   -0.1942   -0.0309   -0.8223   -0.0622   -0.2632    0.3225         1   -2.9310
  7  1.558910622965757E+06   14.188770  4.223620  4.479795  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3798  4.479795   -8.153  0.850001  7.542175  6.6769796E-01  3.1846446E-01  4.4795937E-05  1.2170749E-05  7.0957972E-03  1.3761293E-03  6.3363327E-06  4.8091676E-09  1.8700702E-03  7.9457433E-09  1.019E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031230  0.0000000E+00  0.0000000000E+00       4.238     4.74   -5.8090   -2.8825   -1.0628   -0.2978   -0.1283   -0.3759   -0.1940   -0.0308   -0.8214   -0.0621   -0.2630    0.3223         1   -2.9265
  8  1.805331691247685E+06   14.187011  4.228449  4.479061  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3774  4.479061   -8.145  0.848355  7.542349  6.5951274E-01  3.2667642E-01  4.6012266E-05  1.2500405E-05  7.2798871E-03  1.1646430E-03  5.3456082E-06  4.0678593E-09  1.8692296E-03  8.6187397E-09  9.931E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031584  0.0000000E+00  0.0000000000E+00       4.231     4.78   -5.8211   -2.8984   -1.0619   -0.2976   -0.1282   -0.3756   -0.1938   -0.0308   -0.8206   -0.0621   -0.2628    0.3220         1   -2.9227
  9  2.050013741804291E+06   14.185230  4.233167  4.478372  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3745  4.478372   -8.136  0.846996  7.542650  6.5126304E-01  3.3494785E-01  4.7031784E-05  1.2777937E-05  7.4301405E-03  9.9199100E-04  4.5280713E-06  3.4587114E-09  1.8683996E-03  9.3858179E-09  9.601E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.031933  0.0000000E+00  0.0000000000E+00       4.223     4.82   -5.8329   -2.9138   -1.0610   -0.2974   -0.1281   -0.3754   -0.1936   -0.0308   -0.8198   -0.0620   -0.2627    0.3218         1   -2.9191
 10  2.287945970974757E+06   14.183464  4.238018  4.477729  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3721  4.477729   -8.127  0.846070  7.543039  6.4309344E-01  3.4313524E-01  4.8000127E-05  1.3043350E-05  7.5515292E-03  8.5228924E-04  3.8398420E-06  2.9647967E-09  1.8675901E-03  1.0248633E-08  9.249E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032295  0.0000000E+00  0.0000000000E+00       4.216     4.86   -5.8450   -2.9293   -1.0602   -0.2972   -0.1281   -0.3751   -0.1935   -0.0308   -0.8191   -0.0620   -0.2625    0.3216         1   -2.9157
 11  2.524075268256625E+06   14.181676  4.242730  4.477105  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3695  4.477105   -8.118  0.845321  7.543520  6.3485879E-01  3.5138445E-01  4.8755817E-05  1.3249518E-05  7.6521722E-03  7.3651894E-04  3.2947798E-06  2.5579428E-09  1.8667833E-03  1.1185852E-08  8.878E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.032652  0.0000000E+00  0.0000000000E+00       4.208     4.90   -5.8568   -2.9443   -1.0594   -0.2971   -0.1280   -0.3749   -0.1933   -0.0307   -0.8184   -0.0619   -0.2624    0.3214         1   -2.9125
