line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   21.397441  4.692463  4.564358  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4801  4.564358   -7.440  0.735469  7.581906  7.1688906E-01  2.6881544E-01  2.8095288E-05  7.6632554E-06  3.9139920E-03  5.0307614E-03  1.6455929E-05  1.6149722E-08  1.8761679E-03  5.4412864E-05  2.876E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.061014  0.0000000E+00  0.0000000000E+00       4.286     5.51   -6.9812   -3.5147   -1.1470   -0.3225   -0.1411   -0.4122   -0.2150   -0.0343   -0.9084   -0.0711   -0.2867    0.3530         1   -3.4665
  2  1.569538168316346E+05   21.391698  4.696624  4.560495  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4776  4.560495   -7.438  0.716953  7.576461  7.0850795E-01  2.7736517E-01  3.6014355E-05  9.8209410E-06  5.0896250E-03  3.6777645E-03  1.2450637E-05  1.1964450E-08  1.8744526E-03  4.6060980E-06  8.573E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.061617  0.0000000E+00  0.0000000000E+00       4.267     5.63   -6.9916   -3.5500   -1.1443   -0.3213   -0.1406   -0.4107   -0.2141   -0.0342   -0.9045   -0.0707   -0.2857    0.3517         1   -3.4416
  3  3.129554453276856E+05   21.385924  4.700995  4.558311  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4748  4.558311   -7.433  0.707398  7.573995  7.0019154E-01  2.8578738E-01  4.0943374E-05  1.1164983E-05  5.8186542E-03  2.8389223E-03  9.7178550E-06  9.2664331E-09  1.8730632E-03  5.4803754E-07  1.183E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.062257  0.0000000E+00  0.0000000000E+00       4.253     5.72   -7.0025   -3.5748   -1.1427   -0.3207   -0.1403   -0.4099   -0.2136   -0.0341   -0.9023   -0.0705   -0.2851    0.3510         1   -3.4277
  4  4.646188531372596E+05   21.380227  4.705539  4.556811  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4724  4.556811   -7.426  0.701544  7.572722  6.9204410E-01  2.9400757E-01  4.4462090E-05  1.2125157E-05  6.3190711E-03  2.2629915E-03  7.7460095E-06  7.4041810E-09  1.8718448E-03  1.1282624E-07  1.378E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.062929  0.0000000E+00  0.0000000000E+00       4.243     5.79   -7.0138   -3.5955   -1.1416   -0.3202   -0.1401   -0.4093   -0.2132   -0.0340   -0.9008   -0.0704   -0.2848    0.3505         1   -3.4183
  5  6.182035144153239E+05   21.374359  4.710152  4.555643  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4692  4.555643   -7.417  0.697514  7.572084  6.8370807E-01  3.0239863E-01  4.6981915E-05  1.2810966E-05  6.6979901E-03  1.8271010E-03  6.2908789E-06  5.9781859E-09  1.8706848E-03  5.7848064E-08  1.497E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.063618  0.0000000E+00  0.0000000000E+00       4.233     5.85   -7.0254   -3.6142   -1.1408   -0.3199   -0.1399   -0.4088   -0.2129   -0.0340   -0.8997   -0.0702   -0.2844    0.3501         1   -3.4111
  6  7.677645535267807E+05   21.368527  4.714819  4.554657  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4666  4.554657   -7.409  0.694686  7.571814  6.7546325E-01  3.1068491E-01  4.9005704E-05  1.3363574E-05  6.9837156E-03  1.4982513E-03  5.1466553E-06  4.8993758E-09  1.8695930E-03  5.3575867E-08  1.564E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.064323  0.0000000E+00  0.0000000000E+00       4.225     5.91   -7.0370   -3.6319   -1.1400   -0.3196   -0.1398   -0.4084   -0.2127   -0.0340   -0.8988   -0.0701   -0.2841    0.3497         1   -3.4051
  7  9.159060844794366E+05   21.362638  4.719541  4.553791  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4641  4.553791   -7.400  0.692657  7.571802  6.6718056E-01  3.1900006E-01  5.0618658E-05  1.3803225E-05  7.2073482E-03  1.2408156E-03  4.2544002E-06  4.0586264E-09  1.8685348E-03  5.6718699E-08  1.594E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.065043  0.0000000E+00  0.0000000000E+00       4.216     5.96   -7.0489   -3.6490   -1.1394   -0.3193   -0.1396   -0.4079   -0.2125   -0.0339   -0.8980   -0.0700   -0.2839    0.3494         1   -3.3999
  8  1.061669235413518E+06   21.356724  4.724164  4.552998  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4614  4.552998   -7.391  0.691138  7.571963  6.5890896E-01  3.2729731E-01  5.1921025E-05  1.4158671E-05  7.3839453E-03  1.0374806E-03  3.5458083E-06  3.3919708E-09  1.8675052E-03  6.1447402E-08  1.600E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.065758  0.0000000E+00  0.0000000000E+00       4.208     6.02   -7.0604   -3.6653   -1.1388   -0.3190   -0.1395   -0.4076   -0.2123   -0.0339   -0.8973   -0.0699   -0.2836    0.3490         1   -3.3951
  9  1.205224376262660E+06   21.350786  4.728814  4.552248  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4583  4.552248   -7.383  0.689965  7.572233  6.5062096E-01  3.3560583E-01  5.3115728E-05  1.4486422E-05  7.5253457E-03  8.7443437E-04  2.9584871E-06  2.8545407E-09  1.8664933E-03  6.7111009E-08  1.588E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.066483  0.0000000E+00  0.0000000000E+00       4.201     6.07   -7.0720   -3.6814   -1.1382   -0.3188   -0.1393   -0.4072   -0.2122   -0.0339   -0.8966   -0.0698   -0.2834    0.3487         1   -3.3906
