line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   11.799736  3.956056  4.452523  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3595  4.452523   -8.787  0.971795  7.536758  7.1698166E-01  2.6870910E-01  2.3612957E-05  6.4038487E-06  3.8426822E-03  5.1110907E-03  2.5691396E-05  1.8291200E-08  1.8763807E-03  3.3164606E-05  2.022E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.020254  0.0000000E+00  0.0000000000E+00       4.317     3.95   -5.1401   -2.3672   -1.0253   -0.2915   -0.1254   -0.3666   -0.1866   -0.0297   -0.7900   -0.0600   -0.2571    0.3144         1   -2.7729
  2  3.605078767850855E+05   11.799150  3.958995  4.448609  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3617  4.448609   -8.788  0.953553  7.531652  7.0869834E-01  2.7714947E-01  2.9790407E-05  8.0766101E-06  4.9348836E-03  3.8572638E-03  2.0750129E-05  1.4085143E-08  1.8751188E-03  1.2242173E-06  5.660E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.020392  0.0000000E+00  0.0000000000E+00       4.298     4.03   -5.1475   -2.3942   -1.0194   -0.2907   -0.1251   -0.3654   -0.1855   -0.0295   -0.7853   -0.0597   -0.2563    0.3134         1   -2.7533
  3  7.109547696991342E+05   11.798576  3.963231  4.446383  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3594  4.446383   -8.783  0.943818  7.529217  7.0060720E-01  2.8534106E-01  3.3788315E-05  9.1612506E-06  5.6267796E-03  3.0636560E-03  1.6706966E-05  1.1243000E-08  1.8740983E-03  5.3833069E-08  7.209E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.020594  0.0000000E+00  0.0000000000E+00       4.285     4.09   -5.1581   -2.4158   -1.0160   -0.2903   -0.1250   -0.3647   -0.1849   -0.0294   -0.7826   -0.0596   -0.2559    0.3128         1   -2.7422
  4  1.059433265065793E+06   11.797996  3.967663  4.444819  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3568  4.444819   -8.775  0.937480  7.527912  6.9249790E-01  2.9352262E-01  3.6677978E-05  9.9461699E-06  6.1249353E-03  2.4923629E-03  1.3673639E-05  9.1656513E-09  1.8731816E-03  5.1540670E-09  7.801E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.020805  0.0000000E+00  0.0000000000E+00       4.274     4.15   -5.1692   -2.4347   -1.0136   -0.2900   -0.1248   -0.3642   -0.1845   -0.0294   -0.7808   -0.0595   -0.2556    0.3124         1   -2.7345
  5  1.409881118660975E+06   11.797401  3.972527  4.443623  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3546  4.443623   -8.765  0.933153  7.527239  6.8423762E-01  3.0183846E-01  3.8939110E-05  1.0558745E-05  6.5073921E-03  2.0537392E-03  1.1288780E-05  7.5605557E-09  1.8723138E-03  2.8196129E-09  7.907E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.021041  0.0000000E+00  0.0000000000E+00       4.265     4.19   -5.1813   -2.4528   -1.0118   -0.2897   -0.1247   -0.3639   -0.1841   -0.0293   -0.7794   -0.0594   -0.2553    0.3121         1   -2.7285
  6  1.748131967243916E+06   11.796813  3.977143  4.442634  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3519  4.442634   -8.756  0.929897  7.526935  6.7613077E-01  3.0998763E-01  4.0769519E-05  1.1056905E-05  6.7992890E-03  1.7188637E-03  9.3982975E-06  6.3345270E-09  1.8715050E-03  2.8796904E-09  7.767E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.021267  0.0000000E+00  0.0000000000E+00       4.256     4.23   -5.1929   -2.4692   -1.0103   -0.2895   -0.1246   -0.3636   -0.1839   -0.0293   -0.7782   -0.0593   -0.2551    0.3118         1   -2.7236
  7  2.082141219007653E+06   11.796221  3.981806  4.441783  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3491  4.441783   -8.747  0.927418  7.526896  6.6800316E-01  3.1814919E-01  4.2223340E-05  1.1453588E-05  7.0326177E-03  1.4512278E-03  7.8514667E-06  5.3169737E-09  1.8707238E-03  3.1156287E-09  7.507E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.021497  0.0000000E+00  0.0000000000E+00       4.248     4.27   -5.2045   -2.4851   -1.0091   -0.2893   -0.1246   -0.3633   -0.1836   -0.0292   -0.7772   -0.0592   -0.2550    0.3116         1   -2.7194
  8  2.412632217532683E+06   11.795621  3.986740  4.441058  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3469  4.441058   -8.736  0.925742  7.527069  6.5983492E-01  3.2634486E-01  4.3412709E-05  1.1775105E-05  7.2216203E-03  1.2343670E-03  6.6544951E-06  4.5187207E-09  1.8699605E-03  3.3719271E-09  7.194E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.021744  0.0000000E+00  0.0000000000E+00       4.240     4.31   -5.2169   -2.5010   -1.0080   -0.2892   -0.1245   -0.3631   -0.1834   -0.0292   -0.7763   -0.0592   -0.2548    0.3114         1   -2.7158
  9  2.729155636710593E+06   11.795032  3.991350  4.440385  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3442  4.440385   -8.726  0.924356  7.527360  6.5186390E-01  3.3433776E-01  4.4367307E-05  1.2034252E-05  7.3722093E-03  1.0615708E-03  5.6987842E-06  3.8807326E-09  1.8692311E-03  3.6464810E-09  6.877E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.021977  0.0000000E+00  0.0000000000E+00       4.233     4.35   -5.2284   -2.5159   -1.0070   -0.2890   -0.1244   -0.3628   -0.1832   -0.0292   -0.7755   -0.0591   -0.2547    0.3112         1   -2.7125
