line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    2.200000  1.374259  4.005197  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1811  4.005197    0.000  1.822831  7.352241  7.1690260E-01  2.6871061E-01  1.2904212E-05  3.4199428E-06  3.3706881E-03  5.5468315E-03  1.5451446E-04  5.0052560E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000301  0.0000000E+00  0.0000000000E+00       4.380     1.59    1.3144    1.5884   -0.0994   -0.0360    0.0017   -0.0296   -0.0117   -0.0018   -0.0369   -0.0179   -0.0665    0.0259         0   -0.2741
  2  1.679474906466357E+07    2.200000  1.375130  4.004037  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1860  4.004037    0.000  1.820327  7.352911  7.0865804E-01  2.7697740E-01  1.3943216E-05  3.6958503E-06  3.6202321E-03  5.0368033E-03  3.9149381E-04  1.2280537E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000301  0.0000000E+00  0.0000000000E+00       4.374     1.60    1.3122    1.5810   -0.0971   -0.0347    0.0022   -0.0280   -0.0111   -0.0017   -0.0342   -0.0179   -0.0657    0.0245         0   -0.2688
  3  3.245397969772222E+07    2.200000  1.377442  4.002683  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1857  4.002683    0.000  1.818042  7.352789  7.0074176E-01  2.8493140E-01  1.5105607E-05  4.0040511E-06  3.9165956E-03  4.6139248E-03  4.7885001E-04  1.4907424E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000303  0.0000000E+00  0.0000000000E+00       4.367     1.61    1.3064    1.5692   -0.0947   -0.0332    0.0029   -0.0262   -0.0104   -0.0017   -0.0310   -0.0179   -0.0648    0.0230         0   -0.2628
  4  4.829947059576315E+07    2.200000  1.379880  4.001312  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1850  4.001312    0.000  1.815958  7.352727  6.9257737E-01  2.9313694E-01  1.6259156E-05  4.3098153E-06  4.2154002E-03  4.2373930E-03  5.1402947E-04  1.5936927E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000304  0.0000000E+00  0.0000000000E+00       4.359     1.62    1.3003    1.5570   -0.0923   -0.0317    0.0037   -0.0243   -0.0096   -0.0016   -0.0278   -0.0178   -0.0639    0.0213         0   -0.2567
  5  6.378111768534771E+07    2.200000  1.382484  4.000036  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1844  4.000036    0.000  1.814197  7.352753  6.8448571E-01  3.0126937E-01  1.7351551E-05  4.5993831E-06  4.4987873E-03  3.9081993E-03  5.1775044E-04  1.6018427E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000307  0.0000000E+00  0.0000000000E+00       4.351     1.64    1.2938    1.5448   -0.0902   -0.0303    0.0043   -0.0226   -0.0089   -0.0015   -0.0248   -0.0178   -0.0631    0.0198         0   -0.2510
  6  7.867562277840072E+07    2.200000  1.385248  3.998876  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1834  3.998876    0.000  1.812889  7.352874  6.7660330E-01  3.0918964E-01  1.8344631E-05  4.8626603E-06  4.7559845E-03  3.6234282E-03  5.0625478E-04  1.5646623E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000308  0.0000000E+00  0.0000000000E+00       4.344     1.65    1.2869    1.5328   -0.0884   -0.0290    0.0049   -0.0210   -0.0082   -0.0015   -0.0220   -0.0178   -0.0623    0.0184         0   -0.2459
  7  9.373941783655499E+07    2.200000  1.388183  3.997763  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1829  3.997763    0.000  1.812070  7.353126  6.6851436E-01  3.1731508E-01  1.9294359E-05  5.1145049E-06  4.9998242E-03  3.3621389E-03  4.8610845E-04  1.5022157E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000310  0.0000000E+00  0.0000000000E+00       4.336     1.67    1.2795    1.5206   -0.0867   -0.0277    0.0055   -0.0194   -0.0076   -0.0014   -0.0193   -0.0177   -0.0615    0.0171         0   -0.2410
  8  1.084230584467240E+08    2.200000  1.390973  3.996663  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1820  3.996663    0.000  1.811179  7.353425  6.6046811E-01  3.2539532E-01  2.0170337E-05  5.3468282E-06  5.2242531E-03  3.1273936E-03  4.6146125E-04  1.4262942E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000312  0.0000000E+00  0.0000000000E+00       4.329     1.68    1.2726    1.5088   -0.0851   -0.0265    0.0061   -0.0179   -0.0069   -0.0013   -0.0166   -0.0177   -0.0607    0.0158         0   -0.2362
  9  1.227819159973852E+08    2.200000  1.393794  3.995623  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1809  3.995623    0.000  1.810542  7.353793  6.5254078E-01  3.3335371E-01  2.0973993E-05  5.5600455E-06  5.4277383E-03  2.9180822E-03  4.3535037E-04  1.3463699E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000314  0.0000000E+00  0.0000000000E+00       4.322     1.69    1.2655    1.4972   -0.0837   -0.0253    0.0066   -0.0164   -0.0063   -0.0013   -0.0141   -0.0177   -0.0600    0.0145         0   -0.2317
