line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   10.199903  3.757621  4.420698  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3442  4.420698   -9.393  1.036006  7.523911  7.1688467E-01  2.6881006E-01  2.2660127E-05  6.1387961E-06  3.8455690E-03  5.1056049E-03  2.9406249E-05  1.8860126E-08  1.8767852E-03  1.2614404E-04  4.101E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014888  0.0000000E+00  0.0000000000E+00       4.325     3.64   -4.6441   -2.0296   -0.9781   -0.2842   -0.1222   -0.3563   -0.1779   -0.0283   -0.7524   -0.0577   -0.2506    0.3057         1   -2.6145
  2  4.604276981592173E+05   10.199708  3.761374  4.416844  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3426  4.416844   -9.391  1.018393  7.518852  7.0873970E-01  2.7710700E-01  2.8286794E-05  7.6592769E-06  4.8941383E-03  3.9023660E-03  2.4617753E-05  1.5100473E-08  1.8765350E-03  1.2041273E-04  1.097E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015018  0.0000000E+00  0.0000000000E+00       4.306     3.72   -4.6534   -2.0576   -0.9725   -0.2832   -0.1217   -0.3550   -0.1769   -0.0281   -0.7479   -0.0574   -0.2497    0.3046         1   -2.5959
  3  9.249323455362628E+05   10.199510  3.765655  4.414548  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3396  4.414548   -9.383  1.008494  7.516397  7.0044441E-01  2.8550377E-01  3.2184429E-05  8.7154062E-06  5.5917999E-03  3.1030416E-03  1.9823255E-05  1.2081172E-08  1.8763290E-03  1.2027276E-04  1.370E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015166  0.0000000E+00  0.0000000000E+00       4.292     3.78   -4.6641   -2.0794   -0.9692   -0.2826   -0.1214   -0.3542   -0.1763   -0.0280   -0.7453   -0.0572   -0.2492    0.3039         1   -2.5848
  4  1.368072543484255E+06   10.199316  3.769996  4.412997  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3366  4.412997   -9.374  1.002312  7.515144  6.9245233E-01  2.9356642E-01  3.4888014E-05  9.4485195E-06  6.0772179E-03  2.5470108E-03  1.6371577E-05  9.9399385E-09  1.8761450E-03  1.2026768E-04  1.456E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015320  0.0000000E+00  0.0000000000E+00       4.282     3.82   -4.6750   -2.0978   -0.9669   -0.2821   -0.1212   -0.3536   -0.1758   -0.0279   -0.7435   -0.0571   -0.2488    0.3034         1   -2.5772
  5  1.808099594709522E+06   10.199119  3.774592  4.411800  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3342  4.411800   -9.364  0.998003  7.514488  6.8437961E-01  3.0169351E-01  3.7011130E-05  1.0023184E-05  6.4509675E-03  2.1188859E-03  1.3649067E-05  8.2801449E-09  1.8759765E-03  1.2026748E-04  1.457E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015483  0.0000000E+00  0.0000000000E+00       4.272     3.86   -4.6865   -2.1151   -0.9652   -0.2818   -0.1210   -0.3532   -0.1755   -0.0278   -0.7421   -0.0570   -0.2486    0.3031         1   -2.5714
  6  2.252230236751936E+06   10.198917  3.779342  4.410782  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3317  4.410782   -9.352  0.994702  7.514186  6.7612426E-01  3.0999249E-01  3.8822989E-05  1.0515883E-05  6.7504127E-03  1.7758451E-03  1.1301146E-05  6.9081392E-09  1.8758143E-03  1.2026750E-04  1.416E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015653  0.0000000E+00  0.0000000000E+00       4.263     3.90   -4.6984   -2.1319   -0.9637   -0.2815   -0.1209   -0.3529   -0.1753   -0.0278   -0.7410   -0.0569   -0.2483    0.3028         1   -2.5664
  7  2.675830997397915E+06   10.198717  3.783909  4.409932  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3288  4.409932   -9.341  0.992255  7.514160  6.6810700E-01  3.1804362E-01  4.0164838E-05  1.0880648E-05  6.9826405E-03  1.5098126E-03  9.5872514E-06  5.8673100E-09  1.8756559E-03  1.2026753E-04  1.355E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015819  0.0000000E+00  0.0000000000E+00       4.255     3.94   -4.7098   -2.1475   -0.9625   -0.2813   -0.1208   -0.3526   -0.1750   -0.0278   -0.7400   -0.0568   -0.2482    0.3025         1   -2.5623
  8  3.096969321048341E+06   10.198513  3.788661  4.409182  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3265  4.409182   -9.329  0.990452  7.514322  6.5998960E-01  3.2618878E-01  4.1315877E-05  1.1191438E-05  7.1734719E-03  1.2911351E-03  8.1677083E-06  5.0116872E-09  1.8755027E-03  1.2026757E-04  1.292E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015994  0.0000000E+00  0.0000000000E+00       4.248     3.97   -4.7217   -2.1631   -0.9614   -0.2810   -0.1207   -0.3523   -0.1748   -0.0277   -0.7391   -0.0568   -0.2480    0.3023         1   -2.5586
  9  3.515656746662250E+06   10.198306  3.793429  4.408481  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3238  4.408481   -9.317  0.989005  7.514621  6.5179198E-01  3.3440934E-01  4.2264303E-05  1.1448519E-05  7.3312748E-03  1.1103137E-03  6.9898994E-06  4.3004444E-09  1.8753547E-03  1.2026761E-04  1.230E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016171  0.0000000E+00  0.0000000000E+00       4.240     4.01   -4.7336   -2.1785   -0.9604   -0.2808   -0.1206   -0.3520   -0.1747   -0.0277   -0.7383   -0.0567   -0.2478    0.3021         1   -2.5551
 10  3.922643589167648E+06   10.198099  3.798102  4.407828  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3212  4.407828   -9.305  0.987885  7.515018  6.4365069E-01  3.4256947E-01  4.3090307E-05  1.1671940E-05  7.4605478E-03  9.6210529E-04  6.0221905E-06  3.7192940E-09  1.8752101E-03  1.2026765E-04  1.172E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016346  0.0000000E+00  0.0000000000E+00       4.233     4.04   -4.7453   -2.1934   -0.9595   -0.2807   -0.1205   -0.3518   -0.1745   -0.0276   -0.7376   -0.0567   -0.2477    0.3019         1   -2.5519
 11  4.319650802924022E+06   10.197891  3.802847  4.407223  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3188  4.407223   -9.293  0.987116  7.515493  6.3558066E-01  3.5065513E-01  4.3821580E-05  1.1869459E-05  7.5670774E-03  8.3989970E-04  5.2121253E-06  3.2371702E-09  1.8750663E-03  1.2026770E-04  1.118E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016526  0.0000000E+00  0.0000000000E+00       4.226     4.08   -4.7571   -2.2083   -0.9586   -0.2805   -0.1204   -0.3516   -0.1743   -0.0276   -0.7369   -0.0566   -0.2475    0.3017         1   -2.5489
 12  4.715675435394377E+06   10.197679  3.807477  4.406617  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3160  4.406617   -9.281  0.986412  7.516041  6.2738011E-01  3.5886879E-01  4.4419207E-05  1.2032014E-05  7.6575605E-03  7.3612710E-04  4.5373525E-06  2.8292974E-09  1.8749227E-03  1.2026775E-04  1.068E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016704  0.0000000E+00  0.0000000000E+00       4.218     4.11   -4.7687   -2.2229   -0.9578   -0.2803   -0.1203   -0.3513   -0.1742   -0.0276   -0.7362   -0.0566   -0.2474    0.3015         1   -2.5458
 13  5.099683875022265E+06   10.197466  3.812203  4.406032  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3137  4.406032   -9.269  0.986009  7.516621  6.1927743E-01  3.6698255E-01  4.5053323E-05  1.2205839E-05  7.7324341E-03  6.5006370E-04  3.9349494E-06  2.4817888E-09  1.8747775E-03  1.2026781E-04  1.022E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.016887  0.0000000E+00  0.0000000000E+00       4.211     4.14   -4.7805   -2.2376   -0.9569   -0.2801   -0.1202   -0.3511   -0.1740   -0.0276   -0.7355   -0.0565   -0.2473    0.3013         1   -2.5429
 14  5.476501281393061E+06   10.197251  3.816835  4.405461  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3115  4.405461   -9.257  0.985761  7.517270  6.1120147E-01  3.7506771E-01  4.5510296E-05  1.2329729E-05  7.7953648E-03  5.7781579E-04  3.4719823E-06  2.1996567E-09  1.8746384E-03  1.2026787E-04  9.817E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.017068  0.0000000E+00  0.0000000000E+00       4.204     4.18   -4.7921   -2.2520   -0.9561   -0.2800   -0.1201   -0.3509   -0.1739   -0.0275   -0.7348   -0.0565   -0.2471    0.3011         1   -2.5401
 15  5.844998541339417E+06   10.197036  3.821404  4.404891  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3086  4.404891   -9.246  0.985599  7.517943  6.0312616E-01  3.8315076E-01  4.5923317E-05  1.2441199E-05  7.8484591E-03  5.1681516E-04  3.0818085E-06  1.9618813E-09  1.8744967E-03  1.2026794E-04  9.445E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.017250  0.0000000E+00  0.0000000000E+00       4.198     4.21   -4.8035   -2.2663   -0.9553   -0.2798   -0.1200   -0.3507   -0.1737   -0.0275   -0.7342   -0.0564   -0.2470    0.3010         1   -2.5372
 16  6.213495273123134E+06   10.196815  3.826144  4.404327  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3064  4.404327   -9.233  0.985672  7.518694  5.9491555E-01  3.9136803E-01  4.6313852E-05  1.2545358E-05  7.8940326E-03  4.6439687E-04  2.7467914E-06  1.7580123E-09  1.8743525E-03  1.2026801E-04  9.098E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.017439  0.0000000E+00  0.0000000000E+00       4.191     4.24   -4.8154   -2.2810   -0.9545   -0.2796   -0.1200   -0.3505   -0.1736   -0.0275   -0.7335   -0.0564   -0.2469    0.3008         1   -2.5344
 17  6.569256126106541E+06   10.196597  3.830606  4.403741  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3038  4.403741   -9.222  0.985664  7.519422  5.8683314E-01  3.9945603E-01  4.6633323E-05  1.2632484E-05  7.9320247E-03  4.2070542E-04  2.4685730E-06  1.5876039E-09  1.8742138E-03  1.2026809E-04  8.793E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.017620  0.0000000E+00  0.0000000000E+00       4.184     4.28   -4.8265   -2.2951   -0.9536   -0.2795   -0.1199   -0.3503   -0.1734   -0.0274   -0.7329   -0.0563   -0.2467    0.3006         1   -2.5314
 18  6.916475397506696E+06   10.196377  3.835210  4.403177  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3015  4.403177   -9.211  0.985934  7.520207  5.7878782E-01  4.0750605E-01  4.6974689E-05  1.2724658E-05  7.9640502E-03  3.8376191E-04  2.2284017E-06  1.4431407E-09  1.8740723E-03  1.2026819E-04  8.512E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.017808  0.0000000E+00  0.0000000000E+00       4.177     4.31   -4.8380   -2.3094   -0.9528   -0.2793   -0.1198   -0.3501   -0.1733   -0.0274   -0.7322   -0.0563   -0.2466    0.3004         1   -2.5286
 19  7.262590694463826E+06   10.196152  3.839673  4.402577  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2989  4.402577   -9.199  0.986107  7.520993  5.7063285E-01  4.1566513E-01  4.7248118E-05  1.2798743E-05  7.9916644E-03  3.5193640E-04  2.0267031E-06  1.3193896E-09  1.8739305E-03  1.2026828E-04  8.242E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.017992  0.0000000E+00  0.0000000000E+00       4.170     4.35   -4.8492   -2.3236   -0.9520   -0.2791   -0.1197   -0.3499   -0.1731   -0.0274   -0.7315   -0.0563   -0.2465    0.3002         1   -2.5256
 20  7.603389826830770E+06   10.195925  3.844315  4.401976  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2966  4.401976   -9.187  0.986500  7.521816  5.6243354E-01  4.2386797E-01  4.7618215E-05  1.2901641E-05  8.0150891E-03  3.2472590E-04  1.8345364E-06  1.2093516E-09  1.8737892E-03  1.2026838E-04  7.997E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.018186  0.0000000E+00  0.0000000000E+00       4.163     4.38   -4.8608   -2.3382   -0.9511   -0.2789   -0.1196   -0.3496   -0.1730   -0.0274   -0.7308   -0.0562   -0.2463    0.3001         1   -2.5226
