line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
 146  9.2942813521E+09  3.568460 -1.436489  0.000000    0.49993903     0.46592  4.80  1.740E-06 -14.156247  6.932617 16.947630  1.896287  6.932617  0.000000  1.896287  1.4924E+00  1.2893E-04  0.0000E+00  0.3679669  6.041E-01  6.54767  0.95064  0.0000000  0.000E+00  0.00000  0.00000  6.6907E-01  0.0000E+00  3.8313E-01  0.0000E+00  2.7452E-01  0.0000E+00  1.9700E-01  0.0000E+00  1.1965E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.4008E-02  7.9509E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.1011E-04  2.9992E-04  3.2860E-02  9.0645E-03 -1.0000E+00  1.6123E+03  5.2988E+02  1.5342E+03   8.3412  -1.2515   1.2639   1.4473   0.9331   1.9054   0.8729   0.1701   3.7846  -0.7694   0.2930  -1.7567  12.3039  11.0400   9.5927   8.6596   7.6873   5.9782   6.6810   5.8081   8.8233   9.8857   7.8360  7.1593E-01  1.4469E-17  1.1650E-04  2.6996E-01  5.8949E-19  1.7395E-15  2.0215E-30  5.1618E-14  7.5194E-10  3.3811E-09  2.4475E-03  2.9658E-05  1.8535E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.4541E-01  6.5756E-18  9.5522E-04  3.3963E-01  2.2536E-03  1.9264E-04  6.7632E-24  7.7600E-04  3.1540E-07  5.9905E-03  2.4215E-06  1.3211E-05  5.2890E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 147  9.4949655622E+09  3.568524 -1.436032  0.000000    0.49993763     0.46608  4.80  1.738E-06 -14.155623  6.932742 16.948176  1.897204  6.932742  0.000000  1.897204  1.4909E+00  1.3080E-04  0.0000E+00  0.3680693  6.041E-01  6.54756  0.94990  0.0000000  0.000E+00  0.00000  0.00000  6.6838E-01  0.0000E+00  3.8296E-01  0.0000E+00  2.7460E-01  0.0000E+00  1.9701E-01  0.0000E+00  1.1965E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3931E-02  7.9500E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0994E-04  2.9976E-04  3.2844E-02  9.0577E-03 -1.0000E+00  1.6132E+03  5.3016E+02  1.5350E+03   8.3401  -1.2505   1.2641   1.4471   0.9329   1.9046   0.8728   0.1700   3.7834  -0.7689   0.2930  -1.7560  12.3018  11.0377   9.5906   8.6577   7.6860   5.9772   6.6800   5.8072   8.8217   9.8836   7.8346  7.1593E-01  1.4472E-17  1.1679E-04  2.6996E-01  5.1471E-19  1.7359E-15  2.0065E-30  4.5117E-14  7.5177E-10  3.3810E-09  2.4475E-03  2.9658E-05  1.8470E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.4391E-01  6.5593E-18  9.5094E-04  3.4111E-01  2.2489E-03  1.9564E-04  6.7904E-24  7.7809E-04  3.0569E-07  5.9905E-03  2.4216E-06  1.3204E-05  5.2891E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 148  9.6969635657E+09  3.568524 -1.435553  0.000000    0.49993621     0.46624  4.80  1.737E-06 -14.154999  6.932889 16.948680  1.898126  6.932889  0.000000  1.898126  1.4895E+00  1.2991E-04  0.0000E+00  0.3681648  6.041E-01  6.54745  0.94916  0.0000000  0.000E+00  0.00000  0.00000  6.6701E-01  0.0000E+00  3.8275E-01  0.0000E+00  2.7466E-01  0.0000E+00  1.9701E-01  0.0000E+00  1.1965E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3864E-02  7.9482E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0979E-04  2.9962E-04  3.2828E-02  9.0511E-03 -1.0000E+00  1.6140E+03  5.3045E+02  1.5357E+03   8.3389  -1.2505   1.2643   1.4471   0.9329   1.9046   0.8728   0.1700   3.7835  -0.7689   0.2930  -1.7560  12.3008  11.0365   9.5894   8.6565   7.6848   5.9760   6.6788   5.8059   8.8206   9.8825   7.8334  7.1593E-01  1.4476E-17  1.1707E-04  2.6996E-01  4.4941E-19  1.7322E-15  1.9905E-30  3.9446E-14  7.5160E-10  3.3810E-09  2.4475E-03  2.9658E-05  1.8397E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.4241E-01  6.5428E-18  9.4661E-04  3.4262E-01  2.2444E-03  1.9864E-04  6.8185E-24  7.8026E-04  2.9635E-07  5.9905E-03  2.4217E-06  1.3197E-05  5.2891E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 149  9.8999902701E+09  3.568642 -1.435076  0.000000    0.49993479     0.46640  4.80  1.736E-06 -14.154376  6.932994 16.949235  1.899052  6.932994  0.000000  1.899052  1.4880E+00  1.2749E-04  0.0000E+00  0.3682602  6.041E-01  6.54732  0.94839  0.0000000  0.000E+00  0.00000  0.00000  6.6708E-01  0.0000E+00  3.8267E-01  0.0000E+00  2.7473E-01  0.0000E+00  1.9702E-01  0.0000E+00  1.1965E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3790E-02  7.9469E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0962E-04  2.9946E-04  3.2812E-02  9.0444E-03 -1.0000E+00  1.6149E+03  5.3077E+02  1.5366E+03   8.3377  -1.2488   1.2646   1.4468   0.9324   1.9032   0.8727   0.1699   3.7814  -0.7680   0.2931  -1.7546  12.2978  11.0332   9.5864   8.6540   7.6832   5.9750   6.6777   5.8050   8.8185   9.8795   7.8318  7.1593E-01  1.4479E-17  1.1736E-04  2.6996E-01  3.9246E-19  1.7286E-15  1.9746E-30  3.4489E-14  7.5144E-10  3.3809E-09  2.4475E-03  2.9658E-05  1.8328E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.4091E-01  6.5263E-18  9.4225E-04  3.4413E-01  2.2397E-03  2.0163E-04  6.8474E-24  7.8247E-04  2.8740E-07  5.9905E-03  2.4218E-06  1.3190E-05  5.2892E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 150  1.0101988273E+10  3.568642 -1.434617  0.000000    0.49993337     0.46656  4.80  1.735E-06 -14.153761  6.933142 16.949788  1.899972  6.933142  0.000000  1.899972  1.4866E+00  1.2890E-04  0.0000E+00  0.3683769  6.041E-01  6.54718  0.94762  0.0000000  0.000E+00  0.00000  0.00000  6.6569E-01  0.0000E+00  3.8230E-01  0.0000E+00  2.7481E-01  0.0000E+00  1.9703E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3715E-02  7.9457E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0945E-04  2.9930E-04  3.2796E-02  9.0376E-03 -1.0000E+00  1.6158E+03  5.3106E+02  1.5374E+03   8.3365  -1.2488   1.2647   1.4468   0.9324   1.9032   0.8727   0.1699   3.7814  -0.7679   0.2931  -1.7546  12.2968  11.0321   9.5853   8.6529   7.6821   5.9738   6.6766   5.8039   8.8174   9.8784   7.8307  7.1593E-01  1.4481E-17  1.1764E-04  2.6996E-01  3.4355E-19  1.7252E-15  1.9615E-30  3.0218E-14  7.5128E-10  3.3809E-09  2.4475E-03  2.9658E-05  1.8267E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3941E-01  6.5100E-18  9.3791E-04  3.4563E-01  2.2351E-03  2.0459E-04  6.8768E-24  7.8473E-04  2.7891E-07  5.9905E-03  2.4218E-06  1.3183E-05  5.2893E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 151  1.0303986275E+10  3.568642 -1.434149  0.000000    0.49993195     0.46671  4.80  1.733E-06 -14.153146  6.933289 16.950337  1.900887  6.933289  0.000000  1.900887  1.4852E+00  1.2840E-04  0.0000E+00  0.3684882  6.041E-01  6.54706  0.94684  0.0000000  0.000E+00  0.00000  0.00000  6.6442E-01  0.0000E+00  3.8209E-01  0.0000E+00  2.7488E-01  0.0000E+00  1.9704E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3648E-02  7.9438E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0929E-04  2.9915E-04  3.2782E-02  9.0311E-03 -1.0000E+00  1.6166E+03  5.3136E+02  1.5382E+03   8.3354  -1.2488   1.2648   1.4468   0.9324   1.9032   0.8727   0.1699   3.7815  -0.7679   0.2931  -1.7546  12.2958  11.0309   9.5841   8.6517   7.6809   5.9726   6.6754   5.8027   8.8162   9.8772   7.8295  7.1593E-01  1.4485E-17  1.1792E-04  2.6996E-01  3.0068E-19  1.7196E-15  1.9362E-30  2.6503E-14  7.5112E-10  3.3808E-09  2.4475E-03  2.9658E-05  1.8167E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3792E-01  6.4935E-18  9.3355E-04  3.4712E-01  2.2305E-03  2.0751E-04  6.9067E-24  7.8703E-04  2.7080E-07  5.9905E-03  2.4219E-06  1.3176E-05  5.2893E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 152  1.0507325902E+10  3.568759 -1.433683  0.000000    0.49993052     0.46687  4.80  1.732E-06 -14.152530  6.933439 16.950891  1.901861  6.933439  0.000000  1.901861  1.4838E+00  1.2674E-04  0.0000E+00  0.3685669  6.041E-01  6.54698  0.94616  0.0000000  0.000E+00  0.00000  0.00000  6.6560E-01  0.0000E+00  3.8208E-01  0.0000E+00  2.7496E-01  0.0000E+00  1.9705E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3571E-02  7.9426E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0912E-04  2.9899E-04  3.2766E-02  9.0243E-03 -1.0000E+00  1.6175E+03  5.3162E+02  1.5390E+03   8.3342  -1.2470   1.2651   1.4464   0.9320   1.9018   0.8726   0.1698   3.7794  -0.7670   0.2932  -1.7533  12.2928  11.0277   9.5812   8.6492   7.6794   5.9716   6.6744   5.8018   8.8142   9.8744   7.8279  7.1593E-01  1.4487E-17  1.1821E-04  2.6996E-01  2.6364E-19  1.7172E-15  1.9287E-30  2.3248E-14  7.5095E-10  3.3808E-09  2.4475E-03  2.9658E-05  1.8124E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3642E-01  6.4770E-18  9.2914E-04  3.4863E-01  2.2257E-03  2.1045E-04  6.9377E-24  7.8939E-04  2.6301E-07  5.9905E-03  2.4220E-06  1.3168E-05  5.2894E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 153  1.0709530834E+10  3.568759 -1.433220  0.000000    0.49992909     0.46703  4.80  1.731E-06 -14.151920  6.933547 16.951441  1.902777  6.933547  0.000000  1.902777  1.4825E+00  1.2836E-04  0.0000E+00  0.3686998  6.041E-01  6.54679  0.94529  0.0000000  0.000E+00  0.00000  0.00000  6.6348E-01  0.0000E+00  3.8184E-01  0.0000E+00  2.7504E-01  0.0000E+00  1.9706E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3496E-02  7.9413E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0896E-04  2.9884E-04  3.2751E-02  9.0178E-03 -1.0000E+00  1.6183E+03  5.3197E+02  1.5398E+03   8.3330  -1.2470   1.2652   1.4465   0.9320   1.9018   0.8726   0.1698   3.7794  -0.7670   0.2932  -1.7532  12.2918  11.0265   9.5801   8.6481   7.6782   5.9704   6.6733   5.8006   8.8130   9.8732   7.8268  7.1593E-01  1.4490E-17  1.1849E-04  2.6996E-01  2.3138E-19  1.7133E-15  1.9126E-30  2.0429E-14  7.5080E-10  3.3808E-09  2.4475E-03  2.9658E-05  1.8053E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3492E-01  6.4605E-18  9.2476E-04  3.5013E-01  2.2210E-03  2.1334E-04  6.9690E-24  7.9180E-04  2.5563E-07  5.9905E-03  2.4221E-06  1.3160E-05  5.2895E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 154  1.0912537690E+10  3.568837 -1.432712  0.000000    0.49992766     0.46718  4.80  1.729E-06 -14.151308  6.933723 16.951996  1.903706  6.933723  0.000000  1.903706  1.4812E+00  1.2170E-04  0.0000E+00  0.3687659  6.041E-01  6.54675  0.94468  0.0000000  0.000E+00  0.00000  0.00000  6.6460E-01  0.0000E+00  3.8180E-01  0.0000E+00  2.7509E-01  0.0000E+00  1.9706E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3430E-02  7.9397E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0880E-04  2.9869E-04  3.2736E-02  9.0116E-03 -1.0000E+00  1.6192E+03  5.3220E+02  1.5405E+03   8.3318  -1.2458   1.2655   1.4463   0.9317   1.9009   0.8725   0.1697   3.7780  -0.7664   0.2932  -1.7524  12.2894  11.0239   9.5776   8.6460   7.6767   5.9693   6.6721   5.7996   8.8112   9.8708   7.8253  7.1593E-01  1.4494E-17  1.1876E-04  2.6996E-01  2.0308E-19  1.7088E-15  1.8927E-30  1.7961E-14  7.5063E-10  3.3808E-09  2.4475E-03  2.9658E-05  1.7971E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3342E-01  6.4440E-18  9.2033E-04  3.5163E-01  2.2162E-03  2.1622E-04  7.0013E-24  7.9426E-04  2.4856E-07  5.9905E-03  2.4222E-06  1.3153E-05  5.2895E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 155  1.1115846673E+10  3.568876 -1.432237  0.000000    0.49992622     0.46733  4.80  1.728E-06 -14.150657  6.933855 16.952559  1.904661  6.933855  0.000000  1.904661  1.4800E+00  1.2715E-04  0.0000E+00  0.3688513  6.041E-01  6.54670  0.94406  0.0000000  0.000E+00  0.00000  0.00000  6.6429E-01  0.0000E+00  3.8154E-01  0.0000E+00  2.7515E-01  0.0000E+00  1.9706E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3362E-02  7.9380E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0865E-04  2.9855E-04  3.2721E-02  9.0052E-03 -1.0000E+00  1.6199E+03  5.3240E+02  1.5413E+03   8.3306  -1.2452   1.2657   1.4461   0.9315   1.9004   0.8725   0.1697   3.7774  -0.7661   0.2932  -1.7519  12.2877  11.0220   9.5758   8.6443   7.6754   5.9681   6.6710   5.7985   8.8097   9.8691   7.8239  7.1592E-01  1.4495E-17  1.1905E-04  2.6996E-01  1.7859E-19  1.7069E-15  1.8873E-30  1.5796E-14  7.5049E-10  3.3807E-09  2.4475E-03  2.9658E-05  1.7936E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3193E-01  6.4276E-18  9.1588E-04  3.5314E-01  2.2114E-03  2.1908E-04  7.0343E-24  7.9677E-04  2.4181E-07  5.9905E-03  2.4223E-06  1.3146E-05  5.2896E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 156  1.1319186301E+10  3.568876 -1.431775  0.000000    0.49992478     0.46749  4.80  1.727E-06 -14.150042  6.933987 16.953141  1.905627  6.933987  0.000000  1.905627  1.4787E+00  1.2898E-04  0.0000E+00  0.3689534  6.041E-01  6.54659  0.94332  0.0000000  0.000E+00  0.00000  0.00000  6.6518E-01  0.0000E+00  3.8150E-01  0.0000E+00  2.7523E-01  0.0000E+00  1.9707E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3288E-02  7.9367E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0849E-04  2.9841E-04  3.2706E-02  8.9988E-03 -1.0000E+00  1.6208E+03  5.3268E+02  1.5421E+03   8.3294  -1.2453   1.2658   1.4462   0.9315   1.9004   0.8725   0.1697   3.7774  -0.7661   0.2932  -1.7519  12.2867  11.0209   9.5747   8.6432   7.6743   5.9670   6.6698   5.7973   8.8086   9.8679   7.8228  7.1592E-01  1.4497E-17  1.1933E-04  2.6996E-01  1.5708E-19  1.7034E-15  1.8734E-30  1.3909E-14  7.5032E-10  3.3807E-09  2.4475E-03  2.9658E-05  1.7872E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.3043E-01  6.4110E-18  9.1144E-04  3.5463E-01  2.2065E-03  2.2193E-04  7.0680E-24  7.9934E-04  2.3539E-07  5.9905E-03  2.4224E-06  1.3138E-05  5.2897E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 157  1.1523131662E+10  3.568981 -1.431311 -0.782506    0.49992333     0.46765  4.80  1.725E-06 -14.149436  6.934158 16.953718  1.906544  6.934158  0.000000  1.906544  1.4774E+00  1.2693E-04  0.0000E+00  0.3690757  6.041E-01  6.54644  0.94250  0.0000000  0.000E+00  0.00000  0.00000  6.6220E-01  0.0000E+00  3.8118E-01  0.0000E+00  2.7532E-01  0.0000E+00  1.9708E-01  0.0000E+00  1.1966E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3213E-02  7.9350E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.0834E-04  2.9826E-04  3.2691E-02  8.9922E-03 -1.0000E+00  1.6217E+03  5.3301E+02  1.5429E+03   8.3283  -1.2437   1.2661   1.4459   0.9311   1.8992   0.8724   0.1696   3.7755  -0.7653   0.2933  -1.7507  12.2839  11.0178   9.5720   8.6409   7.6727   5.9660   6.6688   5.7964   8.8067   9.8652   7.8213  7.1592E-01  1.4502E-17  1.1960E-04  2.6996E-01  1.3813E-19  1.6983E-15  1.8515E-30  1.2255E-14  7.5017E-10  3.3807E-09  2.4475E-03  2.9658E-05  1.7782E-31  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.2893E-01  6.3945E-18  9.0698E-04  3.5614E-01  2.2017E-03  2.2476E-04  7.1024E-24  8.0198E-04  2.2925E-07  5.9905E-03  2.4226E-06  1.3131E-05  5.2898E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
