line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   27.793458  4.977417  4.603475  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5426  4.603475   -6.915  0.644674  7.597603  7.1693631E-01  2.6877092E-01  2.9966156E-05  8.1901228E-06  3.9233661E-03  5.0190722E-03  1.4154423E-05  1.5621700E-08  1.8760886E-03  6.5406455E-05  3.135E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091690  0.0000000E+00  0.0000000000E+00       4.271     6.38   -7.6935   -3.9482   -1.1694   -0.3347   -0.1457   -0.4265   -0.2250   -0.0360   -0.9497   -0.0749   -0.2961    0.3650         1   -3.7454
  2  1.187520818911839E+05   27.778356  4.981352  4.599565  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5394  4.599565   -6.910  0.626331  7.592114  7.0854875E-01  2.7733195E-01  3.8644846E-05  1.0559142E-05  5.1333362E-03  3.6251800E-03  1.0551515E-05  1.1413716E-08  1.8741592E-03  8.2725432E-06  9.592E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092571  0.0000000E+00  0.0000000000E+00       4.252     6.53   -7.7034   -3.9845   -1.1677   -0.3335   -0.1453   -0.4252   -0.2240   -0.0358   -0.9457   -0.0745   -0.2953    0.3640         1   -3.7189
  3  2.380913937407678E+05   27.762921  4.985496  4.597340  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5362  4.597340   -6.903  0.617053  7.589644  7.0015999E-01  2.8582874E-01  4.4003349E-05  1.2022173E-05  5.8787599E-03  2.7665741E-03  8.1453735E-06  8.7413753E-09  1.8725961E-03  1.4256216E-06  1.346E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093504  0.0000000E+00  0.0000000000E+00       4.238     6.63   -7.7137   -4.0096   -1.1668   -0.3328   -0.1451   -0.4245   -0.2235   -0.0357   -0.9435   -0.0743   -0.2948    0.3633         1   -3.7041
  4  3.549108915870390E+05   27.747546  4.989674  4.595786  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5330  4.595786   -6.895  0.611437  7.588380  6.9189055E-01  2.9417212E-01  4.7694197E-05  1.3029944E-05  6.3874425E-03  2.1806472E-03  6.4513280E-06  6.9017068E-09  1.8712201E-03  3.8453557E-07  1.592E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094459  0.0000000E+00  0.0000000000E+00       4.228     6.71   -7.7242   -4.0303   -1.1661   -0.3324   -0.1449   -0.4240   -0.2231   -0.0357   -0.9419   -0.0742   -0.2945    0.3629         1   -3.6939
  5  4.722831426361167E+05   27.731777  4.994048  4.594529  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5300  4.594529   -6.886  0.607676  7.587725  6.8348956E-01  3.0262809E-01  5.0472592E-05  1.3788916E-05  6.7656039E-03  1.7450231E-03  5.1707334E-06  5.5268344E-09  1.8699193E-03  2.0163648E-07  1.755E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095466  0.0000000E+00  0.0000000000E+00       4.218     6.78   -7.7351   -4.0494   -1.1655   -0.3320   -0.1448   -0.4236   -0.2228   -0.0356   -0.9406   -0.0741   -0.2942    0.3626         1   -3.6857
  6  5.868536616147016E+05   27.716097  4.998326  4.593466  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5269  4.593466   -6.878  0.605072  7.587450  6.7518180E-01  3.1097693E-01  5.2583608E-05  1.4365615E-05  7.0482126E-03  1.4194222E-03  4.2043609E-06  4.4966311E-09  1.8686954E-03  1.7541744E-07  1.855E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.096456  0.0000000E+00  0.0000000000E+00       4.209     6.85   -7.7458   -4.0669   -1.1650   -0.3317   -0.1447   -0.4232   -0.2226   -0.0356   -0.9396   -0.0740   -0.2940    0.3623         1   -3.6789
  7  6.995533206813872E+05   27.700340  5.002632  4.592516  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5241  4.592516   -6.869  0.603250  7.587424  6.6689474E-01  3.1929566E-01  5.4245787E-05  1.4819960E-05  7.2662783E-03  1.1681313E-03  3.4542387E-06  3.6998114E-09  1.8675163E-03  1.8025543E-07  1.915E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097470  0.0000000E+00  0.0000000000E+00       4.201     6.91   -7.7566   -4.0837   -1.1646   -0.3314   -0.1446   -0.4229   -0.2223   -0.0355   -0.9386   -0.0739   -0.2938    0.3620         1   -3.6729
  8  8.114313827666189E+05   27.684404  5.006958  4.591637  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5210  4.591637   -6.860  0.601938  7.587567  6.5854397E-01  3.2767142E-01  5.5604953E-05  1.5191570E-05  7.4387515E-03  9.6930929E-04  2.8566551E-06  3.0681686E-09  1.8663582E-03  1.9298115E-07  1.944E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.098498  0.0000000E+00  0.0000000000E+00       4.193     6.98   -7.7674   -4.1001   -1.1641   -0.3311   -0.1445   -0.4226   -0.2221   -0.0355   -0.9378   -0.0738   -0.2936    0.3618         1   -3.6673
  9  9.213374426941727E+05   27.668402  5.011220  4.590788  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5178  4.590788   -6.851  0.600962  7.587812  6.5021416E-01  3.3602102E-01  5.6833968E-05  1.5528960E-05  7.5749733E-03  8.1202831E-04  2.3709902E-06  2.5679135E-09  1.8652243E-03  2.0873594E-07  1.951E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.099519  0.0000000E+00  0.0000000000E+00       4.185     7.04   -7.7780   -4.1161   -1.1637   -0.3309   -0.1444   -0.4224   -0.2219   -0.0355   -0.9369   -0.0738   -0.2934    0.3615         1   -3.6620
 10  1.028516926144656E+06   27.652516  5.015507  4.589983  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5151  4.589983   -6.843  0.600433  7.588196  6.4197130E-01  3.4427948E-01  5.7648059E-05  1.5750707E-05  7.6830850E-03  6.8745471E-04  2.0068465E-06  2.1718337E-09  1.8641176E-03  2.2589182E-07  1.940E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.100559  0.0000000E+00  0.0000000000E+00       4.177     7.10   -7.7888   -4.1319   -1.1633   -0.3306   -0.1443   -0.4221   -0.2217   -0.0354   -0.9361   -0.0737   -0.2932    0.3613         1   -3.6569
 11  1.135686255360380E+06   27.636286  5.019732  4.589171  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5120  4.589171   -6.834  0.599983  7.588622  6.3359364E-01  3.5266999E-01  5.8513155E-05  1.5987630E-05  7.7712173E-03  5.8557763E-04  1.6967107E-06  1.8502500E-09  1.8630037E-03  2.4485476E-07  1.918E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.101598  0.0000000E+00  0.0000000000E+00       4.169     7.16   -7.7993   -4.1475   -1.1629   -0.3304   -0.1442   -0.4218   -0.2215   -0.0354   -0.9353   -0.0736   -0.2930    0.3611         1   -3.6518
 12  1.239936109669955E+06   27.620172  5.023954  4.588370  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5092  4.588370   -6.826  0.599787  7.589114  6.2531498E-01  3.6095879E-01  5.9187959E-05  1.6173802E-05  7.8416297E-03  5.0420755E-04  1.4512106E-06  1.5886137E-09  1.8619104E-03  2.6527936E-07  1.886E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.102642  0.0000000E+00  0.0000000000E+00       4.162     7.22   -7.8099   -4.1631   -1.1625   -0.3301   -0.1441   -0.4215   -0.2213   -0.0354   -0.9345   -0.0735   -0.2928    0.3608         1   -3.6468
