line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    1.400000  0.533754  3.835407  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0373  3.835407    0.000  1.936260  7.237984  7.1698811E-01  2.6861821E-01  8.4316378E-06  2.2181201E-06  3.3520591E-03  5.7070524E-03  1.4784251E-05  7.3329836E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000065  0.0000000E+00  0.0000000000E+00       4.345     1.32    3.4156    3.4155    0.0606    0.3734    0.2258    0.4367    0.2275    0.0334    0.9283   -0.0645    0.1225   -0.3840         0    0.0001
  2  4.888694170340936E+07    1.400000  0.537977  3.836078  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0470  3.836078    0.000  1.942187  7.241214  7.0864921E-01  2.7695445E-01  8.4475483E-06  2.2221306E-06  3.3517126E-03  5.6628351E-03  6.2212607E-05  1.5985254E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000066  0.0000000E+00  0.0000000000E+00       4.343     1.32    3.4051    3.4044    0.0607    0.3708    0.2245    0.4341    0.2260    0.0331    0.9228   -0.0639    0.1217   -0.3817         0    0.0006
  3  9.396547620235611E+07    1.400000  0.541215  3.836281  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0470  3.836281    0.000  1.946719  7.242898  7.0071891E-01  2.8488258E-01  8.5070954E-06  2.2379864E-06  3.3526128E-03  5.6157548E-03  1.1102485E-04  2.8922049E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000067  0.0000000E+00  0.0000000000E+00       4.341     1.32    3.3970    3.3961    0.0606    0.3700    0.2240    0.4332    0.2255    0.0330    0.9210   -0.0637    0.1214   -0.3810         0    0.0008
  4  1.390267035172315E+08    1.400000  0.544348  3.836420  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0478  3.836420    0.000  1.950937  7.244479  6.9298531E-01  2.9261430E-01  8.5598422E-06  2.2520325E-06  3.3546761E-03  5.5717015E-03  1.5522211E-04  4.0645140E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000067  0.0000000E+00  0.0000000000E+00       4.338     1.33    3.3891    3.3881    0.0606    0.3693    0.2237    0.4326    0.2252    0.0330    0.9197   -0.0636    0.1212   -0.3804         0    0.0010
  5  1.826343795687675E+08    1.400000  0.547428  3.836538  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0476  3.836538    0.000  1.955259  7.246000  6.8522795E-01  3.0036983E-01  8.6206331E-06  2.2681758E-06  3.3581203E-03  5.5232464E-03  2.0240400E-04  5.3231767E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000068  0.0000000E+00  0.0000000000E+00       4.336     1.33    3.3814    3.3803    0.0605    0.3688    0.2234    0.4321    0.2248    0.0329    0.9185   -0.0635    0.1211   -0.3799         0    0.0012
  6  2.271146486674495E+08    1.400000  0.550608  3.836647  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0467  3.836647    0.000  1.959704  7.247553  6.7722136E-01  3.0837488E-01  8.6964281E-06  2.2883077E-06  3.3635272E-03  5.4701620E-03  2.5209442E-04  6.6577833E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000068  0.0000000E+00  0.0000000000E+00       4.333     1.33    3.3735    3.3721    0.0605    0.3683    0.2231    0.4316    0.2246    0.0329    0.9175   -0.0634    0.1209   -0.3795         0    0.0013
  7  2.705717602602229E+08    1.400000  0.553719  3.836744  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0466  3.836744    0.000  1.964085  7.249093  6.6929595E-01  3.1629886E-01  8.7691325E-06  2.3075946E-06  3.3705831E-03  5.4159136E-03  3.0102468E-04  7.9741676E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000069  0.0000000E+00  0.0000000000E+00       4.330     1.34    3.3657    3.3642    0.0604    0.3678    0.2229    0.4311    0.2243    0.0328    0.9165   -0.0633    0.1208   -0.3791         0    0.0015
  8  3.140250082643235E+08    1.400000  0.556853  3.836843  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0464  3.836843    0.000  1.968508  7.250650  6.6128790E-01  3.2430581E-01  8.8488736E-06  2.3287147E-06  3.3797932E-03  5.3586921E-03  3.5048545E-04  9.3103064E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000070  0.0000000E+00  0.0000000000E+00       4.328     1.34    3.3579    3.3562    0.0604    0.3673    0.2226    0.4307    0.2240    0.0328    0.9155   -0.0632    0.1206   -0.3787         0    0.0016
  9  3.574757908214096E+08    1.400000  0.559994  3.836928  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.0460  3.836928    0.000  1.972983  7.252220  6.5318394E-01  3.3240893E-01  8.9397851E-06  2.3527907E-06  3.3914189E-03  5.2982871E-03  4.0037565E-04  1.0663854E-07  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000070  0.0000000E+00  0.0000000000E+00       4.325     1.35    3.3500    3.3482    0.0603    0.3669    0.2224    0.4303    0.2238    0.0327    0.9146   -0.0631    0.1205   -0.3783         0    0.0018
