line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   30.991123  5.091773  4.618634  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5692  4.618634   -6.714  0.608347  7.603744  7.1697030E-01  2.6873768E-01  3.0699103E-05  8.3960625E-06  3.9248655E-03  5.0168848E-03  1.3363665E-05  1.5432495E-08  1.8760569E-03  7.0256718E-05  3.232E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.106053  0.0000000E+00  0.0000000000E+00       4.265     6.79   -7.9794   -4.1229   -1.1749   -0.3395   -0.1472   -0.4313   -0.2289   -0.0366   -0.9661   -0.0762   -0.2993    0.3691         1   -3.8566
  2  1.065806122670780E+05   30.970043  5.095575  4.614694  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5658  4.614694   -6.707  0.590073  7.598234  7.0858820E-01  2.7729505E-01  3.9685427E-05  1.0850848E-05  5.1476150E-03  3.6077457E-03  9.8937129E-06  1.1211880E-08  1.8740386E-03  1.0142776E-05  9.985E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.107057  0.0000000E+00  0.0000000000E+00       4.245     6.95   -7.9889   -4.1594   -1.1737   -0.3383   -0.1468   -0.4302   -0.2280   -0.0365   -0.9620   -0.0758   -0.2986    0.3681         1   -3.8296
  3  2.142305195245639E+05   30.948380  5.099504  4.612437  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5622  4.612437   -6.699  0.580858  7.595751  7.0016100E-01  2.8583134E-01  4.5223236E-05  1.2363818E-05  5.9007364E-03  2.7399358E-03  7.6001425E-06  8.5450541E-09  1.8724004E-03  1.9266224E-06  1.410E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.108103  0.0000000E+00  0.0000000000E+00       4.232     7.05   -7.9988   -4.1845   -1.1730   -0.3376   -0.1466   -0.4295   -0.2274   -0.0364   -0.9597   -0.0757   -0.2981    0.3675         1   -3.8143
  4  3.194424740111865E+05   30.926820  5.103580  4.610842  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5590  4.610842   -6.691  0.575389  7.594487  6.9187131E-01  2.9419534E-01  4.9022274E-05  1.3401811E-05  6.4114251E-03  2.1514524E-03  5.9933605E-06  6.7202919E-09  1.8709625E-03  5.5259420E-07  1.676E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.109197  0.0000000E+00  0.0000000000E+00       4.221     7.14   -8.0090   -4.2053   -1.1725   -0.3371   -0.1465   -0.4290   -0.2270   -0.0363   -0.9581   -0.0755   -0.2978    0.3671         1   -3.8036
  5  4.256633310310527E+05   30.904618  5.107800  4.609542  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5560  4.609542   -6.682  0.571727  7.593826  6.8342230E-01  3.0269942E-01  5.1882693E-05  1.4183553E-05  6.7907751E-03  1.7142693E-03  4.7800497E-06  5.3575427E-09  1.8695992E-03  2.9073408E-07  1.855E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.110341  0.0000000E+00  0.0000000000E+00       4.211     7.21   -8.0195   -4.2244   -1.1720   -0.3368   -0.1464   -0.4286   -0.2267   -0.0363   -0.9568   -0.0754   -0.2975    0.3668         1   -3.7951
  6  5.289306912803778E+05   30.882611  5.111820  4.608441  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5524  4.608441   -6.674  0.569186  7.593539  6.7509918E-01  3.1106348E-01  5.4039961E-05  1.4773515E-05  7.0721415E-03  1.3899546E-03  3.8727608E-06  4.3447065E-09  1.8683212E-03  2.4932909E-07  1.970E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.111442  0.0000000E+00  0.0000000000E+00       4.203     7.28   -8.0295   -4.2417   -1.1716   -0.3364   -0.1463   -0.4283   -0.2264   -0.0362   -0.9557   -0.0753   -0.2973    0.3665         1   -3.7879
  7  6.309443064546399E+05   30.860421  5.115990  4.607442  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5494  4.607442   -6.665  0.567467  7.593504  6.6675633E-01  3.1943786E-01  5.5745785E-05  1.5240033E-05  7.2895099E-03  1.1393451E-03  3.1675836E-06  3.5603160E-09  1.8670840E-03  2.5423832E-07  2.041E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.112597  0.0000000E+00  0.0000000000E+00       4.194     7.35   -8.0400   -4.2586   -1.1713   -0.3361   -0.1462   -0.4280   -0.2262   -0.0362   -0.9547   -0.0753   -0.2971    0.3663         1   -3.7814
  8  7.317815096181299E+05   30.838061  5.120167  4.606517  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5464  4.606517   -6.657  0.566275  7.593640  6.5840283E-01  3.2781605E-01  5.7120414E-05  1.5616114E-05  7.4597055E-03  9.4305930E-04  2.6131207E-06  2.9451099E-09  1.8658764E-03  2.7106867E-07  2.080E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.113766  0.0000000E+00  0.0000000000E+00       4.186     7.42   -8.0504   -4.2750   -1.1709   -0.3358   -0.1461   -0.4277   -0.2260   -0.0362   -0.9538   -0.0752   -0.2969    0.3660         1   -3.7754
  9  8.313075290931216E+05   30.815529  5.124181  4.605618  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5429  4.605618   -6.648  0.565371  7.593879  6.5002672E-01  3.3621173E-01  5.8296258E-05  1.5939418E-05  7.5944836E-03  7.8748128E-04  2.1648058E-06  2.4531452E-09  1.8646877E-03  2.9252963E-07  2.094E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.114902  0.0000000E+00  0.0000000000E+00       4.178     7.49   -8.0605   -4.2908   -1.1706   -0.3356   -0.1460   -0.4274   -0.2258   -0.0361   -0.9529   -0.0751   -0.2967    0.3658         1   -3.7696
 10  9.277396427930447E+05   30.793279  5.128274  4.604758  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5401  4.604758   -6.640  0.564904  7.594235  6.4178801E-01  3.4446573E-01  5.9180685E-05  1.6180680E-05  7.7002523E-03  6.6544349E-04  1.8264762E-06  2.0739251E-09  1.8635342E-03  3.1580855E-07  2.090E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.116071  0.0000000E+00  0.0000000000E+00       4.170     7.55   -8.0707   -4.3066   -1.1703   -0.3353   -0.1459   -0.4271   -0.2256   -0.0361   -0.9521   -0.0750   -0.2966    0.3656         1   -3.7641
 11  1.024612260994744E+06   30.770471  5.132365  4.603888  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5371  4.603888   -6.631  0.564597  7.594654  6.3338833E-01  3.5287791E-01  5.9984363E-05  1.6400986E-05  7.7866555E-03  5.6561889E-04  1.5438573E-06  1.7613892E-09  1.8623696E-03  3.4152555E-07  2.071E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.117255  0.0000000E+00  0.0000000000E+00       4.162     7.62   -8.0809   -4.3224   -1.1699   -0.3351   -0.1458   -0.4269   -0.2254   -0.0360   -0.9512   -0.0750   -0.2964    0.3653         1   -3.7585
 12  1.118974239975366E+06   30.747810  5.136343  4.603007  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5341  4.603007   -6.623  0.564391  7.595097  6.2507665E-01  3.6119954E-01  6.0816325E-05  1.6631053E-05  7.8552373E-03  4.8606562E-04  1.3108622E-06  1.5104597E-09  1.8612249E-03  3.6916474E-07  2.042E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.118419  0.0000000E+00  0.0000000000E+00       4.154     7.68   -8.0909   -4.3380   -1.1696   -0.3348   -0.1457   -0.4266   -0.2251   -0.0360   -0.9503   -0.0749   -0.2962    0.3651         1   -3.7529
 13  1.213027250228121E+06   30.724782  5.140342  4.602159  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5309  4.602159   -6.614  0.564475  7.595643  6.1665709E-01  3.6962718E-01  6.1214368E-05  1.6739193E-05  7.9117585E-03  4.2096978E-04  1.1361065E-06  1.3068052E-09  1.8600710E-03  3.9871027E-07  2.004E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.119601  0.0000000E+00  0.0000000000E+00       4.147     7.75   -8.1009   -4.3534   -1.1693   -0.3345   -0.1456   -0.4263   -0.2249   -0.0360   -0.9495   -0.0748   -0.2960    0.3649         1   -3.7474
 14  1.304465725090789E+06   30.701956  5.144332  4.601294  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5277  4.601294   -6.606  0.564631  7.596189  6.0834265E-01  3.7794809E-01  6.1729926E-05  1.6881228E-05  7.9567007E-03  3.6888332E-04  9.8861327E-07  1.1434820E-09  1.8589348E-03  4.2980250E-07  1.960E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.120792  0.0000000E+00  0.0000000000E+00       4.139     7.82   -8.1108   -4.3689   -1.1689   -0.3343   -0.1455   -0.4261   -0.2247   -0.0359   -0.9486   -0.0747   -0.2958    0.3647         1   -3.7419
 15  1.394642329548512E+06   30.679003  5.148329  4.600422  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5249  4.600422   -6.598  0.564870  7.596760  6.0001925E-01  3.8627676E-01  6.2229346E-05  1.7021078E-05  7.9931672E-03  3.2648433E-04  8.6590400E-07  1.0082598E-09  1.8577990E-03  4.6309423E-07  1.912E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.121997  0.0000000E+00  0.0000000000E+00       4.131     7.88   -8.1208   -4.3845   -1.1686   -0.3340   -0.1455   -0.4258   -0.2245   -0.0359   -0.9477   -0.0747   -0.2957    0.3644         1   -3.7363
 16  1.483649220429877E+06   30.655932  5.152288  4.599518  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.5221  4.599518   -6.589  0.565271  7.597380  5.9167761E-01  3.9462265E-01  6.2564896E-05  1.7111325E-05  8.0230210E-03  2.9189482E-04  7.7234660E-07  9.0199213E-10  1.8566614E-03  4.9779089E-07  1.861E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.123204  0.0000000E+00  0.0000000000E+00       4.123     7.95   -8.1307   -4.4002   -1.1682   -0.3337   -0.1454   -0.4255   -0.2243   -0.0359   -0.9468   -0.0746   -0.2955    0.3642         1   -3.7305
