line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  1.844453202165647E+06   16.579531  4.434051  4.507622  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4022  4.507622   -7.942  0.783787  7.555086  6.4267615E-01  3.4355872E-01  5.0309546E-05  1.3691380E-05  7.5888639E-03  8.0631718E-04  3.2249339E-06  2.7278561E-09  1.8667960E-03  2.2755454E-08  1.166E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043499  0.0000000E+00  0.0000000000E+00       4.207     5.31   -6.3351   -3.2383   -1.0958   -0.3052   -0.1320   -0.3868   -0.2012   -0.0320   -0.8517   -0.0648   -0.2701    0.3315         1   -3.0969
 11  2.031996478479119E+06   16.577355  4.438867  4.507004  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3998  4.507004   -7.933  0.783165  7.555595  6.3451361E-01  3.5173518E-01  5.1072319E-05  1.3898989E-05  7.6849961E-03  6.9561288E-04  2.7627166E-06  2.3502441E-09  1.8659313E-03  2.4831688E-08  1.129E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043990  0.0000000E+00  0.0000000000E+00       4.200     5.36   -6.3472   -3.2536   -1.0951   -0.3050   -0.1320   -0.3866   -0.2011   -0.0320   -0.8511   -0.0647   -0.2699    0.3313         1   -3.0935
 12  2.219442235060545E+06   16.575137  4.443587  4.506395  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3968  4.506395   -7.924  0.782609  7.556223  6.2621269E-01  3.6004769E-01  5.1702187E-05  1.4071019E-05  7.7652851E-03  6.0315846E-04  2.3831346E-06  2.0353666E-09  1.8650587E-03  2.7126979E-08  1.089E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044477  0.0000000E+00  0.0000000000E+00       4.192     5.40   -6.3590   -3.2687   -1.0944   -0.3048   -0.1319   -0.3863   -0.2009   -0.0320   -0.8504   -0.0646   -0.2698    0.3311         1   -3.0902
 13  2.401528795264731E+06   16.572938  4.448400  4.505798  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3944  4.505798   -7.915  0.782402  7.556826  6.1798357E-01  3.6828633E-01  5.2246549E-05  1.4218986E-05  7.8307972E-03  5.2767004E-04  2.0736366E-06  1.7784491E-09  1.8641977E-03  2.9653404E-08  1.050E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044979  0.0000000E+00  0.0000000000E+00       4.185     5.44   -6.3710   -3.2840   -1.0938   -0.3047   -0.1318   -0.3861   -0.2008   -0.0320   -0.8498   -0.0646   -0.2696    0.3309         1   -3.0870
 14  2.580007039962319E+06   16.570740  4.453150  4.505207  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3920  4.505207   -7.906  0.782294  7.557523  6.0978480E-01  3.7649290E-01  5.2726545E-05  1.4348890E-05  7.8847559E-03  4.6544249E-04  1.8185602E-06  1.5667657E-09  1.8633428E-03  3.2385535E-08  1.010E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045480  0.0000000E+00  0.0000000000E+00       4.178     5.49   -6.3829   -3.2990   -1.0931   -0.3045   -0.1317   -0.3858   -0.2006   -0.0319   -0.8492   -0.0645   -0.2695    0.3307         1   -3.0839
 15  2.754406764754855E+06   16.568546  4.457766  4.504608  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3892  4.504608   -7.898  0.782249  7.558228  6.0162890E-01  3.8465519E-01  5.3150262E-05  1.4465159E-05  7.9292954E-03  4.1403074E-04  1.6068644E-06  1.3914374E-09  1.8624942E-03  3.5343412E-08  9.715E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045971  0.0000000E+00  0.0000000000E+00       4.171     5.53   -6.3944   -3.3138   -1.0925   -0.3044   -0.1316   -0.3856   -0.2005   -0.0319   -0.8485   -0.0645   -0.2693    0.3305         1   -3.0806
 16  2.927548110676211E+06   16.566330  4.462484  4.503975  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3867  4.503975   -7.889  0.782314  7.558905  5.9338237E-01  3.9290722E-01  5.3667293E-05  1.4608459E-05  7.9665181E-03  3.7080044E-04  1.4197526E-06  1.2433084E-09  1.8616360E-03  3.8738599E-08  9.330E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046481  0.0000000E+00  0.0000000000E+00       4.164     5.58   -6.4062   -3.3290   -1.0918   -0.3042   -0.1315   -0.3854   -0.2003   -0.0319   -0.8479   -0.0644   -0.2691    0.3303         1   -3.0772
 17  3.098712900498313E+06   16.564093  4.467269  4.503377  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3844  4.503377   -7.880  0.782562  7.559772  5.8508877E-01  4.0120538E-01  5.4050806E-05  1.4712825E-05  7.9977268E-03  3.3463402E-04  1.2701599E-06  1.1201006E-09  1.8607726E-03  4.2448494E-08  8.956E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047002  0.0000000E+00  0.0000000000E+00       4.156     5.63   -6.4182   -3.3442   -1.0911   -0.3040   -0.1315   -0.3851   -0.2002   -0.0319   -0.8472   -0.0643   -0.2690    0.3301         1   -3.0740
 18  3.265262521913801E+06   16.561875  4.471821  4.502735  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3815  4.502735   -7.872  0.782763  7.560529  5.7685145E-01  4.0944643E-01  5.4347332E-05  1.4794605E-05  8.0235580E-03  3.0473000E-04  1.1493979E-06  1.0183391E-09  1.8599134E-03  4.6352587E-08  8.602E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047504  0.0000000E+00  0.0000000000E+00       4.149     5.67   -6.4296   -3.3591   -1.0904   -0.3039   -0.1314   -0.3849   -0.2000   -0.0318   -0.8466   -0.0643   -0.2688    0.3299         1   -3.0705
 19  3.425379623474549E+06   16.559699  4.476445  4.502122  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3793  4.502122   -7.864  0.783209  7.561393  5.6877107E-01  4.1752987E-01  5.4635854E-05  1.4872390E-05  8.0446779E-03  2.8020607E-04  1.0498900E-06  9.3502294E-10  1.8590688E-03  5.0612521E-08  8.270E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048018  0.0000000E+00  0.0000000000E+00       4.142     5.72   -6.4411   -3.3739   -1.0897   -0.3037   -0.1313   -0.3846   -0.1998   -0.0318   -0.8459   -0.0642   -0.2687    0.3297         1   -3.0672
 20  3.587926664297461E+06   16.557451  4.481081  4.501488  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3762  4.501488   -7.856  0.783639  7.562331  5.6042015E-01  4.2588333E-01  5.4896857E-05  1.4944350E-05  8.0628847E-03  2.5904254E-04  9.6392044E-07  8.6282790E-10  1.8581930E-03  5.5399875E-08  7.939E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048541  0.0000000E+00  0.0000000000E+00       4.135     5.77   -6.4527   -3.3890   -1.0890   -0.3035   -0.1312   -0.3844   -0.1997   -0.0318   -0.8452   -0.0642   -0.2685    0.3294         1   -3.0637
 21  3.742288875871953E+06   16.555273  4.485573  4.500806  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3743  4.500806   -7.848  0.784082  7.563111  5.5231751E-01  4.3398812E-01  5.5291018E-05  1.5053833E-05  8.0774114E-03  2.4185218E-04  8.8744815E-07  8.0371993E-10  1.8573403E-03  6.0615106E-08  7.636E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.049052  0.0000000E+00  0.0000000000E+00       4.128     5.81   -6.4639   -3.4039   -1.0882   -0.3033   -0.1311   -0.3841   -0.1995   -0.0318   -0.8445   -0.0641   -0.2683    0.3292         1   -3.0600
 22  3.895865134539316E+06   16.553068  4.490176  4.500147  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3718  4.500147   -7.840  0.784734  7.564021  5.4410747E-01  4.4220005E-01  5.5531736E-05  1.5119048E-05  8.0898908E-03  2.2724479E-04  8.2806175E-07  7.5399331E-10  1.8564727E-03  6.6338327E-08  7.339E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.049582  0.0000000E+00  0.0000000000E+00       4.120     5.86   -6.4754   -3.4190   -1.0875   -0.3032   -0.1310   -0.3838   -0.1993   -0.0317   -0.8438   -0.0640   -0.2681    0.3290         1   -3.0564
 23  4.049598550352272E+06   16.550821  4.494845  4.499502  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3687  4.499502   -7.832  0.785335  7.565144  5.3572791E-01  4.5058115E-01  5.5791537E-05  1.5191012E-05  8.1004692E-03  2.1476968E-04  7.7544352E-07  7.1124003E-10  1.8555834E-03  7.2455376E-08  7.050E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050125  0.0000000E+00  0.0000000000E+00       4.113     5.91   -6.4871   -3.4342   -1.0867   -0.3030   -0.1309   -0.3836   -0.1992   -0.0317   -0.8431   -0.0640   -0.2680    0.3288         1   -3.0529
 24  4.196598191829342E+06   16.548629  4.499314  4.498867  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3669  4.498867   -7.823  0.786367  7.566246  5.2747840E-01  4.5883189E-01  5.6041630E-05  1.5258779E-05  8.1091619E-03  2.0445918E-04  7.3201862E-07  6.7565745E-10  1.8547020E-03  8.0629776E-08  6.787E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050650  0.0000000E+00  0.0000000000E+00       4.106     5.96   -6.4983   -3.4488   -1.0860   -0.3028   -0.1308   -0.3833   -0.1990   -0.0317   -0.8424   -0.0639   -0.2678    0.3286         1   -3.0494
 25  4.337099025295135E+06   16.546495  4.503678  4.498168  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3638  4.498168   -7.816  0.787039  7.567205  5.1941068E-01  4.6690065E-01  5.6239199E-05  1.5313095E-05  8.1163291E-03  1.9597094E-04  6.9688291E-07  6.4658692E-10  1.8538353E-03  8.8250513E-08  6.543E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051168  0.0000000E+00  0.0000000000E+00       4.099     6.01   -6.5092   -3.4636   -1.0852   -0.3026   -0.1307   -0.3830   -0.1988   -0.0316   -0.8417   -0.0638   -0.2676    0.3283         1   -3.0456
 26  4.478920451991491E+06   16.544306  4.508122  4.497439  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3620  4.497439   -7.808  0.787953  7.568257  5.1106822E-01  4.7524402E-01  5.6609342E-05  1.5417593E-05  8.1222977E-03  1.8856207E-04  6.6023200E-07  6.2021470E-10  1.8529330E-03  9.7928641E-08  6.303E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051701  0.0000000E+00  0.0000000000E+00       4.091     6.06   -6.5203   -3.4787   -1.0843   -0.3024   -0.1306   -0.3827   -0.1986   -0.0316   -0.8409   -0.0638   -0.2674    0.3281         1   -3.0416
 27  4.614250159614284E+06   16.542179  4.512497  4.496666  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3593  4.496666   -7.801  0.788781  7.569186  5.0290983E-01  4.8340314E-01  5.6842000E-05  1.5481524E-05  8.1273215E-03  1.8245740E-04  6.3301709E-07  5.9902606E-10  1.8520457E-03  1.0698413E-07  6.080E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052231  0.0000000E+00  0.0000000000E+00       4.084     6.11   -6.5312   -3.4939   -1.0834   -0.3022   -0.1305   -0.3824   -0.1984   -0.0316   -0.8401   -0.0637   -0.2673    0.3278         1   -3.0373
 28  4.749156035056052E+06   16.540024  4.516903  4.495888  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3567  4.495888   -7.794  0.789731  7.570193  4.9462005E-01  4.9169354E-01  5.7054958E-05  1.5538407E-05  8.1316150E-03  1.7721821E-04  6.1018637E-07  5.8087098E-10  1.8511387E-03  1.1701088E-07  5.860E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.052771  0.0000000E+00  0.0000000000E+00       4.076     6.17   -6.5423   -3.5092   -1.0825   -0.3020   -0.1304   -0.3821   -0.1982   -0.0316   -0.8392   -0.0636   -0.2671    0.3276         1   -3.0330
 29  4.878213033747183E+06   16.537927  4.521258  4.495044  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3545  4.495044   -7.787  0.790689  7.571069  4.8650087E-01  4.9981322E-01  5.7232819E-05  1.5588047E-05  8.1351717E-03  1.7287322E-04  5.9114476E-07  5.6569703E-10  1.8502454E-03  1.2726321E-07  5.654E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053310  0.0000000E+00  0.0000000000E+00       4.068     6.22   -6.5531   -3.5248   -1.0815   -0.3018   -0.1303   -0.3818   -0.1980   -0.0315   -0.8383   -0.0635   -0.2668    0.3273         1   -3.0283
 30  5.007791308141164E+06   16.535787  4.525509  4.494187  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3517  4.494187   -7.780  0.791524  7.572013  4.7820860E-01  5.0810599E-01  5.7576254E-05  1.5685243E-05  8.1379776E-03  1.6910883E-04  5.7009395E-07  5.5208980E-10  1.8493279E-03  1.3865563E-07  5.448E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053841  0.0000000E+00  0.0000000000E+00       4.061     6.28   -6.5638   -3.5402   -1.0805   -0.3016   -0.1302   -0.3815   -0.1978   -0.0315   -0.8374   -0.0635   -0.2666    0.3270         1   -3.0235
 31  5.132188296232629E+06   16.533701  4.529918  4.493308  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3498  4.493308   -7.773  0.792663  7.572936  4.7007398E-01  5.1624093E-01  5.7805311E-05  1.5747690E-05  8.1404106E-03  1.6596121E-04  5.5410485E-07  5.4063404E-10  1.8484223E-03  1.5121186E-07  5.255E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.054398  0.0000000E+00  0.0000000000E+00       4.053     6.33   -6.5748   -3.5562   -1.0795   -0.3013   -0.1301   -0.3811   -0.1976   -0.0314   -0.8364   -0.0634   -0.2664    0.3267         1   -3.0186
