line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 19  1.624041891852912E+08    2.600000  1.712500  4.037899  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1879  4.037899    0.000  1.719854  7.382015  5.7195695E-01  4.1422932E-01  3.0903208E-05  8.2182415E-06  7.2830550E-03  1.1166492E-03  7.9003083E-05  2.7110357E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000538  0.0000000E+00  0.0000000000E+00       4.245     2.01    0.4687    0.8994   -0.1996   -0.0655   -0.0130   -0.0700   -0.0276   -0.0053   -0.1072   -0.0194   -0.0869    0.0609         0   -0.4306
 20  1.700398920709228E+08    2.600000  1.715710  4.037070  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1860  4.037070    0.000  1.720485  7.383006  5.6399605E-01  4.2220030E-01  3.1298618E-05  8.3244305E-06  7.3496704E-03  1.0459949E-03  7.2484617E-05  2.4967834E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000542  0.0000000E+00  0.0000000000E+00       4.239     2.03    0.4607    0.8869   -0.1973   -0.0648   -0.0127   -0.0691   -0.0272   -0.0052   -0.1054   -0.0194   -0.0864    0.0600         0   -0.4262
 21  1.777550377734407E+08    2.600000  1.719012  4.036114  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1843  4.036114    0.000  1.721083  7.383835  5.5576563E-01  4.3044042E-01  3.1667578E-05  8.4234710E-06  7.4131303E-03  9.7893027E-04  6.6030691E-05  2.2817122E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000546  0.0000000E+00  0.0000000000E+00       4.231     2.04    0.4525    0.8736   -0.1946   -0.0639   -0.0122   -0.0679   -0.0268   -0.0052   -0.1034   -0.0193   -0.0858    0.0590         0   -0.4211
 22  1.850671922028815E+08    2.600000  1.722150  4.035069  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1837  4.035069    0.000  1.721647  7.384374  5.4779602E-01  4.3841860E-01  3.1968092E-05  8.5039845E-06  7.4691099E-03  9.1950280E-04  6.0666482E-05  2.1007497E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000550  0.0000000E+00  0.0000000000E+00       4.224     2.06    0.4446    0.8603   -0.1918   -0.0630   -0.0118   -0.0667   -0.0263   -0.0051   -0.1012   -0.0193   -0.0851    0.0579         0   -0.4156
 23  1.923793353126038E+08    2.600000  1.725203  4.034080  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1820  4.034080    0.000  1.722219  7.385172  5.3973890E-01  4.4648344E-01  3.2283921E-05  8.5888822E-06  7.5206798E-03  8.6450725E-04  5.5920639E-05  1.9422292E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000554  0.0000000E+00  0.0000000000E+00       4.217     2.08    0.4370    0.8475   -0.1885   -0.0622   -0.0114   -0.0655   -0.0258   -0.0049   -0.0990   -0.0192   -0.0845    0.0569         0   -0.4105
 24  1.995259858817777E+08    2.600000  1.728410  4.033270  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1803  4.033270    0.000  1.723258  7.386392  5.3167110E-01  4.5455859E-01  3.2636902E-05  8.6841584E-06  7.5683343E-03  8.1391926E-04  5.1179988E-05  1.7860055E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000558  0.0000000E+00  0.0000000000E+00       4.211     2.09    0.4290    0.8353   -0.1854   -0.0616   -0.0110   -0.0645   -0.0254   -0.0048   -0.0972   -0.0192   -0.0840    0.0560         0   -0.4063
 25  2.065105301565385E+08    2.600000  1.731674  4.032301  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1793  4.032301    0.000  1.724269  7.387224  5.2360596E-01  4.6263038E-01  3.2929222E-05  8.7628915E-06  7.6121183E-03  7.6739604E-04  4.6927924E-05  1.6428893E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000562  0.0000000E+00  0.0000000000E+00       4.203     2.11    0.4208    0.8221   -0.1818   -0.0608   -0.0106   -0.0633   -0.0249   -0.0046   -0.0951   -0.0191   -0.0834    0.0550         0   -0.4013
 26  2.132932485524217E+08    2.600000  1.734586  4.031246  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1777  4.031246    0.000  1.724957  7.387985  5.1560606E-01  4.7063634E-01  3.3192379E-05  8.8337735E-06  7.6517873E-03  7.2503766E-04  4.3298877E-05  1.5202002E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000567  0.0000000E+00  0.0000000000E+00       4.196     2.13    0.4135    0.8094   -0.1779   -0.0599   -0.0101   -0.0620   -0.0244   -0.0044   -0.0928   -0.0190   -0.0827    0.0539         0   -0.3959
 27  2.201167863215455E+08    2.600000  1.737627  4.030203  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1763  4.030203    0.000  1.725764  7.388851  5.0743127E-01  4.7881677E-01  3.3463093E-05  8.9068351E-06  7.6888453E-03  6.8538274E-04  3.9954450E-05  1.4075305E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000570  0.0000000E+00  0.0000000000E+00       4.189     2.15    0.4059    0.7965   -0.1743   -0.0590   -0.0097   -0.0607   -0.0239   -0.0042   -0.0906   -0.0190   -0.0821    0.0528         0   -0.3906
 28  2.266493516141776E+08    2.600000  1.740463  4.029126  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1748  4.029126    0.000  1.726521  7.389644  4.9947969E-01  4.8677346E-01  3.3704201E-05  8.9719101E-06  7.7218903E-03  6.4997533E-04  3.7022417E-05  1.3082255E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000574  0.0000000E+00  0.0000000000E+00       4.182     2.16    0.3988    0.7839   -0.1706   -0.0581   -0.0092   -0.0594   -0.0234   -0.0041   -0.0882   -0.0189   -0.0814    0.0516         0   -0.3851
 29  2.331496916199111E+08    2.600000  1.743520  4.028036  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1736  4.028036    0.000  1.727649  7.390380  4.9146663E-01  4.9479115E-01  3.3932765E-05  9.0336269E-06  7.7524012E-03  6.1721562E-04  3.4376340E-05  1.2184364E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000578  0.0000000E+00  0.0000000000E+00       4.175     2.18    0.3912    0.7707   -0.1670   -0.0572   -0.0087   -0.0580   -0.0229   -0.0039   -0.0858   -0.0189   -0.0807    0.0505         0   -0.3795
 30  2.396500110158030E+08    2.600000  1.746450  4.026916  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1720  4.026916    0.000  1.728594  7.391204  4.8331347E-01  5.0294869E-01  3.4162627E-05  9.0957775E-06  7.7808592E-03  5.8662434E-04  3.1916703E-05  1.1349179E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000582  0.0000000E+00  0.0000000000E+00       4.167     2.20    0.3839    0.7578   -0.1634   -0.0562   -0.0082   -0.0566   -0.0224   -0.0038   -0.0834   -0.0188   -0.0800    0.0493         0   -0.3739
 31  2.458195773493674E+08    2.600000  1.749169  4.025806  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1708  4.025806    0.000  1.729492  7.392014  4.7543720E-01  5.1082884E-01  3.4375685E-05  9.1534623E-06  7.8060291E-03  5.5954093E-04  2.9752266E-05  1.0613050E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000586  0.0000000E+00  0.0000000000E+00       4.160     2.22    0.3771    0.7454   -0.1599   -0.0552   -0.0077   -0.0553   -0.0218   -0.0036   -0.0810   -0.0188   -0.0793    0.0481         0   -0.3683
