line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
 123  5.8153673293E+09  3.542194 -1.725862  0.000000    0.39998042     0.37679  4.89  2.343E-06 -14.440926  6.896134 16.895546  1.864349  6.896134  0.000000  1.864349  1.0483E+00  4.1058E-04  0.0000E+00  0.1909941  4.989E-01  6.65492  1.41202  0.0000000  0.000E+00  0.00000  0.00000  1.1396E+00  0.0000E+00  5.9150E-01  0.0000E+00  4.4655E-01  0.0000E+00  2.8923E-01  0.0000E+00  1.8329E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5753E-01  4.1658E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8222E-04  3.6888E-04  3.4910E-02  1.1429E-02 -1.0000E+00  1.3082E+03  3.4018E+02  1.2366E+03   9.0647  -1.6491   1.1774   1.5158   1.0226   2.2163   0.8894   0.1977   4.2446  -0.9819   0.2735  -2.0631  13.4069  12.2295  10.7138   9.6912   8.4975   6.6668   7.3585   6.4691   9.7319  10.9873   8.6506  7.1581E-01  1.1980E-17  2.3491E-04  2.6996E-01  7.4483E-25  1.5096E-17  1.7732E-30  1.0000E-50  8.0287E-13  2.1017E-09  2.4475E-03  2.9658E-05  2.0212E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.9101E-01  7.4091E-18  1.8866E-03  2.9311E-01  2.4358E-03  4.1646E-05  4.0852E-24  7.2454E-04  1.6372E-06  5.9905E-03  2.4184E-06  1.3480E-05  5.2863E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 124  6.0045770309E+09  3.542213 -1.725496  0.000000    0.39997971     0.37692  4.89  2.342E-06 -14.440428  6.896034 16.895462  1.864658  6.896034  0.000000  1.864658  1.0446E+00  4.0620E-04  0.0000E+00  0.1909916  4.989E-01  6.65490  1.41162  0.0000000  0.000E+00  0.00000  0.00000  1.1412E+00  0.0000E+00  5.9164E-01  0.0000E+00  4.4650E-01  0.0000E+00  2.8922E-01  0.0000E+00  1.8329E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5751E-01  4.1644E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8202E-04  3.6869E-04  3.4883E-02  1.1421E-02 -1.0000E+00  1.3089E+03  3.4032E+02  1.2373E+03   9.0637  -1.6487   1.1775   1.5157   1.0225   2.2160   0.8894   0.1977   4.2442  -0.9817   0.2735  -2.0628  13.4057  12.2282  10.7125   9.6900   8.4965   6.6659   7.3577   6.4683   9.7308  10.9860   8.6496  7.1581E-01  1.1981E-17  2.3892E-04  2.6996E-01  7.4508E-25  1.2648E-17  1.4760E-30  1.0000E-50  6.3507E-13  2.0727E-09  2.4475E-03  2.9658E-05  2.0173E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.9001E-01  7.3993E-18  1.8854E-03  2.9410E-01  2.4350E-03  4.2392E-05  4.0793E-24  7.2461E-04  1.6280E-06  5.9905E-03  2.4184E-06  1.3478E-05  5.2863E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 125  6.1956655632E+09  3.542304 -1.725082  0.000000    0.39997902     0.37704  4.89  2.340E-06 -14.439929  6.895972 16.895456  1.865023  6.895972  0.000000  1.865023  1.0418E+00  3.7599E-04  0.0000E+00  0.1910002  4.988E-01  6.65486  1.41123  0.0000000  0.000E+00  0.00000  0.00000  1.1404E+00  0.0000E+00  5.9152E-01  0.0000E+00  4.4643E-01  0.0000E+00  2.8918E-01  0.0000E+00  1.8327E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5750E-01  4.1628E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8182E-04  3.6851E-04  3.4854E-02  1.1413E-02 -1.0000E+00  1.3095E+03  3.4046E+02  1.2379E+03   9.0627  -1.6471   1.1777   1.5155   1.0222   2.2147   0.8893   0.1975   4.2423  -0.9808   0.2737  -2.0616  13.4030  12.2253  10.7098   9.6877   8.4951   6.6650   7.3568   6.4675   9.7290  10.9835   8.6482  7.1580E-01  1.1982E-17  2.4297E-04  2.6996E-01  7.4537E-25  1.0712E-17  1.2410E-30  1.0000E-50  5.0146E-13  2.0440E-09  2.4475E-03  2.9658E-05  2.0132E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8902E-01  7.3893E-18  1.8847E-03  2.9510E-01  2.4342E-03  4.3141E-05  4.0742E-24  7.2468E-04  1.6187E-06  5.9905E-03  2.4184E-06  1.3477E-05  5.2863E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 126  6.3856135235E+09  3.542304 -1.724738  0.000000    0.39997831     0.37716  4.89  2.339E-06 -14.439416  6.895920 16.895412  1.865388  6.895920  0.000000  1.865388  1.0391E+00  3.9695E-04  0.0000E+00  0.1910135  4.988E-01  6.65482  1.41083  0.0000000  0.000E+00  0.00000  0.00000  1.1398E+00  0.0000E+00  5.9147E-01  0.0000E+00  4.4639E-01  0.0000E+00  2.8917E-01  0.0000E+00  1.8327E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5746E-01  4.1616E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8164E-04  3.6834E-04  3.4828E-02  1.1406E-02 -1.0000E+00  1.3102E+03  3.4060E+02  1.2385E+03   9.0618  -1.6471   1.1778   1.5155   1.0221   2.2147   0.8893   0.1975   4.2424  -0.9808   0.2737  -2.0616  13.4022  12.2244  10.7090   9.6868   8.4943   6.6641   7.3559   6.4666   9.7282  10.9826   8.6474  7.1580E-01  1.1982E-17  2.4697E-04  2.6996E-01  7.4549E-25  9.2104E-18  1.0605E-30  1.0000E-50  3.9679E-13  2.0161E-09  2.4475E-03  2.9658E-05  2.0105E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8803E-01  7.3793E-18  1.8839E-03  2.9609E-01  2.4336E-03  4.3881E-05  4.0695E-24  7.2475E-04  1.6097E-06  5.9905E-03  2.4184E-06  1.3474E-05  5.2863E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 127  6.5780912281E+09  3.542318 -1.724395  0.000000    0.39997761     0.37728  4.89  2.338E-06 -14.438946  6.895864 16.895423  1.865806  6.895864  0.000000  1.865806  1.0365E+00  3.9374E-04  0.0000E+00  0.1910552  4.987E-01  6.65474  1.41036  0.0000000  0.000E+00  0.00000  0.00000  1.1393E+00  0.0000E+00  5.9138E-01  0.0000E+00  4.4638E-01  0.0000E+00  2.8915E-01  0.0000E+00  1.8326E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5742E-01  4.1612E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8145E-04  3.6817E-04  3.4800E-02  1.1399E-02 -1.0000E+00  1.3108E+03  3.4080E+02  1.2391E+03   9.0610  -1.6469   1.1779   1.5154   1.0221   2.2145   0.8893   0.1975   4.2421  -0.9806   0.2737  -2.0614  13.4012  12.2233  10.7078   9.6858   8.4934   6.6633   7.3551   6.4658   9.7272  10.9815   8.6465  7.1579E-01  1.1984E-17  2.5104E-04  2.6996E-01  7.4584E-25  8.0199E-18  9.1520E-31  1.0000E-50  3.1328E-13  1.9884E-09  2.4475E-03  2.9658E-05  2.0058E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8704E-01  7.3692E-18  1.8829E-03  2.9708E-01  2.4328E-03  4.4628E-05  4.0653E-24  7.2483E-04  1.6005E-06  5.9905E-03  2.4184E-06  1.3472E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 128  6.7692462927E+09  3.542318 -1.724072  0.000000    0.39997690     0.37739  4.89  2.337E-06 -14.438467  6.895815 16.895483  1.866228  6.895815  0.000000  1.866228  1.0341E+00  3.9404E-04  0.0000E+00  0.1910985  4.987E-01  6.65469  1.40993  0.0000000  0.000E+00  0.00000  0.00000  1.1395E+00  0.0000E+00  5.9135E-01  0.0000E+00  4.4639E-01  0.0000E+00  2.8914E-01  0.0000E+00  1.8326E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5739E-01  4.1609E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8126E-04  3.6800E-04  3.4774E-02  1.1391E-02 -1.0000E+00  1.3115E+03  3.4095E+02  1.2397E+03   9.0602  -1.6468   1.1780   1.5155   1.0221   2.2144   0.8894   0.1975   4.2421  -0.9806   0.2737  -2.0613  13.4005  12.2225  10.7070   9.6849   8.4926   6.6625   7.3543   6.4649   9.7264  10.9807   8.6457  7.1579E-01  1.1985E-17  2.5506E-04  2.6996E-01  7.4614E-25  7.1026E-18  8.0337E-31  1.0000E-50  2.4803E-13  1.9615E-09  2.4475E-03  2.9658E-05  2.0015E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8605E-01  7.3590E-18  1.8817E-03  2.9808E-01  2.4321E-03  4.5366E-05  4.0616E-24  7.2489E-04  1.5916E-06  5.9905E-03  2.4184E-06  1.3471E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 129  6.9624743259E+09  3.542318 -1.723744  0.000000    0.39997619     0.37750  4.89  2.336E-06 -14.438016  6.895812 16.895522  1.866632  6.895812  0.000000  1.866632  1.0318E+00  3.9531E-04  0.0000E+00  0.1911565  4.987E-01  6.65459  1.40946  0.0000000  0.000E+00  0.00000  0.00000  1.1376E+00  0.0000E+00  5.9113E-01  0.0000E+00  4.4639E-01  0.0000E+00  2.8913E-01  0.0000E+00  1.8326E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5734E-01  4.1610E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8108E-04  3.6784E-04  3.4747E-02  1.1384E-02 -1.0000E+00  1.3121E+03  3.4114E+02  1.2403E+03   9.0594  -1.6468   1.1781   1.5155   1.0221   2.2144   0.8894   0.1975   4.2421  -0.9806   0.2737  -2.0613  13.3997  12.2217  10.7062   9.6841   8.4918   6.6616   7.3535   6.4641   9.7256  10.9799   8.6449  7.1579E-01  1.1986E-17  2.5911E-04  2.6996E-01  7.4646E-25  6.3849E-18  7.1580E-31  1.0000E-50  1.9610E-13  1.9348E-09  2.4475E-03  2.9658E-05  1.9972E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8505E-01  7.3488E-18  1.8803E-03  2.9907E-01  2.4313E-03  4.6110E-05  4.0581E-24  7.2497E-04  1.5827E-06  5.9905E-03  2.4185E-06  1.3469E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 130  7.1545698542E+09  3.542318 -1.723426  0.000000    0.39997547     0.37761  4.89  2.335E-06 -14.437573  6.895760 16.895560  1.867060  6.895760  0.000000  1.867060  1.0295E+00  3.9350E-04  0.0000E+00  0.1912163  4.987E-01  6.65451  1.40899  0.0000000  0.000E+00  0.00000  0.00000  1.1369E+00  0.0000E+00  5.9100E-01  0.0000E+00  4.4643E-01  0.0000E+00  2.8912E-01  0.0000E+00  1.8326E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5730E-01  4.1614E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8090E-04  3.6768E-04  3.4722E-02  1.1377E-02 -1.0000E+00  1.3128E+03  3.4132E+02  1.2408E+03   9.0586  -1.6468   1.1781   1.5155   1.0221   2.2144   0.8894   0.1975   4.2421  -0.9806   0.2737  -2.0613  13.3990  12.2209  10.7054   9.6833   8.4910   6.6608   7.3527   6.4633   9.7248  10.9791   8.6441  7.1578E-01  1.1988E-17  2.6314E-04  2.6996E-01  7.4683E-25  5.8343E-18  6.4799E-31  1.0000E-50  1.5546E-13  1.9089E-09  2.4475E-03  2.9658E-05  1.9924E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8406E-01  7.3386E-18  1.8788E-03  3.0006E-01  2.4306E-03  4.6845E-05  4.0551E-24  7.2505E-04  1.5738E-06  5.9905E-03  2.4185E-06  1.3468E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 131  7.3488169397E+09  3.542429 -1.723122  0.000000    0.39997476     0.37771  4.89  2.334E-06 -14.437137  6.895711 16.895649  1.867510  6.895711  0.000000  1.867510  1.0273E+00  3.9265E-04  0.0000E+00  0.1912671  4.987E-01  6.65445  1.40856  0.0000000  0.000E+00  0.00000  0.00000  1.1372E+00  0.0000E+00  5.9096E-01  0.0000E+00  4.4645E-01  0.0000E+00  2.8911E-01  0.0000E+00  1.8325E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5726E-01  4.1617E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8074E-04  3.6753E-04  3.4696E-02  1.1370E-02 -1.0000E+00  1.3133E+03  3.4148E+02  1.2414E+03   9.0578  -1.6449   1.1783   1.5151   1.0217   2.2129   0.8893   0.1974   4.2398  -0.9795   0.2738  -2.0598  13.3961  12.2178  10.7027   9.6810   8.4898   6.6602   7.3521   6.4628   9.7232  10.9765   8.6429  7.1578E-01  1.1989E-17  2.6719E-04  2.6996E-01  7.4721E-25  5.4073E-18  5.9505E-31  1.0000E-50  1.2307E-13  1.8834E-09  2.4475E-03  2.9658E-05  1.9876E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8307E-01  7.3282E-18  1.8770E-03  3.0105E-01  2.4298E-03  4.7586E-05  4.0523E-24  7.2512E-04  1.5651E-06  5.9905E-03  2.4185E-06  1.3466E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 132  7.5420504937E+09  3.542429 -1.722809  0.000000    0.39997404     0.37782  4.89  2.333E-06 -14.436712  6.895711 16.895734  1.867935  6.895711  0.000000  1.867935  1.0251E+00  3.8740E-04  0.0000E+00  0.1913347  4.987E-01  6.65436  1.40810  0.0000000  0.000E+00  0.00000  0.00000  1.1367E+00  0.0000E+00  5.9081E-01  0.0000E+00  4.4647E-01  0.0000E+00  2.8910E-01  0.0000E+00  1.8325E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5720E-01  4.1625E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8057E-04  3.6737E-04  3.4671E-02  1.1364E-02 -1.0000E+00  1.3139E+03  3.4165E+02  1.2420E+03   9.0570  -1.6448   1.1784   1.5151   1.0217   2.2128   0.8893   0.1974   4.2398  -0.9795   0.2738  -2.0597  13.3954  12.2170  10.7019   9.6802   8.4890   6.6594   7.3514   6.4620   9.7224  10.9757   8.6421  7.1578E-01  1.1991E-17  2.7121E-04  2.6996E-01  7.4770E-25  5.0834E-18  5.5402E-31  1.0000E-50  9.7678E-14  1.8584E-09  2.4475E-03  2.9658E-05  1.9821E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8208E-01  7.3178E-18  1.8751E-03  3.0204E-01  2.4291E-03  4.8321E-05  4.0499E-24  7.2520E-04  1.5563E-06  5.9905E-03  2.4185E-06  1.3464E-05  5.2864E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 133  7.7352662147E+09  3.542442 -1.722513  0.000000    0.39997332     0.37792  4.89  2.332E-06 -14.436285  6.895711 16.895834  1.868365  6.895711  0.000000  1.868365  1.0231E+00  3.8939E-04  0.0000E+00  0.1914058  4.987E-01  6.65429  1.40763  0.0000000  0.000E+00  0.00000  0.00000  1.1365E+00  0.0000E+00  5.9068E-01  0.0000E+00  4.4652E-01  0.0000E+00  2.8910E-01  0.0000E+00  1.8325E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5715E-01  4.1633E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8041E-04  3.6722E-04  3.4646E-02  1.1357E-02 -1.0000E+00  1.3145E+03  3.4184E+02  1.2425E+03   9.0563  -1.6446   1.1785   1.5151   1.0216   2.2126   0.8893   0.1974   4.2395  -0.9793   0.2738  -2.0595  13.3945  12.2160  10.7009   9.6793   8.4882   6.6587   7.3507   6.4613   9.7215  10.9747   8.6413  7.1577E-01  1.1993E-17  2.7523E-04  2.6996E-01  7.4807E-25  4.8398E-18  5.2320E-31  1.0000E-50  7.7622E-14  1.8341E-09  2.4475E-03  2.9658E-05  1.9775E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8108E-01  7.3074E-18  1.8732E-03  3.0305E-01  2.4284E-03  4.9053E-05  4.0477E-24  7.2529E-04  1.5476E-06  5.9905E-03  2.4185E-06  1.3463E-05  5.2865E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 134  7.9304518275E+09  3.542442 -1.722212  0.000000    0.39997260     0.37803  4.89  2.331E-06 -14.435871  6.895662 16.895919  1.868848  6.895662  0.000000  1.868848  1.0212E+00  3.9100E-04  0.0000E+00  0.1914817  4.988E-01  6.65420  1.40716  0.0000000  0.000E+00  0.00000  0.00000  1.1352E+00  0.0000E+00  5.9048E-01  0.0000E+00  4.4003E-01  0.0000E+00  2.8910E-01  0.0000E+00  1.8325E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5710E-01  4.1645E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  3.8025E-04  3.6708E-04  3.4621E-02  1.1351E-02 -1.0000E+00  1.3150E+03  3.4201E+02  1.2430E+03   9.0555  -1.6446   1.1786   1.5151   1.0216   2.2126   0.8893   0.1974   4.2395  -0.9793   0.2738  -2.0595  13.3938  12.2152  10.7001   9.6785   8.4875   6.6579   7.3499   6.4606   9.7208  10.9739   8.6406  7.1577E-01  1.1994E-17  2.7928E-04  2.6996E-01  7.4848E-25  4.6563E-18  4.9930E-31  1.0000E-50  6.1624E-14  1.8101E-09  2.4475E-03  2.9658E-05  1.9725E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8008E-01  7.2969E-18  1.8709E-03  3.0404E-01  2.4277E-03  4.9791E-05  4.0458E-24  7.2537E-04  1.5390E-06  5.9905E-03  2.4185E-06  1.3461E-05  5.2865E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
