line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  7.029587927699722E+07    2.800000  1.807259  4.068849  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2075  4.068849    0.000  1.678226  7.386284  6.4443234E-01  3.4163210E-01  2.7887240E-05  7.4206582E-06  6.4627030E-03  2.0116297E-03  1.2954821E-04  4.4889744E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000625  0.0000000E+00  0.0000000000E+00       4.306     1.95    0.2319    0.8406   -0.2791   -0.0904   -0.0253   -0.1041   -0.0425   -0.0076   -0.1702   -0.0214   -0.1045    0.0902         0   -0.6087
 11  7.742550703217930E+07    2.800000  1.810613  4.067924  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2058  4.067924    0.000  1.677701  7.386836  6.3647143E-01  3.4961588E-01  2.8600756E-05  7.6110755E-06  6.6149957E-03  1.8474017E-03  1.1785374E-04  4.0897133E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000629  0.0000000E+00  0.0000000000E+00       4.299     1.96    0.2235    0.8264   -0.2773   -0.0897   -0.0249   -0.1031   -0.0420   -0.0076   -0.1683   -0.0213   -0.1040    0.0894         0   -0.6029
 12  8.465429223645644E+07    2.800000  1.814131  4.066920  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2043  4.066920    0.000  1.677237  7.387266  6.2824528E-01  3.5786305E-01  2.9253019E-05  7.7850899E-06  6.7555672E-03  1.6958308E-03  1.0705227E-04  3.7197141E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000635  0.0000000E+00  0.0000000000E+00       4.292     1.98    0.2147    0.8113   -0.2752   -0.0889   -0.0246   -0.1021   -0.0415   -0.0075   -0.1663   -0.0213   -0.1035    0.0885         0   -0.5966
 13  9.147542987728168E+07    2.800000  1.817338  4.065941  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2028  4.065941    0.000  1.676773  7.387724  6.2035383E-01  3.6577255E-01  2.9823348E-05  7.9373329E-06  6.8763264E-03  1.5655913E-03  9.7788455E-05  3.4027062E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000639  0.0000000E+00  0.0000000000E+00       4.285     2.00    0.2067    0.7972   -0.2731   -0.0881   -0.0242   -0.1010   -0.0410   -0.0075   -0.1643   -0.0212   -0.1029    0.0876         0   -0.5905
 14  9.838256166002908E+07    2.800000  1.820664  4.064957  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2009  4.064957    0.000  1.676434  7.388239  6.1225063E-01  3.7389256E-01  3.0363599E-05  8.0816586E-06  6.9880024E-03  1.4452123E-03  8.9130580E-05  3.1068972E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000644  0.0000000E+00  0.0000000000E+00       4.277     2.01    0.1983    0.7828   -0.2709   -0.0874   -0.0239   -0.1000   -0.0405   -0.0074   -0.1623   -0.0211   -0.1024    0.0867         0   -0.5844
 15  1.052037022681962E+08    2.800000  1.824157  4.063929  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1999  4.063929    0.000  1.676337  7.388596  6.0413463E-01  3.8202362E-01  3.0839428E-05  8.2086860E-06  7.0884767E-03  1.3367510E-03  8.1526188E-05  2.8459506E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000650  0.0000000E+00  0.0000000000E+00       4.270     2.03    0.1896    0.7677   -0.2686   -0.0865   -0.0235   -0.0989   -0.0400   -0.0074   -0.1602   -0.0210   -0.1018    0.0858         0   -0.5781
 16  1.118038457844806E+08    2.800000  1.827376  4.062962  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1980  4.062962    0.000  1.676235  7.389161  5.9617634E-01  3.8999523E-01  3.1290807E-05  8.3294422E-06  7.1774723E-03  1.2407502E-03  7.4663486E-05  2.6114767E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000654  0.0000000E+00  0.0000000000E+00       4.263     2.05    0.1816    0.7538   -0.2664   -0.0858   -0.0232   -0.0979   -0.0395   -0.0073   -0.1582   -0.0210   -0.1012    0.0849         0   -0.5722
 17  1.183097190705853E+08    2.800000  1.830675  4.062082  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1966  4.062082    0.000  1.676427  7.389950  5.8816445E-01  3.9801941E-01  3.1737538E-05  8.4492340E-06  7.2589744E-03  1.1530336E-03  6.8106171E-05  2.3878689E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000660  0.0000000E+00  0.0000000000E+00       4.256     2.06    0.1733    0.7402   -0.2644   -0.0851   -0.0229   -0.0969   -0.0391   -0.0072   -0.1564   -0.0209   -0.1007    0.0840         0   -0.5669
 18  1.248155856239258E+08    2.800000  1.834237  4.061145  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1954  4.061145    0.000  1.676873  7.390583  5.8003424E-01  4.0616091E-01  3.2141652E-05  8.5575438E-06  7.3337570E-03  1.0723763E-03  6.2283183E-05  2.1885891E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000665  0.0000000E+00  0.0000000000E+00       4.248     2.08    0.1644    0.7256   -0.2622   -0.0844   -0.0225   -0.0959   -0.0386   -0.0072   -0.1545   -0.0209   -0.1002    0.0832         0   -0.5612
 19  1.311380303498230E+08    2.800000  1.837434  4.060158  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1936  4.060158    0.000  1.677023  7.391226  5.7198292E-01  4.1422237E-01  3.2510986E-05  8.6565898E-06  7.4009111E-03  9.9990795E-04  5.7083788E-05  2.0104236E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000669  0.0000000E+00  0.0000000000E+00       4.241     2.10    0.1564    0.7117   -0.2598   -0.0836   -0.0221   -0.0948   -0.0382   -0.0071   -0.1524   -0.0208   -0.0997    0.0822         0   -0.5553
 20  1.372925232204538E+08    2.800000  1.840661  4.059255  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1918  4.059255    0.000  1.677402  7.392038  5.6401788E-01  4.2219652E-01  3.2874430E-05  8.7542694E-06  7.4613588E-03  9.3468905E-04  5.2335767E-05  1.8493495E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000675  0.0000000E+00  0.0000000000E+00       4.234     2.11    0.1483    0.6982   -0.2577   -0.0829   -0.0218   -0.0938   -0.0377   -0.0071   -0.1506   -0.0207   -0.0991    0.0814         0   -0.5499
 21  1.434779346501051E+08    2.800000  1.844080  4.058300  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1905  4.058300    0.000  1.677981  7.392784  5.5586375E-01  4.3035921E-01  3.3217489E-05  8.8464938E-06  7.5179070E-03  8.7379197E-04  4.7766675E-05  1.6931757E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000680  0.0000000E+00  0.0000000000E+00       4.227     2.13    0.1398    0.6840   -0.2553   -0.0821   -0.0215   -0.0928   -0.0373   -0.0070   -0.1486   -0.0207   -0.0986    0.0805         0   -0.5442
 22  1.494180919165494E+08    2.800000  1.847177  4.057204  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1892  4.057204    0.000  1.678200  7.393227  5.4790450E-01  4.3832600E-01  3.3491544E-05  8.9199839E-06  7.5678741E-03  8.1977141E-04  4.4004875E-05  1.5629673E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000685  0.0000000E+00  0.0000000000E+00       4.220     2.15    0.1321    0.6698   -0.2526   -0.0812   -0.0210   -0.0916   -0.0367   -0.0069   -0.1464   -0.0206   -0.0980    0.0794         0   -0.5377
 23  1.553582364511010E+08    2.800000  1.850328  4.056211  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1874  4.056211    0.000  1.678649  7.393975  5.3985454E-01  4.4638280E-01  3.3788981E-05  9.0000763E-06  7.6138113E-03  7.7002279E-04  4.0555969E-05  1.4447577E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000690  0.0000000E+00  0.0000000000E+00       4.213     2.17    0.1242    0.6560   -0.2501   -0.0805   -0.0207   -0.0905   -0.0362   -0.0068   -0.1443   -0.0205   -0.0974    0.0785         0   -0.5319
 24  1.612250789873183E+08    2.800000  1.853746  4.055387  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1859  4.055387    0.000  1.679745  7.395105  5.3173081E-01  4.5451302E-01  3.4120804E-05  9.0897776E-06  7.6562014E-03  7.2423965E-04  3.7139676E-05  1.3292637E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000695  0.0000000E+00  0.0000000000E+00       4.206     2.19    0.1156    0.6427   -0.2480   -0.0798   -0.0203   -0.0896   -0.0358   -0.0068   -0.1426   -0.0205   -0.0969    0.0777         0   -0.5270
 25  1.668874178105593E+08    2.800000  1.856938  4.054389  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1846  4.054389    0.000  1.680469  7.395880  5.2369298E-01  4.6255664E-01  3.4390050E-05  9.1624034E-06  7.6945844E-03  6.8278006E-04  3.4106326E-05  1.2246755E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000700  0.0000000E+00  0.0000000000E+00       4.199     2.20    0.1077    0.6289   -0.2455   -0.0790   -0.0200   -0.0885   -0.0354   -0.0067   -0.1406   -0.0204   -0.0963    0.0768         0   -0.5212
 26  1.723916318467778E+08    2.800000  1.859934  4.053352  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1829  4.053352    0.000  1.681074  7.396624  5.1573617E-01  4.7051871E-01  3.4639352E-05  9.2296955E-06  7.7291466E-03  6.4529966E-04  3.1519645E-05  1.1352947E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000706  0.0000000E+00  0.0000000000E+00       4.192     2.22    0.1002    0.6154   -0.2428   -0.0782   -0.0196   -0.0873   -0.0349   -0.0066   -0.1384   -0.0203   -0.0957    0.0758         0   -0.5152
 27  1.779912088748843E+08    2.800000  1.863203  4.052317  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1815  4.052317    0.000  1.681956  7.397443  5.0752341E-01  4.7873641E-01  3.4892508E-05  9.2981300E-06  7.7615689E-03  6.1007592E-04  2.9126995E-05  1.0528032E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000711  0.0000000E+00  0.0000000000E+00       4.184     2.24    0.0920    0.6013   -0.2401   -0.0773   -0.0191   -0.0861   -0.0344   -0.0065   -0.1363   -0.0203   -0.0951    0.0747         0   -0.5093
 28  1.833184411186007E+08    2.800000  1.866132  4.051250  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1800  4.051250    0.000  1.682647  7.398217  4.9956488E-01  4.8669932E-01  3.5118960E-05  9.3593581E-06  7.7902324E-03  5.7890830E-04  2.7036094E-05  9.8046268E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000716  0.0000000E+00  0.0000000000E+00       4.177     2.26    0.0847    0.5878   -0.2373   -0.0765   -0.0187   -0.0849   -0.0338   -0.0064   -0.1341   -0.0202   -0.0945    0.0737         0   -0.5032
 29  1.886330939770357E+08    2.800000  1.869096  4.050081  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1784  4.050081    0.000  1.683343  7.398795  4.9156532E-01  4.9470283E-01  3.5314524E-05  9.4121768E-06  7.8164585E-03  5.5032201E-04  2.5217027E-05  9.1716009E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000721  0.0000000E+00  0.0000000000E+00       4.169     2.28    0.0773    0.5738   -0.2343   -0.0755   -0.0183   -0.0836   -0.0333   -0.0064   -0.1316   -0.0201   -0.0938    0.0726         0   -0.4965
 30  1.939477236058728E+08    2.800000  1.872152  4.048977  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1770  4.048977    0.000  1.684345  7.399594  4.8344720E-01  5.0282472E-01  3.5530288E-05  9.4706223E-06  7.8407709E-03  5.2382004E-04  2.3471091E-05  8.5667918E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000726  0.0000000E+00  0.0000000000E+00       4.162     2.30    0.0696    0.5599   -0.2313   -0.0746   -0.0178   -0.0823   -0.0327   -0.0063   -0.1294   -0.0201   -0.0932    0.0715         0   -0.4903
 31  1.990538815164038E+08    2.800000  1.875066  4.047877  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1754  4.047877    0.000  1.685216  7.400402  4.7548785E-01  5.1078734E-01  3.5732401E-05  9.5254374E-06  7.8624579E-03  5.0015655E-04  2.1921449E-05  8.0295046E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000731  0.0000000E+00  0.0000000000E+00       4.155     2.32    0.0623    0.5464   -0.2284   -0.0737   -0.0174   -0.0811   -0.0322   -0.0062   -0.1271   -0.0200   -0.0925    0.0704         0   -0.4841
