line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    3.800000  2.282232  4.171829  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2473  4.171829    0.000  1.543133  7.427234  7.1686951E-01  2.6878617E-01  1.8034426E-05  4.8204809E-06  3.6167466E-03  5.2950907E-03  1.1410422E-04  4.8887723E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001384  0.0000000E+00  0.0000000000E+00       4.376     2.09   -0.9556    0.4357   -0.5432   -0.1669   -0.0625   -0.2052   -0.0919   -0.0146   -0.3823   -0.0313   -0.1598    0.1770         0   -1.3913
  2  3.793074000964499E+06    3.800000  2.282226  4.168105  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2501  4.168105    0.000  1.530026  7.423796  7.0883239E-01  2.7694111E-01  2.1832645E-05  5.8342150E-06  4.4292580E-03  4.3640965E-03  1.0994093E-04  4.5684579E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001385  0.0000000E+00  0.0000000000E+00       4.361     2.13   -0.9556    0.4003   -0.5344   -0.1643   -0.0611   -0.2009   -0.0898   -0.0144   -0.3735   -0.0307   -0.1573    0.1733         0   -1.3559
  3  7.592179869574823E+06    3.800000  2.284777  4.165634  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2476  4.165634    0.000  1.522185  7.421919  7.0064882E-01  2.8521123E-01  2.4598110E-05  6.5722105E-06  5.0228456E-03  3.6925873E-03  9.7742363E-05  4.0078095E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001393  0.0000000E+00  0.0000000000E+00       4.349     2.16   -0.9619    0.3706   -0.5284   -0.1625   -0.0602   -0.1980   -0.0885   -0.0143   -0.3677   -0.0304   -0.1557    0.1709         0   -1.3326
  4  1.122118739815360E+07    3.800000  2.287899  4.163825  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2457  4.163825    0.000  1.517159  7.420886  6.9270813E-01  2.9321668E-01  2.6664628E-05  7.1237255E-06  5.4653551E-03  3.1936865E-03  8.6836192E-05  3.5352002E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001403  0.0000000E+00  0.0000000000E+00       4.338     2.19   -0.9697    0.3459   -0.5240   -0.1612   -0.0596   -0.1960   -0.0875   -0.0141   -0.3635   -0.0301   -0.1546    0.1692         0   -1.3156
  5  1.484151440257801E+07    3.800000  2.291229  4.162324  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2436  4.162324    0.000  1.513354  7.420351  6.8468442E-01  3.0129291E-01  2.8362811E-05  7.5771021E-06  5.8245834E-03  2.7894805E-03  7.7095811E-05  3.1260219E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001414  0.0000000E+00  0.0000000000E+00       4.329     2.21   -0.9781    0.3236   -0.5203   -0.1601   -0.0590   -0.1943   -0.0867   -0.0141   -0.3600   -0.0299   -0.1536    0.1677         0   -1.3017
  6  1.837552334499810E+07    3.800000  2.294812  4.161034  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2415  4.161034    0.000  1.510541  7.420068  6.7669851E-01  3.0932199E-01  2.9763456E-05  7.9510907E-06  6.1191858E-03  2.4585852E-03  6.8463320E-05  2.7698057E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001426  0.0000000E+00  0.0000000000E+00       4.320     2.23   -0.9870    0.3027   -0.5170   -0.1592   -0.0586   -0.1929   -0.0860   -0.0140   -0.3571   -0.0297   -0.1528    0.1665         0   -1.2897
  7  2.189243087704131E+07    3.800000  2.298357  4.159839  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2394  4.159839    0.000  1.508151  7.419994  6.6862900E-01  3.1742813E-01  3.0963922E-05  8.2717407E-06  6.3685270E-03  2.1786919E-03  6.0955206E-05  2.4632214E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001438  0.0000000E+00  0.0000000000E+00       4.312     2.25   -0.9959    0.2828   -0.5140   -0.1583   -0.0581   -0.1915   -0.0854   -0.0139   -0.3543   -0.0296   -0.1521    0.1654         0   -1.2787
  8  2.532875612568469E+07    3.800000  2.302053  4.158744  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2375  4.158744    0.000  1.506394  7.420027  6.6059926E-01  3.2548874E-01  3.1989211E-05  8.5456815E-06  6.5790815E-03  1.9425191E-03  5.4402204E-05  2.1975293E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001450  0.0000000E+00  0.0000000000E+00       4.304     2.27   -1.0051    0.2635   -0.5112   -0.1575   -0.0577   -0.1903   -0.0848   -0.0138   -0.3518   -0.0294   -0.1514    0.1643         0   -1.2686
  9  2.866738614422955E+07    3.800000  2.305691  4.157741  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2353  4.157741    0.000  1.504943  7.420221  6.5269312E-01  3.3342103E-01  3.2871658E-05  8.7815724E-06  6.7568667E-03  1.7431039E-03  4.8838059E-05  1.9735454E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001462  0.0000000E+00  0.0000000000E+00       4.296     2.29   -1.0142    0.2452   -0.5087   -0.1568   -0.0574   -0.1892   -0.0843   -0.0137   -0.3495   -0.0293   -0.1508    0.1634         0   -1.2594
