line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.200000  2.441342  4.199699  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2560  4.199699    0.000  1.488650  7.438277  7.1686514E-01  2.6879835E-01  1.8903091E-05  5.0570866E-06  3.6588947E-03  5.2647240E-03  9.3653758E-05  4.3516885E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001795  0.0000000E+00  0.0000000000E+00       4.372     2.21   -1.3534    0.2776   -0.6107   -0.1861   -0.0724   -0.2348   -0.1068   -0.0166   -0.4471   -0.0353   -0.1768    0.2024         0   -1.6309
  2  2.991471655279567E+06    4.200000  2.441664  4.195860  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2586  4.195860    0.000  1.474682  7.434519  7.0881065E-01  2.7697757E-01  2.3043704E-05  6.1633139E-06  4.5163555E-03  4.2872493E-03  8.3690113E-05  3.7774554E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001797  0.0000000E+00  0.0000000000E+00       4.356     2.25   -1.3542    0.2448   -0.6014   -0.1835   -0.0710   -0.2310   -0.1048   -0.0163   -0.4382   -0.0348   -0.1746    0.1991         0   -1.5990
  3  5.962623448082179E+06    4.200000  2.444401  4.193405  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2562  4.193405    0.000  1.466582  7.432564  7.0066981E-01  2.8520681E-01  2.5966756E-05  6.9441695E-06  5.1232933E-03  3.5986518E-03  7.3157104E-05  3.2539767E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001808  0.0000000E+00  0.0000000000E+00       4.343     2.28   -1.3610    0.2169   -0.5954   -0.1818   -0.0701   -0.2286   -0.1035   -0.0161   -0.4325   -0.0344   -0.1732    0.1970         0   -1.5780
  4  8.806611693626611E+06    4.200000  2.447651  4.191620  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2540  4.191620    0.000  1.461324  7.431507  6.9275057E-01  2.9319171E-01  2.8140927E-05  7.5250341E-06  5.5726479E-03  3.0898478E-03  6.4269698E-05  2.8355660E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001821  0.0000000E+00  0.0000000000E+00       4.333     2.31   -1.3691    0.1933   -0.5911   -0.1805   -0.0694   -0.2268   -0.1025   -0.0159   -0.4283   -0.0342   -0.1721    0.1955         0   -1.5624
  5  1.164954026798293E+07    4.200000  2.451158  4.190129  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2519  4.190129    0.000  1.457361  7.430898  6.8472704E-01  3.0126811E-01  2.9909009E-05  7.9975130E-06  5.9349650E-03  2.6801453E-03  5.6493965E-05  2.4808924E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001837  0.0000000E+00  0.0000000000E+00       4.324     2.34   -1.3779    0.1714   -0.5875   -0.1795   -0.0689   -0.2252   -0.1017   -0.0158   -0.4248   -0.0340   -0.1712    0.1942         0   -1.5493
  6  1.443228556054645E+07    4.200000  2.454865  4.188866  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2496  4.188866    0.000  1.454396  7.430606  6.7672881E-01  3.0930947E-01  3.1361821E-05  8.3858212E-06  6.2300019E-03  2.3468285E-03  4.9813647E-05  2.1821497E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001853  0.0000000E+00  0.0000000000E+00       4.315     2.36   -1.3872    0.1509   -0.5845   -0.1786   -0.0684   -0.2239   -0.1010   -0.0157   -0.4219   -0.0338   -0.1705    0.1930         0   -1.5381
  7  1.719882149091712E+07    4.200000  2.458598  4.187714  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2474  4.187714    0.000  1.451977  7.430531  6.6865602E-01  3.1741857E-01  3.2597682E-05  8.7162502E-06  6.4776855E-03  2.0671930E-03  4.3981280E-05  1.9251054E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001869  0.0000000E+00  0.0000000000E+00       4.306     2.38   -1.3965    0.1312   -0.5817   -0.1778   -0.0680   -0.2227   -0.1004   -0.0156   -0.4192   -0.0336   -0.1698    0.1920         0   -1.5277
  8  1.988895214931498E+07    4.200000  2.462467  4.186682  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2454  4.186682    0.000  1.450202  7.430597  6.6066196E-01  3.2544288E-01  3.3644415E-05  8.9962118E-06  6.6844806E-03  1.8338172E-03  3.8982747E-05  1.7069176E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001885  0.0000000E+00  0.0000000000E+00       4.298     2.41   -1.4062    0.1123   -0.5792   -0.1771   -0.0676   -0.2216   -0.0999   -0.0155   -0.4167   -0.0335   -0.1691    0.1911         0   -1.5184
  9  2.251890522451551E+07    4.200000  2.466224  4.185711  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2431  4.185711    0.000  1.448686  7.430801  6.5272160E-01  3.3340894E-01  3.4547196E-05  9.2377676E-06  6.8596391E-03  1.6361924E-03  3.4669378E-05  1.5198347E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.001902  0.0000000E+00  0.0000000000E+00       4.291     2.43   -1.4156    0.0941   -0.5769   -0.1764   -0.0672   -0.2206   -0.0993   -0.0155   -0.4145   -0.0333   -0.1686    0.1902         0   -1.5096
