line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
  97  1.4598142583E+08  3.681807 -0.607186  0.000000    0.79999789     0.71814  4.63  4.980E-07 -13.343540  7.060050 17.101669  1.902410  7.060050  0.000000  1.902410  7.6174E+00  8.4117E-03  2.7582E-08  0.7538313  7.013E-01  6.41408 -0.03056  0.0013947  3.806E-02  7.05531  1.89525  2.6632E-01  0.0000E+00  1.5473E-01  0.0000E+00  1.1325E-01  0.0000E+00  8.1475E-02  0.0000E+00  4.9316E-02  0.0000E+00  0.0000E+00  0.0000E+00  1.7311E+02  0.0000E+00  2.3421E-01  0.0000E+00  6.2833E+01  0.0000E+00  0.0000E+00  0.0000E+00  5.7654E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.4124E-02  8.8692E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0501E-04  1.9826E-04  3.2924E-02  5.3584E-03 -1.0000E+00  2.4389E+03  9.6522E+02  2.3585E+03   6.2680  -0.3895   0.8783   1.0282   0.5720   1.0563   0.6402   0.0983   2.3607  -0.2794   0.2606  -0.9480   8.5639   7.6856   6.6574   6.0854   5.6012   4.3951   4.9369   4.2968   6.3781   6.9181   5.7094  7.1595E-01  1.9495E-17  1.0178E-04  2.6996E-01  7.3165E-16  6.9955E-10  3.5824E-26  1.6387E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2351E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1289E-01  6.1520E-18  1.4863E-04  2.7289E-01  1.8742E-03  3.3378E-04  4.0333E-23  1.0672E-03  6.9899E-08  5.9905E-03  2.4381E-06  1.2766E-05  5.2929E-07  1.2124E-03  3.0515E-06  9.8155E-05  3.0629E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.9477E-33  5.8310E-05  6.4033E-04
  98  1.4784189875E+08  3.681793 -0.607169  0.000000    0.79999780     0.71821  4.63  4.980E-07 -13.343474  7.059986 17.101506  1.902352  7.059986  0.000000  1.902352  7.5911E+00  8.0145E-03  2.7532E-08  0.7538004  7.012E-01  6.41412 -0.03041  0.0012956  3.682E-02  7.05549  1.89559  2.6620E-01  0.0000E+00  1.5476E-01  0.0000E+00  1.1322E-01  0.0000E+00  8.1821E-02  0.0000E+00  4.9315E-02  0.0000E+00  0.0000E+00  0.0000E+00  1.8078E+02  0.0000E+00  2.3059E-01  0.0000E+00  7.1120E+01  0.0000E+00  0.0000E+00  0.0000E+00  6.5822E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.4138E-02  8.8688E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0498E-04  1.9823E-04  3.2922E-02  5.3573E-03 -1.0000E+00  2.4393E+03  9.6527E+02  2.3589E+03   6.2679  -0.3895   0.8785   1.0283   0.5721   1.0564   0.6402   0.0983   2.3608  -0.2794   0.2607  -0.9481   8.5642   7.6857   6.6575   6.0854   5.6011   4.3949   4.9369   4.2966   6.3781   6.9181   5.7093  7.1595E-01  1.9493E-17  1.0178E-04  2.6996E-01  7.2894E-16  6.9945E-10  3.5864E-26  1.6387E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2359E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1283E-01  6.1510E-18  1.4852E-04  2.7296E-01  1.8609E-03  3.3579E-04  4.0865E-23  1.0805E-03  7.0187E-08  5.9905E-03  2.4387E-06  1.2746E-05  5.2931E-07  1.2124E-03  3.0515E-06  9.8155E-05  3.0629E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.9661E-33  5.8310E-05  6.4033E-04
  99  1.4970237168E+08  3.681777 -0.607151  0.000000    0.79999771     0.71829  4.63  4.980E-07 -13.343408  7.059922 17.101343  1.902295  7.059922  0.000000  1.902295  7.5649E+00  7.6174E-03  2.7482E-08  0.7537695  7.012E-01  6.41417 -0.03028  0.0011963  3.558E-02  7.05566  1.89593  2.6608E-01  0.0000E+00  1.5480E-01  0.0000E+00  1.1319E-01  0.0000E+00  8.2168E-02  0.0000E+00  4.9315E-02  0.0000E+00  0.0000E+00  0.0000E+00  1.8845E+02  0.0000E+00  2.2699E-01  0.0000E+00  7.9405E+01  0.0000E+00  0.0000E+00  0.0000E+00  7.3991E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.4152E-02  8.8685E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0495E-04  1.9820E-04  3.2920E-02  5.3563E-03 -1.0000E+00  2.4397E+03  9.6531E+02  2.3592E+03   6.2679  -0.3896   0.8786   1.0283   0.5721   1.0564   0.6403   0.0983   2.3610  -0.2794   0.2607  -0.9482   8.5645   7.6859   6.6575   6.0854   5.6011   4.3948   4.9368   4.2965   6.3781   6.9182   5.7093  7.1595E-01  1.9492E-17  1.0178E-04  2.6996E-01  7.2622E-16  6.9936E-10  3.5903E-26  1.6387E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2366E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1276E-01  6.1500E-18  1.4840E-04  2.7302E-01  1.8477E-03  3.3780E-04  4.1397E-23  1.0937E-03  7.0475E-08  5.9905E-03  2.4392E-06  1.2727E-05  5.2933E-07  1.2124E-03  3.0515E-06  9.8155E-05  3.0629E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.9845E-33  5.8310E-05  6.4033E-04
 100  1.5156284460E+08  3.681761 -0.607133  0.000000    0.79999763     0.71836  4.63  4.981E-07 -13.343342  7.059857 17.101180  1.902238  7.059857  0.000000  1.902238  7.5386E+00  7.2203E-03  2.7432E-08  0.7537385  7.011E-01  6.41422 -0.03013  0.0010971  3.433E-02  7.05583  1.89627  2.6596E-01  0.0000E+00  1.5483E-01  0.0000E+00  1.1315E-01  0.0000E+00  8.2515E-02  0.0000E+00  4.9313E-02  0.0000E+00  0.0000E+00  0.0000E+00  1.9613E+02  0.0000E+00  2.2338E-01  0.0000E+00  8.7692E+01  0.0000E+00  0.0000E+00  0.0000E+00  8.2159E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.4167E-02  8.8682E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0492E-04  1.9817E-04  3.2918E-02  5.3553E-03 -1.0000E+00  2.4400E+03  9.6537E+02  2.3596E+03   6.2678  -0.3897   0.8788   1.0284   0.5722   1.0565   0.6403   0.0983   2.3612  -0.2795   0.2607  -0.9483   8.5648   7.6860   6.6576   6.0854   5.6010   4.3947   4.9367   4.2963   6.3781   6.9182   5.7093  7.1595E-01  1.9491E-17  1.0178E-04  2.6996E-01  7.2351E-16  6.9926E-10  3.5943E-26  1.6387E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2375E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1270E-01  6.1491E-18  1.4828E-04  2.7309E-01  1.8345E-03  3.3982E-04  4.1928E-23  1.1069E-03  7.0763E-08  5.9905E-03  2.4398E-06  1.2708E-05  5.2934E-07  1.2124E-03  3.0515E-06  9.8155E-05  3.0629E-05  5.7831E-04  7.6263E-05  8.7325E-05  4.0029E-33  5.8310E-05  6.4033E-04
 101  1.5342331753E+08  3.681746 -0.607116  0.000000    0.79999755     0.71844  4.63  4.981E-07 -13.343275  7.059793 17.101018  1.902180  7.059793  0.000000  1.902180  7.5123E+00  6.8232E-03  2.7382E-08  0.7537076  7.011E-01  6.41426 -0.02999  0.0009979  3.309E-02  7.05600  1.89660  2.6585E-01  0.0000E+00  1.5486E-01  0.0000E+00  1.1312E-01  0.0000E+00  8.2862E-02  0.0000E+00  4.9312E-02  0.0000E+00  0.0000E+00  0.0000E+00  2.0380E+02  0.0000E+00  2.1977E-01  0.0000E+00  9.5978E+01  0.0000E+00  0.0000E+00  0.0000E+00  9.0327E+01  0.0000E+00  0.0000E+00  0.0000E+00  2.4181E-02  8.8679E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0489E-04  1.9814E-04  3.2916E-02  5.3543E-03 -1.0000E+00  2.4404E+03  9.6542E+02  2.3600E+03   6.2678  -0.3898   0.8789   1.0285   0.5722   1.0566   0.6404   0.0983   2.3614  -0.2795   0.2607  -0.9484   8.5650   7.6861   6.6576   6.0854   5.6010   4.3945   4.9366   4.2962   6.3781   6.9183   5.7092  7.1595E-01  1.9490E-17  1.0178E-04  2.6996E-01  7.2079E-16  6.9915E-10  3.5982E-26  1.6387E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2382E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1263E-01  6.1482E-18  1.4817E-04  2.7315E-01  1.8213E-03  3.4183E-04  4.2459E-23  1.1202E-03  7.1050E-08  5.9905E-03  2.4403E-06  1.2688E-05  5.2936E-07  1.2124E-03  3.0515E-06  9.8155E-05  3.0629E-05  5.7831E-04  7.6263E-05  8.7325E-05  4.0212E-33  5.8310E-05  6.4033E-04
 102  3.2323092922E+08  3.681081 -0.605138  0.000000    0.79998979     0.72241  4.63  4.995E-07 -13.338733  7.055992 17.094078  1.901039  7.055992  0.000000  1.901039  6.7630E+00  4.3958E-03  2.5453E-08  0.7523860  6.991E-01  6.41571 -0.02587  0.0000000  0.000E+00  0.00000  0.00000  2.6983E-01  0.0000E+00  1.5749E-01  0.0000E+00  1.1717E-01  0.0000E+00  8.2919E-02  0.0000E+00  5.1000E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4777E-02  8.8425E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0318E-04  1.9651E-04  3.2865E-02  5.2998E-03 -1.0000E+00  2.4609E+03  9.6911E+02  2.3794E+03   6.2628  -0.3937   0.8856   1.0318   0.5741   1.0604   0.6425   0.0986   2.3693  -0.2813   0.2612  -0.9519   8.5740   7.6884   6.6566   6.0825   5.5962   4.3859   4.9298   4.2873   6.3753   6.9177   5.7047  7.1595E-01  1.9429E-17  1.0178E-04  2.6996E-01  5.6703E-16  6.8924E-10  3.7425E-26  1.6386E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2644E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.0672E-01  6.1108E-18  1.5065E-04  2.7891E-01  9.7586E-04  2.5602E-04  8.1447E-23  2.2002E-03  9.6320E-08  5.9904E-03  2.4890E-06  1.1087E-05  5.3084E-07  1.2124E-03  3.0515E-06  9.8151E-05  3.0633E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.3418E-33  5.8310E-05  6.4033E-04
 103  5.0024141883E+08  3.681083 -0.602611  0.000000    0.79998164     0.72455  4.62  4.976E-07 -13.334923  7.055186 17.093958  1.903567  7.055186  0.000000  1.903567  6.6039E+00  4.0532E-03  2.5102E-08  0.7520200  6.983E-01  6.41598 -0.02674  0.0000000  0.000E+00  0.00000  0.00000  2.7376E-01  0.0000E+00  1.5837E-01  0.0000E+00  1.1667E-01  0.0000E+00  8.2994E-02  0.0000E+00  5.0974E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4925E-02  8.8167E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0228E-04  1.9563E-04  3.2851E-02  5.2686E-03 -1.0000E+00  2.4719E+03  9.7155E+02  2.3901E+03   6.2565  -0.3936   0.8857   1.0318   0.5740   1.0603   0.6426   0.0986   2.3692  -0.2812   0.2612  -0.9518   8.5677   7.6820   6.6502   6.0762   5.5899   4.3796   4.9235   4.2810   6.3690   6.9114   5.6984  7.1595E-01  1.9420E-17  1.0178E-04  2.6996E-01  5.0427E-16  6.8053E-10  3.7657E-26  1.6386E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2663E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.0081E-01  6.0663E-18  1.5122E-04  2.8473E-01  5.3795E-04  1.4527E-04  1.0354E-22  2.8315E-03  1.0994E-07  5.9904E-03  2.5351E-06  9.7437E-06  5.3209E-07  1.2124E-03  3.0515E-06  9.8148E-05  3.0636E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.0611E-33  5.8310E-05  6.4033E-04
 104  6.8056622866E+08  3.681264 -0.600035  0.000000    0.79997326     0.72604  4.62  4.957E-07 -13.331430  7.055186 17.095321  1.906856  7.055186  0.000000  1.906856  6.5266E+00  3.7735E-03  2.5132E-08  0.7518504  6.978E-01  6.41617 -0.02809  0.0000000  0.000E+00  0.00000  0.00000  2.7433E-01  0.0000E+00  1.5862E-01  0.0000E+00  1.1943E-01  0.0000E+00  8.5054E-02  0.0000E+00  5.1154E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4993E-02  8.7916E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0166E-04  1.9504E-04  3.2873E-02  5.2457E-03 -1.0000E+00  2.4794E+03  9.7321E+02  2.3973E+03   6.2501  -0.3925   0.8840   1.0309   0.5734   1.0591   0.6420   0.0986   2.3670  -0.2807   0.2610  -0.9507   8.5576   7.6735   6.6426   6.0692   5.5835   4.3742   4.9176   4.2756   6.3619   6.9036   5.6919  7.1595E-01  1.9410E-17  1.0178E-04  2.6996E-01  4.7927E-16  6.7234E-10  3.8004E-26  1.6386E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2680E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.9491E-01  6.0150E-18  1.4988E-04  2.9059E-01  2.9811E-04  8.0677E-05  1.1619E-22  3.1817E-03  1.1603E-07  5.9903E-03  2.5813E-06  8.5607E-06  5.3317E-07  1.2124E-03  3.0515E-06  9.8144E-05  3.0639E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.0701E-33  5.8310E-05  6.4033E-04
 105  8.6257342521E+08  3.681525 -0.597538  0.000000    0.79996472     0.72733  4.62  4.934E-07 -13.328152  7.055527 17.097387  1.910430  7.055527  0.000000  1.910430  6.4840E+00  3.6257E-03  2.5317E-08  0.7518097  6.975E-01  6.41606 -0.03024  0.0000000  0.000E+00  0.00000  0.00000  2.7242E-01  0.0000E+00  1.5864E-01  0.0000E+00  1.1930E-01  0.0000E+00  8.5026E-02  0.0000E+00  5.1132E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4992E-02  8.7693E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0113E-04  1.9452E-04  3.2885E-02  5.2257E-03 -1.0000E+00  2.4860E+03  9.7498E+02  2.4037E+03   6.2438  -0.3909   0.8815   1.0296   0.5726   1.0575   0.6411   0.0985   2.3638  -0.2799   0.2608  -0.9492   8.5459   7.6644   6.6348   6.0622   5.5773   4.3694   4.9121   4.2709   6.3548   6.8956   5.6856  7.1595E-01  1.9417E-17  1.0179E-04  2.6996E-01  4.6937E-16  6.6507E-10  3.8498E-26  1.6386E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2718E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8900E-01  5.9611E-18  1.4776E-04  2.9647E-01  1.6526E-04  4.4618E-05  1.2366E-22  3.3764E-03  1.1807E-07  5.9903E-03  2.6284E-06  7.5031E-06  5.3415E-07  1.2124E-03  3.0515E-06  9.8141E-05  3.0642E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.1938E-33  5.8310E-05  6.4033E-04
 106  1.0457996724E+09  3.681752 -0.595097 -4.707906    0.79995607     0.72850  4.62  4.909E-07 -13.325000  7.056250 17.099669  1.914122  7.056250  0.000000  1.914122  6.4592E+00  3.5368E-03  2.5580E-08  0.7518013  6.971E-01  6.41596 -0.03246  0.0000000  0.000E+00  0.00000  0.00000  2.7216E-01  0.0000E+00  1.5860E-01  0.0000E+00  1.1922E-01  0.0000E+00  8.4987E-02  0.0000E+00  5.1114E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4976E-02  8.7466E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0065E-04  1.9404E-04  3.2896E-02  5.2072E-03 -1.0000E+00  2.4920E+03  9.7661E+02  2.4095E+03   6.2377  -0.3895   0.8794   1.0285   0.5719   1.0561   0.6404   0.0984   2.3611  -0.2793   0.2606  -0.9479   8.5352   7.6558   6.6273   6.0554   5.5712   4.3646   4.9066   4.2662   6.3480   6.8879   5.6794  7.1595E-01  1.9419E-17  1.0179E-04  2.6996E-01  4.6514E-16  6.5769E-10  3.7706E-26  1.6386E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2553E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.8309E-01  5.9059E-18  1.4526E-04  3.0237E-01  9.1749E-05  2.4649E-05  1.2826E-22  3.4843E-03  1.1800E-07  5.9903E-03  2.6771E-06  6.5524E-06  5.3502E-07  1.2124E-03  3.0515E-06  9.8137E-05  3.0646E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.3843E-33  5.8310E-05  6.4033E-04
 107  1.2294320711E+09  3.682052 -0.592693 -4.872317    0.79994734     0.72961  4.62  4.885E-07 -13.321922  7.056673 17.101996  1.917846  7.056673  0.000000  1.917846  6.4442E+00  3.4839E-03  2.5894E-08  0.7518153  6.969E-01  6.41589 -0.03471  0.0000000  0.000E+00  0.00000  0.00000  2.7347E-01  0.0000E+00  1.5865E-01  0.0000E+00  1.1920E-01  0.0000E+00  8.4956E-02  0.0000E+00  5.1097E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4949E-02  8.7244E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  2.0019E-04  1.9360E-04  3.2905E-02  5.1898E-03 -1.0000E+00  2.4977E+03  9.7807E+02  2.4149E+03   6.2317  -0.3877   0.8765   1.0270   0.5709   1.0543   0.6395   0.0982   2.3575  -0.2784   0.2604  -0.9462   8.5230   7.6465   6.6195   6.0485   5.5652   4.3602   4.9015   4.2620   6.3410   6.8799   5.6733  7.1595E-01  1.9429E-17  1.0179E-04  2.6996E-01  4.6314E-16  6.5073E-10  3.7861E-26  1.6385E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2535E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.7719E-01  5.8499E-18  1.4259E-04  3.0827E-01  5.1481E-05  1.3709E-05  1.3127E-22  3.5437E-03  1.1685E-07  5.9902E-03  2.7276E-06  5.6996E-06  5.3580E-07  1.2124E-03  3.0515E-06  9.8134E-05  3.0650E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.6248E-33  5.8310E-05  6.4033E-04
 108  1.4135363168E+09  3.682329 -0.590309 -4.716611    0.79993853     0.73064  4.62  4.862E-07 -13.318918  7.057393 17.104472  1.921627  7.057393  0.000000  1.921627  6.4352E+00  3.4560E-03  2.6245E-08  0.7519016  6.968E-01  6.41538 -0.03755  0.0000000  0.000E+00  0.00000  0.00000  2.6821E-01  0.0000E+00  1.5799E-01  0.0000E+00  1.1615E-01  0.0000E+00  8.4925E-02  0.0000E+00  5.1079E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.4920E-02  8.7028E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.9976E-04  1.9319E-04  3.2916E-02  5.1733E-03 -1.0000E+00  2.5029E+03  9.8001E+02  2.4199E+03   6.2258  -0.3861   0.8738   1.0256   0.5701   1.0526   0.6386   0.0981   2.3541  -0.2777   0.2602  -0.9446   8.5113   7.6375   6.6119   6.0418   5.5593   4.3558   4.8963   4.2577   6.3342   6.8720   5.6672  7.1595E-01  1.9436E-17  1.0179E-04  2.6996E-01  4.6200E-16  6.4390E-10  3.7788E-26  1.6385E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.2484E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  6.7129E-01  5.7935E-18  1.3981E-04  3.1417E-01  2.9624E-05  7.7721E-06  1.3341E-22  3.5763E-03  1.1522E-07  5.9902E-03  2.7801E-06  4.9349E-06  5.3649E-07  1.2124E-03  3.0515E-06  9.8129E-05  3.0654E-05  5.7831E-04  7.6263E-05  8.7325E-05  3.9105E-33  5.8310E-05  6.4033E-04
