line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
  86  4.4490797853E+09  3.492824 -2.392366  0.000000    0.19999997     0.21961  5.06  3.948E-06   0.000000  6.803163 17.161045  2.192146  6.803163  0.000000  2.192146  4.8569E-01 -3.2490E-05  0.0000E+00  0.2000000  9.999E-01  3.51862 -5.47763  0.2000000  9.998E-01  3.54832 -5.17541  1.0082E-05  0.0000E+00  2.2837E-06  0.0000E+00  3.0261E-06  0.0000E+00  2.0659E-06  0.0000E+00  2.5230E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.8029E+01  0.0000E+00  1.1843E+00  0.0000E+00  2.9040E-06  0.0000E+00  3.9608E-06  0.0000E+00  4.3061E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1218E-04  5.8622E-04  4.2394E-02  1.7808E-02 -1.0000E+00  8.1679E+02  8.1229E+02  7.6004E+02  10.7309  -2.4477   1.1527   1.6414   1.2052   2.8456   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7004  15.9727  14.8200  13.1786  11.9734  10.3330   8.2769   8.9235   8.0256  11.7510  13.3844  10.4783  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1352E-01  9.7559E-18  2.5153E-03  2.6996E-01  2.4475E-03  2.9665E-05  2.6320E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  87  4.5156331458E+09  3.492824 -2.392366  0.000000    0.19999997     0.21962  5.06  3.948E-06   0.000000  6.803163 17.161045  2.191897  6.803163  0.000000  2.191897  4.8639E-01 -3.2529E-05  0.0000E+00  0.2000000  9.999E-01  3.51862 -5.47771  0.2000000  9.998E-01  3.54832 -5.17551  1.0085E-05  0.0000E+00  2.2840E-06  0.0000E+00  3.0265E-06  0.0000E+00  2.0664E-06  0.0000E+00  2.5266E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7996E+01  0.0000E+00  1.1841E+00  0.0000E+00  2.9041E-06  0.0000E+00  3.9609E-06  0.0000E+00  4.3060E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1213E-04  5.8618E-04  4.2392E-02  1.7806E-02 -1.0000E+00  8.1685E+02  8.1234E+02  7.6009E+02  10.7309  -2.4477   1.1527   1.6414   1.2052   2.8456   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7004  15.9727  14.8200  13.1786  11.9734  10.3330   8.2769   8.9235   8.0256  11.7510  13.3844  10.4783  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1348E-01  9.7554E-18  2.5526E-03  2.6997E-01  2.4475E-03  2.9665E-05  2.6312E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  88  4.5821865064E+09  3.492824 -2.392258  0.000000    0.19999997     0.21963  5.06  3.948E-06   0.000000  6.803163 17.160745  2.191867  6.803163  0.000000  2.191867  4.8710E-01 -3.3183E-05  0.0000E+00  0.2000000  9.999E-01  3.51862 -5.47779  0.2000000  9.998E-01  3.54832 -5.17561  1.0088E-05  0.0000E+00  2.2844E-06  0.0000E+00  3.0268E-06  0.0000E+00  2.0669E-06  0.0000E+00  2.5300E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7963E+01  0.0000E+00  1.1840E+00  0.0000E+00  2.9042E-06  0.0000E+00  3.9610E-06  0.0000E+00  4.3060E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1209E-04  5.8614E-04  4.2390E-02  1.7804E-02 -1.0000E+00  8.1691E+02  8.1240E+02  7.6014E+02  10.7306  -2.4477   1.1527   1.6414   1.2052   2.8456   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7004  15.9725  14.8197  13.1784  11.9731  10.3328   8.2766   8.9233   8.0254  11.7507  13.3841  10.4780  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1345E-01  9.7550E-18  2.5898E-03  2.6997E-01  2.4475E-03  2.9665E-05  2.6305E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  89  4.6487398669E+09  3.492824 -2.392258  0.000000    0.19999997     0.21964  5.06  3.947E-06   0.000000  6.803163 17.160745  2.191867  6.803163  0.000000  2.191867  4.8781E-01 -3.3882E-05  0.0000E+00  0.2000000  9.999E-01  3.51862 -5.47787  0.2000000  9.998E-01  3.54832 -5.17562  1.0091E-05  0.0000E+00  2.2847E-06  0.0000E+00  3.0273E-06  0.0000E+00  2.0674E-06  0.0000E+00  2.5334E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7930E+01  0.0000E+00  1.1838E+00  0.0000E+00  2.9043E-06  0.0000E+00  3.9610E-06  0.0000E+00  4.3059E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1205E-04  5.8610E-04  4.2389E-02  1.7803E-02 -1.0000E+00  8.1697E+02  8.1247E+02  7.6020E+02  10.7306  -2.4477   1.1527   1.6414   1.2052   2.8456   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7004  15.9725  14.8197  13.1784  11.9731  10.3328   8.2766   8.9233   8.0254  11.7507  13.3841  10.4780  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1341E-01  9.7545E-18  2.6269E-03  2.6997E-01  2.4475E-03  2.9665E-05  2.6299E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  90  4.7152932274E+09  3.492824 -2.392151  0.000000    0.19999997     0.21965  5.06  3.947E-06   0.000000  6.803156 17.160745  2.191867  6.803156  0.000000  2.191867  4.8854E-01 -3.4583E-05  0.0000E+00  0.2000000  9.999E-01  3.51861 -5.47795  0.2000000  9.998E-01  3.54832 -5.17571  1.0094E-05  0.0000E+00  2.2850E-06  0.0000E+00  3.0276E-06  0.0000E+00  2.0680E-06  0.0000E+00  2.5367E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7896E+01  0.0000E+00  1.1836E+00  0.0000E+00  2.9044E-06  0.0000E+00  3.9611E-06  0.0000E+00  4.3059E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1200E-04  5.8606E-04  4.2387E-02  1.7801E-02 -1.0000E+00  8.1703E+02  8.1253E+02  7.6025E+02  10.7304  -2.4477   1.1527   1.6414   1.2052   2.8456   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7003  15.9722  14.8195  13.1781  11.9729  10.3325   8.2763   8.9230   8.0251  11.7505  13.3839  10.4777  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1337E-01  9.7540E-18  2.6641E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6290E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  91  4.7818465879E+09  3.492824 -2.392151  0.000000    0.19999997     0.21966  5.06  3.947E-06   0.000000  6.803156 17.160509  2.191867  6.803156  0.000000  2.191867  4.8927E-01 -3.4980E-05  0.0000E+00  0.2000000  9.999E-01  3.51861 -5.47804  0.2000000  9.998E-01  3.54832 -5.17581  1.0097E-05  0.0000E+00  2.2854E-06  0.0000E+00  3.0280E-06  0.0000E+00  2.0685E-06  0.0000E+00  2.5399E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7862E+01  0.0000E+00  1.1835E+00  0.0000E+00  2.9045E-06  0.0000E+00  3.9612E-06  0.0000E+00  4.3058E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1196E-04  5.8602E-04  4.2385E-02  1.7799E-02 -1.0000E+00  8.1709E+02  8.1259E+02  7.6030E+02  10.7304  -2.4477   1.1527   1.6414   1.2052   2.8456   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7003  15.9722  14.8195  13.1781  11.9729  10.3325   8.2763   8.9230   8.0251  11.7505  13.3839  10.4777  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1333E-01  9.7536E-18  2.7012E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6283E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  92  4.8483999484E+09  3.492824 -2.392012  0.000000    0.19999997     0.21967  5.06  3.945E-06   0.000000  6.803156 17.160445  2.191670  6.803156  0.000000  2.191670  4.9010E-01 -3.5509E-05  0.0000E+00  0.2000000  9.999E-01  3.51865 -5.47818  0.2000000  9.998E-01  3.54885 -5.17126  1.0194E-05  0.0000E+00  2.2898E-06  0.0000E+00  3.0286E-06  0.0000E+00  2.0662E-06  0.0000E+00  2.7781E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7823E+01  0.0000E+00  1.1832E+00  0.0000E+00  2.9137E-06  0.0000E+00  3.9969E-06  0.0000E+00  4.3054E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1192E-04  5.8598E-04  4.2383E-02  1.7798E-02 -1.0000E+00  8.1713E+02  8.1262E+02  7.6034E+02  10.7300  -2.4477   1.1527   1.6414   1.2052   2.8455   0.8979   0.2512   5.1530  -1.4276   0.2058  -2.7003  15.9719  14.8191  13.1777  11.9725  10.3322   8.2760   8.9227   8.0247  11.7501  13.3835  10.4774  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1330E-01  9.7530E-18  2.7384E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6279E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  93  4.9149533087E+09  3.492948 -2.391854  0.000000    0.19999997     0.21968  5.06  3.944E-06   0.000000  6.803156 17.160445  2.191587  6.803156  0.000000  2.191587  4.9093E-01 -2.4620E-05  0.0000E+00  0.2000000  9.999E-01  3.51868 -5.47828  0.2000000  9.998E-01  3.54885 -5.17127  1.0182E-05  0.0000E+00  2.2887E-06  0.0000E+00  3.0272E-06  0.0000E+00  2.0644E-06  0.0000E+00  2.7139E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7783E+01  0.0000E+00  1.1828E+00  0.0000E+00  2.9133E-06  0.0000E+00  3.9964E-06  0.0000E+00  4.3049E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1189E-04  5.8596E-04  4.2381E-02  1.7796E-02 -1.0000E+00  8.1716E+02  8.1265E+02  7.6038E+02  10.7296  -2.4448   1.1524   1.6409   1.2045   2.8435   0.8978   0.2511   5.1498  -1.4261   0.2061  -2.6982  15.9677  14.8153  13.1744  11.9699  10.3309   8.2756   8.9224   8.0246  11.7483  13.3805  10.4762  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1326E-01  9.7524E-18  2.7755E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6276E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  94  4.9815066690E+09  3.492948 -2.391748  0.000000    0.19999997     0.21969  5.06  3.944E-06   0.000000  6.803156 17.160445  2.191587  6.803156  0.000000  2.191587  4.9174E-01 -3.0427E-05  0.0000E+00  0.2000000  9.999E-01  3.51868 -5.47835  0.2000000  9.998E-01  3.54885 -5.17137  1.0185E-05  0.0000E+00  2.2890E-06  0.0000E+00  3.0275E-06  0.0000E+00  2.0648E-06  0.0000E+00  2.7211E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7746E+01  0.0000E+00  1.1827E+00  0.0000E+00  2.9134E-06  0.0000E+00  3.9965E-06  0.0000E+00  4.3048E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1186E-04  5.8593E-04  4.2380E-02  1.7794E-02 -1.0000E+00  8.1721E+02  8.1270E+02  7.6041E+02  10.7294  -2.4448   1.1524   1.6409   1.2045   2.8435   0.8979   0.2511   5.1498  -1.4261   0.2061  -2.6982  15.9674  14.8151  13.1742  11.9697  10.3307   8.2754   8.9222   8.0243  11.7480  13.3802  10.4760  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1322E-01  9.7520E-18  2.8124E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6271E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  95  5.0480600294E+09  3.492948 -2.391748  0.000000    0.19999997     0.21970  5.06  3.944E-06   0.000000  6.803156 17.160411  2.191587  6.803156  0.000000  2.191587  4.9253E-01 -3.3640E-05  0.0000E+00  0.2000000  9.999E-01  3.51868 -5.47843  0.2000000  9.998E-01  3.54885 -5.17137  1.0189E-05  0.0000E+00  2.2894E-06  0.0000E+00  3.0278E-06  0.0000E+00  2.0652E-06  0.0000E+00  2.7264E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7710E+01  0.0000E+00  1.1825E+00  0.0000E+00  2.9135E-06  0.0000E+00  3.9965E-06  0.0000E+00  4.3047E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1182E-04  5.8589E-04  4.2378E-02  1.7793E-02 -1.0000E+00  8.1726E+02  8.1276E+02  7.6046E+02  10.7294  -2.4448   1.1524   1.6409   1.2045   2.8435   0.8979   0.2511   5.1498  -1.4261   0.2061  -2.6982  15.9674  14.8151  13.1742  11.9696  10.3307   8.2754   8.9222   8.0243  11.7480  13.3802  10.4760  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1319E-01  9.7515E-18  2.8494E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6264E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  96  5.1146133897E+09  3.492948 -2.391645  0.000000    0.19999997     0.21971  5.06  3.943E-06   0.000000  6.803156 17.160144  2.191570  6.803156  0.000000  2.191570  4.9332E-01 -3.5500E-05  0.0000E+00  0.2000000  9.999E-01  3.51868 -5.47851  0.2000000  9.998E-01  3.54885 -5.17147  1.0192E-05  0.0000E+00  2.2897E-06  0.0000E+00  3.0282E-06  0.0000E+00  2.0657E-06  0.0000E+00  2.7304E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7674E+01  0.0000E+00  1.1823E+00  0.0000E+00  2.9136E-06  0.0000E+00  3.9966E-06  0.0000E+00  4.3046E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1178E-04  5.8585E-04  4.2376E-02  1.7790E-02 -1.0000E+00  8.1733E+02  8.1282E+02  7.6052E+02  10.7291  -2.4448   1.1524   1.6409   1.2045   2.8435   0.8979   0.2511   5.1498  -1.4261   0.2061  -2.6982  15.9672  14.8148  13.1739  11.9694  10.3304   8.2751   8.9219   8.0241  11.7478  13.3800  10.4757  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1314E-01  9.7510E-18  2.8864E-03  2.6997E-01  2.4475E-03  2.9666E-05  2.6256E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  97  5.1811667500E+09  3.492948 -2.391640  0.000000    0.19999997     0.21972  5.06  3.943E-06   0.000000  6.803156 17.160144  2.191556  6.803156  0.000000  2.191556  4.9410E-01 -3.6715E-05  0.0000E+00  0.2000000  9.999E-01  3.51867 -5.47859  0.2000000  9.998E-01  3.54885 -5.17157  1.0195E-05  0.0000E+00  2.2900E-06  0.0000E+00  3.0286E-06  0.0000E+00  2.0662E-06  0.0000E+00  2.7339E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.7638E+01  0.0000E+00  1.1821E+00  0.0000E+00  2.9137E-06  0.0000E+00  3.9967E-06  0.0000E+00  4.3046E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.6525E-11  2.0675E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  6.1173E-04  5.8581E-04  4.2374E-02  1.7789E-02 -1.0000E+00  8.1739E+02  8.1288E+02  7.6058E+02  10.7291  -2.4448   1.1524   1.6409   1.2045   2.8435   0.8979   0.2511   5.1498  -1.4261   0.2061  -2.6982  15.9671  14.8148  13.1739  11.9694  10.3304   8.2751   8.9219   8.0240  11.7478  13.3799  10.4757  7.1468E-01  5.1059E-06  1.3559E-03  2.6996E-01  1.0530E-10  1.4371E-09  1.0000E-50  2.3491E-11  1.0852E-10  4.8050E-10  2.4475E-03  2.9662E-05  1.0000E-50  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1311E-01  9.7506E-18  2.9234E-03  2.6997E-01  2.4475E-03  2.9667E-05  2.6248E-25  7.2361E-04  1.7797E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
