line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
 118  5.6788403609E+09  3.523388 -2.002203  0.000000    0.30000000     0.29903  4.97  2.941E-06   0.000000  6.864770 16.982150  1.970252  6.864770  0.000000  1.970252  1.2847E+00 -2.1011E-04  0.0000E+00  0.3000000  9.999E-01  3.52702 -5.78088  0.3000000  9.998E-01  3.57474 -5.30255  1.1434E-05  0.0000E+00  1.6936E-06  0.0000E+00  2.9798E-06  0.0000E+00  0.0000E+00  0.0000E+00  5.5573E-05  0.0000E+00  0.0000E+00  0.0000E+00  6.0549E+01  0.0000E+00  1.3340E+00  0.0000E+00  3.4483E-06  0.0000E+00  4.6875E-06  0.0000E+00  5.0770E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0575E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.7022E-04  4.5186E-04  3.9062E-02  1.3909E-02 -1.0000E+00  1.0633E+03  1.0597E+03  9.9905E+02   9.7555  -1.9545   1.1334   1.5624   1.0875   2.4559   0.8956   0.2184   4.5909  -1.1510   0.2511  -2.3031  14.4058  13.2724  11.7100  10.6226   9.2541   7.3376   8.0148   7.1192  10.5590  11.9611   9.4069  7.1182E-01  8.8803E-18  3.8445E-03  2.7032E-01  2.4504E-25  9.2494E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9807E-05  1.0000E-50  7.2362E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1166E-01  8.8839E-18  3.9835E-03  2.7036E-01  2.4474E-03  2.9815E-05  3.4839E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 119  5.7957427620E+09  3.523388 -2.001712  0.000000    0.30000000     0.29919  4.97  2.940E-06   0.000000  6.864607 16.981264  1.969601  6.864607  0.000000  1.969601  1.2959E+00 -2.1687E-04  0.0000E+00  0.3000000  9.999E-01  3.52699 -5.78154  0.3000000  9.998E-01  3.57464 -5.30338  1.1462E-05  0.0000E+00  1.6974E-06  0.0000E+00  2.9838E-06  0.0000E+00  0.0000E+00  0.0000E+00  5.4096E-05  0.0000E+00  0.0000E+00  0.0000E+00  6.0292E+01  0.0000E+00  1.3318E+00  0.0000E+00  3.4502E-06  0.0000E+00  4.6890E-06  0.0000E+00  5.0749E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0575E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6985E-04  4.5151E-04  3.9047E-02  1.3894E-02 -1.0000E+00  1.0642E+03  1.0605E+03  9.9982E+02   9.7543  -1.9545   1.1335   1.5624   1.0875   2.4559   0.8956   0.2184   4.5909  -1.1510   0.2511  -2.3031  14.4046  13.2711  11.7088  10.6213   9.2529   7.3364   8.0135   7.1179  10.5578  11.9599   9.4057  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1158E-01  8.8853E-18  4.0403E-03  2.7038E-01  2.4474E-03  2.9818E-05  3.4696E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 120  5.9143439466E+09  3.523402 -2.001207  0.000000    0.30000000     0.29934  4.97  2.938E-06   0.000000  6.864409 16.980377  1.968922  6.864409  0.000000  1.968922  1.3071E+00 -2.1295E-04  0.0000E+00  0.3000000  9.999E-01  3.52698 -5.78226  0.3000000  9.998E-01  3.57469 -5.30377  1.1454E-05  0.0000E+00  1.6976E-06  0.0000E+00  2.9868E-06  0.0000E+00  0.0000E+00  0.0000E+00  5.2285E-05  0.0000E+00  0.0000E+00  0.0000E+00  6.0042E+01  0.0000E+00  1.3298E+00  0.0000E+00  3.4528E-06  0.0000E+00  4.6905E-06  0.0000E+00  5.0728E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6949E-04  4.5117E-04  3.9032E-02  1.3880E-02 -1.0000E+00  1.0650E+03  1.0614E+03  1.0006E+03   9.7530  -1.9543   1.1336   1.5623   1.0874   2.4557   0.8956   0.2184   4.5906  -1.1508   0.2511  -2.3029  14.4032  13.2696  11.7073  10.6199   9.2516   7.3351   8.0123   7.1167  10.5564  11.9584   9.4044  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1151E-01  8.8866E-18  4.0972E-03  2.7040E-01  2.4473E-03  2.9820E-05  3.4554E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 121  6.0333708320E+09  3.523402 -2.000756  0.000000    0.30000000     0.29949  4.97  2.936E-06   0.000000  6.864229 16.979484  1.968254  6.864229  0.000000  1.968254  1.3180E+00 -2.1028E-04  0.0000E+00  0.3000000  9.999E-01  3.52695 -5.78296  0.3000000  9.998E-01  3.57460 -5.30454  1.1449E-05  0.0000E+00  1.6977E-06  0.0000E+00  2.9898E-06  0.0000E+00  0.0000E+00  0.0000E+00  5.0550E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.9802E+01  0.0000E+00  1.3278E+00  0.0000E+00  3.4546E-06  0.0000E+00  4.6920E-06  0.0000E+00  5.0708E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6912E-04  4.5082E-04  3.9018E-02  1.3866E-02 -1.0000E+00  1.0658E+03  1.0622E+03  1.0014E+03   9.7519  -1.9543   1.1336   1.5623   1.0874   2.4556   0.8957   0.2184   4.5906  -1.1508   0.2511  -2.3028  14.4021  13.2685  11.7061  10.6188   9.2505   7.3340   8.0112   7.1155  10.5553  11.9572   9.4033  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1143E-01  8.8880E-18  4.1534E-03  2.7042E-01  2.4473E-03  2.9822E-05  3.4413E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 122  6.1575641078E+09  3.523402 -2.000266  0.000000    0.30000000     0.29965  4.96  2.934E-06   0.000000  6.864059 16.978595  1.967568  6.864059  0.000000  1.967568  1.3291E+00 -2.0688E-04  0.0000E+00  0.3000000  9.999E-01  3.52692 -5.78365  0.3000000  9.998E-01  3.57460 -5.30537  1.1446E-05  0.0000E+00  1.6980E-06  0.0000E+00  2.9928E-06  0.0000E+00  0.0000E+00  0.0000E+00  4.9002E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.9563E+01  0.0000E+00  1.3259E+00  0.0000E+00  3.4564E-06  0.0000E+00  4.6935E-06  0.0000E+00  5.0689E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6875E-04  4.5047E-04  3.9004E-02  1.3852E-02 -1.0000E+00  1.0667E+03  1.0631E+03  1.0022E+03   9.7507  -1.9542   1.1337   1.5624   1.0874   2.4556   0.8957   0.2184   4.5906  -1.1508   0.2511  -2.3028  14.4010  13.2673  11.7049  10.6175   9.2493   7.3327   8.0100   7.1143  10.5541  11.9560   9.4021  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1135E-01  8.8893E-18  4.2110E-03  2.7044E-01  2.4473E-03  2.9824E-05  3.4271E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 123  6.2781330307E+09  3.523402 -1.999787  0.000000    0.30000000     0.29980  4.96  2.932E-06   0.000000  6.863857 16.977714  1.966931  6.863857  0.000000  1.966931  1.3399E+00 -2.0475E-04  0.0000E+00  0.3000000  9.999E-01  3.52689 -5.78432  0.3000000  9.998E-01  3.57450 -5.30610  1.1443E-05  0.0000E+00  1.6982E-06  0.0000E+00  2.9957E-06  0.0000E+00  0.0000E+00  0.0000E+00  4.7572E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.9337E+01  0.0000E+00  1.3240E+00  0.0000E+00  3.4582E-06  0.0000E+00  4.6951E-06  0.0000E+00  5.0670E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6838E-04  4.5012E-04  3.8990E-02  1.3837E-02 -1.0000E+00  1.0675E+03  1.0639E+03  1.0029E+03   9.7495  -1.9542   1.1338   1.5624   1.0874   2.4555   0.8957   0.2184   4.5906  -1.1507   0.2511  -2.3027  14.3999  13.2661  11.7037  10.6163   9.2482   7.3315   8.0088   7.1131  10.5529  11.9548   9.4010  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1128E-01  8.8907E-18  4.2663E-03  2.7046E-01  2.4473E-03  2.9826E-05  3.4134E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 124  6.3995117443E+09  3.523402 -1.999343  0.000000    0.30000000     0.29995  4.96  2.930E-06   0.000000  6.863694 16.976857  1.966263  6.863694  0.000000  1.966263  1.3505E+00 -2.0114E-04  0.0000E+00  0.3000000  9.999E-01  3.52687 -5.78485  0.3000000  9.998E-01  3.57450 -5.30684  1.1342E-05  0.0000E+00  1.6917E-06  0.0000E+00  2.9933E-06  0.0000E+00  0.0000E+00  0.0000E+00  4.3197E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.9117E+01  0.0000E+00  1.3221E+00  0.0000E+00  3.4600E-06  0.0000E+00  4.6966E-06  0.0000E+00  5.0650E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6802E-04  4.4978E-04  3.8979E-02  1.3824E-02 -1.0000E+00  1.0683E+03  1.0647E+03  1.0037E+03   9.7484  -1.9542   1.1339   1.5624   1.0874   2.4555   0.8957   0.2184   4.5906  -1.1507   0.2511  -2.3027  14.3988  13.2649  11.7026  10.6152   9.2471   7.3304   8.0077   7.1119  10.5519  11.9537   9.3999  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1120E-01  8.8920E-18  4.3210E-03  2.7048E-01  2.4473E-03  2.9829E-05  3.3997E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 125  6.5267214650E+09  3.523402 -1.998855  0.000000    0.30000000     0.30011  4.96  2.928E-06   0.000000  6.863524 16.975957  1.965605  6.863524  0.000000  1.965605  1.3613E+00 -1.9773E-04  0.0000E+00  0.3000000  9.999E-01  3.52684 -5.78554  0.3000000  9.998E-01  3.57440 -5.30766  1.1340E-05  0.0000E+00  1.6919E-06  0.0000E+00  2.9962E-06  0.0000E+00  0.0000E+00  0.0000E+00  4.2086E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.8894E+01  0.0000E+00  1.3202E+00  0.0000E+00  3.4618E-06  0.0000E+00  4.6983E-06  0.0000E+00  5.0632E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6766E-04  4.4944E-04  3.8963E-02  1.3808E-02 -1.0000E+00  1.0692E+03  1.0656E+03  1.0045E+03   9.7471  -1.9542   1.1340   1.5624   1.0873   2.4554   0.8958   0.2184   4.5907  -1.1507   0.2511  -2.3026  14.3977  13.2637  11.7013  10.6140   9.2459   7.3291   8.0064   7.1107  10.5507  11.9525   9.3987  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1112E-01  8.8933E-18  4.3776E-03  2.7050E-01  2.4473E-03  2.9831E-05  3.3859E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 126  6.6498470013E+09  3.523402 -1.998258  0.000000    0.30000000     0.30025  4.96  2.925E-06   0.000000  6.863345 16.975171  1.965011  6.863345  0.000000  1.965011  1.3723E+00 -1.8992E-04  0.0000E+00  0.3000000  9.999E-01  3.52685 -5.78624  0.3000000  9.998E-01  3.57484 -5.30492  1.1346E-05  0.0000E+00  1.6922E-06  0.0000E+00  2.9993E-06  0.0000E+00  0.0000E+00  0.0000E+00  4.1334E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.8674E+01  0.0000E+00  1.3182E+00  0.0000E+00  3.4713E-06  0.0000E+00  4.6991E-06  0.0000E+00  5.0604E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6733E-04  4.4913E-04  3.8949E-02  1.3795E-02 -1.0000E+00  1.0700E+03  1.0663E+03  1.0052E+03   9.7456  -1.9542   1.1341   1.5624   1.0873   2.4554   0.8958   0.2184   4.5907  -1.1506   0.2511  -2.3026  14.3963  13.2622  11.6998  10.6125   9.2445   7.3276   8.0050   7.1092  10.5492  11.9510   9.3973  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1104E-01  8.8944E-18  4.4315E-03  2.7053E-01  2.4473E-03  2.9834E-05  3.3733E-25  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 127  6.7735641370E+09  3.523402 -1.997814  0.000000    0.30000000     0.30040  4.96  2.923E-06   0.000000  6.863172 16.974338  1.964387  6.863172  0.000000  1.964387  1.3826E+00 -1.9040E-04  0.0000E+00  0.3000000  9.999E-01  3.52683 -5.78680  0.3000000  9.998E-01  3.57474 -5.30564  1.1288E-05  0.0000E+00  1.6884E-06  0.0000E+00  2.9988E-06  0.0000E+00  0.0000E+00  0.0000E+00  3.9005E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.8471E+01  0.0000E+00  1.3164E+00  0.0000E+00  3.4730E-06  0.0000E+00  4.7006E-06  0.0000E+00  5.0585E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0574E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6698E-04  4.4880E-04  3.8937E-02  1.3781E-02 -1.0000E+00  1.0708E+03  1.0671E+03  1.0059E+03   9.7445  -1.9542   1.1341   1.5624   1.0873   2.4553   0.8958   0.2184   4.5907  -1.1506   0.2511  -2.3025  14.3952  13.2611  11.6987  10.6114   9.2434   7.3265   8.0038   7.1080  10.5481  11.9498   9.3962  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1097E-01  8.8957E-18  4.4848E-03  2.7054E-01  2.4473E-03  2.9836E-05  3.3604E-25  7.2363E-04  1.7786E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 128  6.9032176150E+09  3.523402 -1.997332  0.000000    0.30000000     0.30055  4.96  2.921E-06   0.000000  6.862997 16.973480  1.963760  6.862997  0.000000  1.963760  1.3931E+00 -1.8725E-04  0.0000E+00  0.3000000  9.999E-01  3.52680 -5.78747  0.3000000  9.998E-01  3.57474 -5.30640  1.1281E-05  0.0000E+00  1.6879E-06  0.0000E+00  3.0015E-06  0.0000E+00  0.0000E+00  0.0000E+00  3.8138E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.8266E+01  0.0000E+00  1.3147E+00  0.0000E+00  3.4748E-06  0.0000E+00  4.7021E-06  0.0000E+00  5.0567E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0749E-11  2.0573E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6662E-04  4.4846E-04  3.8924E-02  1.3767E-02 -1.0000E+00  1.0716E+03  1.0679E+03  1.0067E+03   9.7433  -1.9542   1.1342   1.5624   1.0873   2.4553   0.8958   0.2184   4.5907  -1.1506   0.2511  -2.3025  14.3941  13.2599  11.6975  10.6102   9.2422   7.3252   8.0026   7.1068  10.5469  11.9486   9.3950  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1089E-01  8.8969E-18  4.5399E-03  2.7057E-01  2.4473E-03  2.9839E-05  3.3472E-25  7.2363E-04  1.7786E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
 129  7.0294800311E+09  3.523518 -1.996866  0.000000    0.30000000     0.30069  4.96  2.919E-06   0.000000  6.862834 16.972653  1.963134  6.862834  0.000000  1.963134  1.4032E+00 -1.8357E-04  0.0000E+00  0.3000000  9.999E-01  3.52680 -5.78785  0.3000000  9.998E-01  3.57470 -5.30672  1.1274E-05  0.0000E+00  1.6920E-06  0.0000E+00  3.0191E-06  0.0000E+00  0.0000E+00  0.0000E+00  5.5891E-05  0.0000E+00  0.0000E+00  0.0000E+00  5.8073E+01  0.0000E+00  1.3131E+00  0.0000E+00  3.4773E-06  0.0000E+00  4.7034E-06  0.0000E+00  5.0549E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0763E-11  2.0573E-01  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  4.6629E-04  4.4814E-04  3.8911E-02  1.3754E-02 -1.0000E+00  1.0724E+03  1.0687E+03  1.0074E+03   9.7422  -1.9524   1.1343   1.5621   1.0869   2.4539   0.8958   0.2183   4.5886  -1.1496   0.2513  -2.3011  14.3910  13.2567  11.6945  10.6076   9.2406   7.3242   8.0017   7.1059  10.5449  11.9458   9.3934  7.1168E-01  8.8835E-18  3.9663E-03  2.7035E-01  2.4561E-25  9.5045E-16  1.0000E-50  1.0000E-50  1.0000E-50  1.0000E-50  2.4474E-03  2.9814E-05  1.0000E-50  7.2363E-04  1.7787E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1082E-01  8.8979E-18  4.5926E-03  2.7059E-01  2.4473E-03  2.9841E-05  3.3345E-25  7.2363E-04  1.7786E-06  5.9905E-03  2.4181E-06  1.3509E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
