line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
   -                yr         K      Lsun      Lsun          Msun        Rsun cm/s2      g/cm3    Msun/yr         K   erg/cm3     g/cm3         K      Msun     g/cm3     erg/g/s     erg/g/s     erg/g/s       Msun          -        K    g/cm3       Msun          -        K    g/cm3          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -          yr           -           -           -       rad/s       rad/s      km/s         day   g cm2/s    gcm2/s           -      km/s     g cm2/s         G        muHz        muHz           -        muHz           s           s           s           s      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag      mag           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -           -
  32  1.6951166062E+07  3.632157 -0.513073 -0.521709    0.90000000     1.00619  4.39  5.748E-07   0.000000  6.827331 16.202386  1.239740  6.827331  0.000000  1.239740  5.7974E-02  1.9136E+00  0.0000E+00  0.6272523  5.720E-01  6.51551  0.26587  0.0000000  0.000E+00  0.00000  0.00000  6.5021E-01  0.0000E+00  4.1576E-01  0.0000E+00  2.9970E-01  0.0000E+00  2.1378E-01  0.0000E+00  1.3104E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0218E-01  6.6916E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.2961E-04  1.2681E-04  2.1650E-02  3.2522E-03 -1.0000E+00  3.8580E+03  1.1694E+03  3.7122E+03   6.0327  -0.7319   1.2745   1.2639   0.7214   1.3733   0.7802   0.1269   2.9731  -0.4416   0.2905  -1.2451   9.3029   8.0285   6.7645   6.0432   5.3913   3.9183   4.5717   3.7914   6.3229   7.0550   5.5194  7.1595E-01  1.5358E-17  1.0177E-04  2.6996E-01  1.4206E-15  3.3850E-09  1.9164E-23  1.6484E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  6.0103E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1594E-01  8.5063E-18  1.0513E-04  2.6996E-01  2.4475E-03  2.9658E-05  4.1603E-25  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  33  1.8194865117E+07  3.636288 -0.506877 -0.517993    0.90000000     0.99432  4.40  5.649E-07   0.000000  6.839522 16.267967  1.292923  6.839522  0.000000  1.292923  7.6170E-02  1.8706E+00  0.0000E+00  0.6526342  5.826E-01  6.50835  0.24097  0.0000000  0.000E+00  0.00000  0.00000  5.9772E-01  0.0000E+00  3.8899E-01  0.0000E+00  2.8059E-01  0.0000E+00  2.0141E-01  0.0000E+00  1.2322E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.4342E-02  7.0066E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3211E-04  1.2909E-04  2.2915E-02  3.3144E-03 -1.0000E+00  3.7850E+03  1.1722E+03  3.6442E+03   6.0172  -0.7031   1.2527   1.2476   0.7096   1.3462   0.7712   0.1244   2.9250  -0.4267   0.2889  -1.2195   9.2205   7.9679   6.7203   6.0107   5.3740   3.9197   4.5665   3.7953   6.2936   7.0091   5.5007  7.1595E-01  1.5565E-17  1.0177E-04  2.6996E-01  1.3479E-15  3.3409E-09  1.2608E-23  1.6484E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  5.0489E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1594E-01  8.3519E-18  1.0635E-04  2.6996E-01  2.4475E-03  2.9658E-05  5.4966E-25  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  34  1.9438563952E+07  3.640315 -0.499660 -0.509379    0.90000000     0.98418  4.41  5.547E-07   0.000000  6.851833 16.332118  1.344492  6.851833  0.000000  1.344492  9.9767E-02  1.8479E+00  0.0000E+00  0.6758029  5.921E-01  6.50125  0.21360  0.0000000  0.000E+00  0.00000  0.00000  5.5323E-01  0.0000E+00  3.6427E-01  0.0000E+00  2.6478E-01  0.0000E+00  1.9060E-01  0.0000E+00  1.1594E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.6925E-02  7.2652E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3433E-04  1.3109E-04  2.4175E-02  3.3674E-03 -1.0000E+00  3.7224E+03  1.1752E+03  3.5861E+03   5.9991  -0.6723   1.2290   1.2301   0.6973   1.3179   0.7614   0.1219   2.8745  -0.4112   0.2870  -1.1928   9.1305   7.9015   6.6714   5.9741   5.3535   3.9188   4.5583   3.7969   6.2602   6.9584   5.4786  7.1595E-01  1.5776E-17  1.0177E-04  2.6996E-01  1.2842E-15  3.3099E-09  8.3777E-24  1.6483E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  4.2191E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1594E-01  8.1999E-18  1.0797E-04  2.6996E-01  2.4475E-03  2.9659E-05  7.2357E-25  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  35  2.0682262606E+07  3.643935 -0.492323 -0.510149    0.90000000     0.97611  4.41  5.404E-07   0.000000  6.864179 16.394957  1.394574  6.864179  0.000000  1.394574  1.3004E-01  1.7971E+00  0.0000E+00  0.6973193  6.009E-01  6.49395  0.18266  0.0000000  0.000E+00  0.00000  0.00000  5.6309E-01  0.0000E+00  3.4788E-01  0.0000E+00  2.4801E-01  0.0000E+00  1.7652E-01  0.0000E+00  1.0737E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.9593E-02  7.4947E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3617E-04  1.3271E-04  2.5437E-02  3.4089E-03 -1.0000E+00  3.6720E+03  1.1793E+03  3.5395E+03   5.9808  -0.6443   1.2061   1.2138   0.6857   1.2926   0.7521   0.1196   2.8285  -0.3976   0.2852  -1.1690   9.0450   7.8389   6.6251   5.9394   5.3325   3.9163   4.5488   3.7967   6.2276   6.9103   5.4561  7.1595E-01  1.6004E-17  1.0177E-04  2.6996E-01  1.2256E-15  3.2895E-09  5.4655E-24  1.6483E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  3.4667E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1594E-01  8.0511E-18  1.1008E-04  2.6996E-01  2.4475E-03  2.9659E-05  9.4757E-25  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  36  2.1925961111E+07  3.648736 -0.478936 -0.498856    0.90000000     0.96959  4.42  5.201E-07   0.000000  6.876598 16.456700  1.443505  6.876598  0.000000  1.443505  1.6863E-01  1.7704E+00  0.0000E+00  0.7174302  6.093E-01  6.48607  0.14813  0.0000000  0.000E+00  0.00000  0.00000  4.8153E-01  0.0000E+00  3.2050E-01  0.0000E+00  2.2999E-01  0.0000E+00  1.6586E-01  0.0000E+00  1.0205E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.2690E-02  7.6668E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3775E-04  1.3405E-04  2.6807E-02  3.4359E-03 -1.0000E+00  3.6302E+03  1.1851E+03  3.5017E+03   5.9473  -0.6075   1.1735   1.1914   0.6695   1.2594   0.7392   0.1165   2.7667  -0.3800   0.2825  -1.1377   8.9197   7.7462   6.5548   5.8853   5.2954   3.9046   4.5273   3.7881   6.1749   6.8374   5.4171  7.1595E-01  1.6263E-17  1.0177E-04  2.6996E-01  1.1764E-15  3.2757E-09  3.5021E-24  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.8028E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1593E-01  7.9064E-18  1.1279E-04  2.6996E-01  2.4475E-03  2.9659E-05  1.2334E-24  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  37  2.3169659490E+07  3.654312 -0.461711 -0.484182    0.90000000     0.96386  4.42  4.967E-07   0.000000  6.889273 16.517664  1.491461  6.889273  0.000000  1.491461  2.1878E-01  1.7437E+00  0.0000E+00  0.7356753  6.170E-01  6.47806  0.11172  0.0000000  0.000E+00  0.00000  0.00000  4.6183E-01  0.0000E+00  3.0163E-01  0.0000E+00  2.1725E-01  0.0000E+00  1.5547E-01  0.0000E+00  9.5677E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6259E-02  7.7899E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.3918E-04  1.3525E-04  2.8264E-02  3.4545E-03 -1.0000E+00  3.5926E+03  1.1914E+03  3.4682E+03   5.9043  -0.5664   1.1322   1.1649   0.6515   1.2219   0.7241   0.1130   2.6961  -0.3604   0.2793  -1.1026   8.7678   7.6356   6.4707   5.8192   5.2488   3.8875   4.4986   3.7746   6.1103   6.7500   5.3681  7.1595E-01  1.6533E-17  1.0177E-04  2.6996E-01  1.1354E-15  3.2668E-09  2.2776E-24  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.2565E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1593E-01  7.7619E-18  1.1632E-04  2.6996E-01  2.4475E-03  2.9661E-05  1.6056E-24  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  38  2.4413357763E+07  3.659696 -0.444568 -0.470131    0.90000000     0.95888  4.43  4.790E-07   0.000000  6.902177 16.578064  1.538588  6.902177  0.000000  1.538588  2.8409E-01  1.7151E+00  0.0000E+00  0.7523589  6.243E-01  6.47076  0.07448  0.0000000  0.000E+00  0.00000  0.00000  4.2466E-01  0.0000E+00  2.8186E-01  0.0000E+00  2.0339E-01  0.0000E+00  1.4562E-01  0.0000E+00  9.0159E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0307E-02  7.8617E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.4046E-04  1.3630E-04  2.9557E-02  3.4688E-03 -1.0000E+00  3.5600E+03  1.1956E+03  3.4386E+03   5.8614  -0.5283   1.0894   1.1389   0.6344   1.1858   0.7090   0.1100   2.6282  -0.3420   0.2758  -1.0687   8.6180   7.5286   6.3897   5.7553   5.2039   3.8715   4.4706   3.7615   6.0477   6.6655   5.3210  7.1595E-01  1.6825E-17  1.0177E-04  2.6996E-01  1.1022E-15  3.2609E-09  1.4969E-24  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.8031E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1592E-01  7.6192E-18  1.2088E-04  2.6996E-01  2.4475E-03  2.9663E-05  2.0900E-24  7.2361E-04  1.7795E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  39  2.5657055945E+07  3.665387 -0.425455 -0.450494    0.90000000     0.95481  4.43  4.539E-07   0.000000  6.915457 16.638082  1.584956  6.915457  0.000000  1.584956  3.7012E-01  1.6944E+00  0.0000E+00  0.7677701  6.310E-01  6.46327  0.03449  0.0000000  0.000E+00  0.00000  0.00000  4.2748E-01  0.0000E+00  2.6700E-01  0.0000E+00  1.9352E-01  0.0000E+00  1.3635E-01  0.0000E+00  8.3744E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.4522E-02  7.9082E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.4152E-04  1.3718E-04  3.0687E-02  3.4755E-03 -1.0000E+00  3.5333E+03  1.2009E+03  3.4144E+03   5.8136  -0.4896   1.0413   1.1112   0.6168   1.1482   0.6926   0.1072   2.5570  -0.3233   0.2718  -1.0336   8.4557   7.4144   6.3033   5.6864   5.1551   3.8535   4.4389   3.7463   5.9800   6.5751   5.2697  7.1595E-01  1.7142E-17  1.0177E-04  2.6996E-01  1.0762E-15  3.2572E-09  9.8195E-25  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.4264E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1591E-01  7.4762E-18  1.2678E-04  2.6996E-01  2.4475E-03  2.9668E-05  2.7270E-24  7.2361E-04  1.7795E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  40  2.6900754050E+07  3.671819 -0.403140 -0.428600    0.90000000     0.95110  4.44  4.234E-07   0.000000  6.928968 16.697404  1.630367  6.928968  0.000000  1.630367  4.8273E-01  1.6633E+00  0.0000E+00  0.7818520  6.377E-01  6.45549 -0.00729  0.0000000  0.000E+00  0.00000  0.00000  4.0608E-01  0.0000E+00  2.4897E-01  0.0000E+00  1.7399E-01  0.0000E+00  1.2762E-01  0.0000E+00  7.7563E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.9241E-02  7.9101E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.4252E-04  1.3798E-04  3.1865E-02  3.4769E-03 -1.0000E+00  3.5085E+03  1.2066E+03  3.3920E+03   5.7578  -0.4479   0.9828   1.0792   0.5973   1.1094   0.6731   0.1031   2.4787  -0.3044   0.2674  -0.9975   8.2677   7.2849   6.2057   5.6085   5.0963   3.8301   4.4001   3.7270   5.9013   6.4731   5.2083  7.1595E-01  1.7479E-17  1.0177E-04  2.6996E-01  1.0563E-15  3.2550E-09  6.4505E-25  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.1243E-29  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1590E-01  7.3378E-18  1.3438E-04  2.6996E-01  2.4475E-03  2.9678E-05  3.5536E-24  7.2361E-04  1.7793E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  41  2.8144452086E+07  3.678142 -0.381101 -0.421133    0.90000000     0.94757  4.44  3.999E-07   0.000000  6.942830 16.756159  1.674790  6.942830  0.000000  1.674790  6.3307E-01  1.5786E+00  0.0000E+00  0.7946757  6.439E-01  6.44775 -0.05032  0.0000000  0.000E+00  0.00000  0.00000  3.8059E-01  0.0000E+00  2.3279E-01  0.0000E+00  1.6279E-01  0.0000E+00  1.2054E-01  0.0000E+00  7.2917E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.4358E-02  7.8798E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.4351E-04  1.3875E-04  3.3146E-02  3.4775E-03 -1.0000E+00  3.4843E+03  1.2121E+03  3.3712E+03   5.7028  -0.4080   0.9221   1.0474   0.5781   1.0711   0.6529   0.1000   2.4014  -0.2863   0.2626  -0.9619   8.0803   7.1582   6.1108   5.5326   5.0396   3.8093   4.3622   3.7093   5.8245   6.3734   5.1489  7.1595E-01  1.7786E-17  1.0177E-04  2.6996E-01  1.0428E-15  3.2537E-09  1.5186E-25  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.0572E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1590E-01  7.2014E-18  1.4415E-04  2.6996E-01  2.4475E-03  2.9701E-05  4.6345E-24  7.2362E-04  1.7789E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04
  42  2.9388150063E+07  3.684425 -0.358822 -0.397236    0.90000000     0.94441  4.44  3.776E-07   0.000000  6.957144 16.814559  1.718429  6.957144  0.000000  1.718429  8.3791E-01  1.5231E+00  0.0000E+00  0.8067447  6.503E-01  6.43914 -0.09684  0.0000000  0.000E+00  0.00000  0.00000  3.4737E-01  0.0000E+00  2.1572E-01  0.0000E+00  1.5312E-01  0.0000E+00  1.1174E-01  0.0000E+00  6.7445E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.9717E-02  7.8243E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.4440E-04  1.3944E-04  3.4304E-02  3.4754E-03 -1.0000E+00  3.4628E+03  1.2192E+03  3.3523E+03   5.6471  -0.3708   0.8585   1.0159   0.5594   1.0343   0.6325   0.0972   2.3261  -0.2693   0.2577  -0.9277   7.8923   7.0338   6.0179   5.4585   4.9836   3.7889   4.3243   3.6918   5.7486   6.2755   5.0902  7.1595E-01  1.7963E-17  1.0177E-04  2.6996E-01  1.0363E-15  3.2532E-09  9.8439E-26  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  1.5531E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1588E-01  7.0675E-18  1.5660E-04  2.6996E-01  2.4474E-03  2.9752E-05  6.0518E-24  7.2362E-04  1.7778E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.5422E-47  5.8310E-05  6.4033E-04
  43  3.0631847988E+07  3.690484 -0.337243 -0.385126    0.90000000     0.94173  4.44  3.577E-07   0.000000  6.971873 16.871972  1.760756  6.971873  0.000000  1.760756  1.1299E+00  1.4027E+00  0.0000E+00  0.8178775  6.568E-01  6.43026 -0.14600  0.0000000  0.000E+00  0.00000  0.00000  3.3116E-01  0.0000E+00  2.0108E-01  0.0000E+00  1.4405E-01  0.0000E+00  1.0355E-01  0.0000E+00  6.3671E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.5337E-02  7.7460E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.4518E-04  1.4005E-04  3.5333E-02  3.4712E-03 -1.0000E+00  3.4443E+03  1.2269E+03  3.3359E+03   5.5931  -0.3380   0.7951   0.9855   0.5419   1.0008   0.6130   0.0940   2.2554  -0.2542   0.2528  -0.8966   7.7117   6.9166   5.9311   5.3891   4.9303   3.7697   4.2886   3.6757   5.6769   6.1839   5.0345  7.1595E-01  1.8698E-17  1.0177E-04  2.6996E-01  1.0240E-15  3.2523E-09  1.6530E-25  1.6482E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  5.1788E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  7.1587E-01  6.9349E-18  1.7215E-04  2.6996E-01  2.4473E-03  2.9865E-05  7.9040E-24  7.2363E-04  1.7754E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  7.4007E-42  5.8310E-05  6.4033E-04
