line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  1.156705618319195E+06   24.506092  4.888011  4.573152  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4871  4.573152   -7.074  0.640591  7.581326  6.4218211E-01  3.4406531E-01  5.5946358E-05  1.5273382E-05  7.6633835E-03  7.1262464E-04  2.2131631E-06  2.2836383E-09  1.8647716E-03  1.3055104E-07  1.771E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.083470  0.0000000E+00  0.0000000000E+00       4.185     6.62   -7.4700   -3.9332   -1.1534   -0.3253   -0.1423   -0.4159   -0.2174   -0.0347   -0.9183   -0.0720   -0.2891    0.3560         1   -3.5369
 11  1.276994290289660E+06   24.495803  4.892390  4.572406  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4839  4.572406   -7.065  0.640008  7.581763  6.3382767E-01  3.5243297E-01  5.6837847E-05  1.5517393E-05  7.7535842E-03  6.0836710E-04  1.8738987E-06  1.9506107E-09  1.8637143E-03  1.4225912E-07  1.744E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.084351  0.0000000E+00  0.0000000000E+00       4.177     6.68   -7.4810   -3.9487   -1.1530   -0.3251   -0.1422   -0.4156   -0.2172   -0.0347   -0.9175   -0.0720   -0.2889    0.3558         1   -3.5323
 12  1.394039508221164E+06   24.485589  4.896875  4.571687  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4813  4.571687   -7.056  0.639808  7.582300  6.2556747E-01  3.6070354E-01  5.7382906E-05  1.5666983E-05  7.8261668E-03  5.2475069E-04  1.6114908E-06  1.6773801E-09  1.8626764E-03  1.5493214E-07  1.708E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.085261  0.0000000E+00  0.0000000000E+00       4.170     6.74   -7.4922   -3.9642   -1.1525   -0.3249   -0.1421   -0.4153   -0.2171   -0.0347   -0.9168   -0.0719   -0.2887    0.3556         1   -3.5279
 13  1.510730245303294E+06   24.475191  4.901319  4.570949  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4788  4.570949   -7.047  0.639685  7.582879  6.1721124E-01  3.6906839E-01  5.7950474E-05  1.5822296E-05  7.8857454E-03  4.5591824E-04  1.3925092E-06  1.4557962E-09  1.8616313E-03  1.6864545E-07  1.666E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.086175  0.0000000E+00  0.0000000000E+00       4.162     6.79   -7.5033   -3.9798   -1.1521   -0.3247   -0.1420   -0.4151   -0.2169   -0.0346   -0.9161   -0.0718   -0.2885    0.3554         1   -3.5235
 14  1.624239553514144E+06   24.464872  4.905654  4.570185  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4756  4.570185   -7.039  0.639578  7.583450  6.0893739E-01  3.7734926E-01  5.8587939E-05  1.5998948E-05  7.9336929E-03  4.0022744E-04  1.2070972E-06  1.2749974E-09  1.8605995E-03  1.8385197E-07  1.620E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.087075  0.0000000E+00  0.0000000000E+00       4.155     6.85   -7.5141   -3.9953   -1.1516   -0.3245   -0.1419   -0.4148   -0.2167   -0.0346   -0.9153   -0.0718   -0.2884    0.3551         1   -3.5188
 15  1.735701254074245E+06   24.454539  4.910068  4.569430  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4729  4.569430   -7.030  0.639686  7.584111  6.0068113E-01  3.8561125E-01  5.9046139E-05  1.6124681E-05  7.9729611E-03  3.5471992E-04  1.0620541E-06  1.1282846E-09  1.8595714E-03  1.9991788E-07  1.572E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.088002  0.0000000E+00  0.0000000000E+00       4.147     6.91   -7.5252   -4.0110   -1.1511   -0.3243   -0.1418   -0.4145   -0.2165   -0.0346   -0.9146   -0.0717   -0.2882    0.3549         1   -3.5142
 16  1.846972805757345E+06   24.444017  4.914445  4.568660  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4703  4.568660   -7.021  0.639894  7.584794  5.9231384E-01  3.9398319E-01  5.9418563E-05  1.6227066E-05  8.0055882E-03  3.1692033E-04  9.4359798E-07  1.0066165E-09  1.8585297E-03  2.1723558E-07  1.523E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.088932  0.0000000E+00  0.0000000000E+00       4.139     6.97   -7.5361   -4.0266   -1.1506   -0.3240   -0.1417   -0.4142   -0.2163   -0.0346   -0.9138   -0.0716   -0.2880    0.3547         1   -3.5095
 17  1.954291809863748E+06   24.433673  4.918679  4.567891  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4673  4.567891   -7.013  0.640181  7.585450  5.8409002E-01  4.0221075E-01  5.9746241E-05  1.6317113E-05  8.0318785E-03  2.8641622E-04  8.4803775E-07  9.0845172E-10  1.8575051E-03  2.3540479E-07  1.472E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.089840  0.0000000E+00  0.0000000000E+00       4.132     7.03   -7.5467   -4.0419   -1.1501   -0.3238   -0.1416   -0.4139   -0.2162   -0.0345   -0.9130   -0.0715   -0.2878    0.3544         1   -3.5048
 18  2.061183024011392E+06   24.423163  4.923050  4.567107  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4647  4.567107   -7.005  0.640604  7.586158  5.7576448E-01  4.1053941E-01  6.0050740E-05  1.6400522E-05  8.0537247E-03  2.6101520E-04  7.6836230E-07  8.2669813E-10  1.8564663E-03  2.5512659E-07  1.421E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.090787  0.0000000E+00  0.0000000000E+00       4.124     7.09   -7.5576   -4.0576   -1.1496   -0.3236   -0.1416   -0.4136   -0.2160   -0.0345   -0.9123   -0.0715   -0.2876    0.3542         1   -3.5000
 19  2.165883990628783E+06   24.412671  4.927326  4.566294  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4622  4.566294   -6.996  0.641004  7.586946  5.6748641E-01  4.1882000E-01  6.0330072E-05  1.6477036E-05  8.0715585E-03  2.4022850E-04  7.0298238E-07  7.5974031E-10  1.8554311E-03  2.7614746E-07  1.370E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091725  0.0000000E+00  0.0000000000E+00       4.116     7.15   -7.5683   -4.0733   -1.1491   -0.3233   -0.1415   -0.4133   -0.2158   -0.0345   -0.9115   -0.0714   -0.2874    0.3539         1   -3.4950
 20  2.268505443588724E+06   24.402199  4.931506  4.565459  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4591  4.565459   -6.988  0.641462  7.587646  5.5921683E-01  4.2709161E-01  6.0596177E-05  1.6551055E-05  8.0862040E-03  2.2309603E-04  6.4854698E-07  7.0439129E-10  1.8543944E-03  2.9887806E-07  1.320E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092651  0.0000000E+00  0.0000000000E+00       4.109     7.21   -7.5788   -4.0889   -1.1485   -0.3231   -0.1413   -0.4130   -0.2156   -0.0344   -0.9106   -0.0713   -0.2872    0.3537         1   -3.4899
 21  2.369747221666224E+06   24.391661  4.935792  4.564580  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4565  4.564580   -6.980  0.641931  7.588419  5.5092506E-01  4.3538527E-01  6.1022123E-05  1.6669848E-05  8.0980399E-03  2.0890211E-04  5.9865447E-07  6.5755251E-10  1.8533515E-03  3.2424238E-07  1.271E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093611  0.0000000E+00  0.0000000000E+00       4.101     7.28   -7.5895   -4.1050   -1.1479   -0.3228   -0.1412   -0.4127   -0.2154   -0.0344   -0.9097   -0.0712   -0.2870    0.3534         1   -3.4845
 22  2.469229092969299E+06   24.381129  4.939939  4.563700  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4543  4.563700   -6.972  0.642524  7.589191  5.4265645E-01  4.4365521E-01  6.1249180E-05  1.6732223E-05  8.1079712E-03  1.9720713E-04  5.6195593E-07  6.2004997E-10  1.8523080E-03  3.5014146E-07  1.223E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094549  0.0000000E+00  0.0000000000E+00       4.093     7.34   -7.5998   -4.1208   -1.1473   -0.3226   -0.1411   -0.4124   -0.2151   -0.0344   -0.9089   -0.0711   -0.2868    0.3531         1   -3.4791
 23  2.568223256852131E+06   24.370445  4.944189  4.562773  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4511  4.562773   -6.965  0.643172  7.589965  5.3427392E-01  4.5203886E-01  6.1508094E-05  1.6804365E-05  8.1161904E-03  1.8741005E-04  5.2971865E-07  5.8816494E-10  1.8512461E-03  3.7825581E-07  1.174E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095520  0.0000000E+00  0.0000000000E+00       4.085     7.41   -7.6105   -4.1371   -1.1467   -0.3223   -0.1410   -0.4120   -0.2149   -0.0343   -0.9079   -0.0711   -0.2865    0.3528         1   -3.4734
 24  2.663657745053759E+06   24.359964  4.948350  4.561851  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4484  4.561851   -6.957  0.643892  7.590828  5.2603817E-01  4.6027551E-01  6.1722941E-05  1.6863594E-05  8.1228730E-03  1.7943772E-04  5.0394930E-07  5.6224363E-10  1.8501983E-03  4.0877480E-07  1.129E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.096482  0.0000000E+00  0.0000000000E+00       4.077     7.48   -7.6209   -4.1532   -1.1460   -0.3220   -0.1409   -0.4117   -0.2147   -0.0343   -0.9070   -0.0710   -0.2863    0.3525         1   -3.4677
 25  2.758714544912927E+06   24.349336  4.952453  4.560919  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4457  4.560919   -6.949  0.644607  7.591735  5.1769766E-01  4.6861683E-01  6.1934551E-05  1.6921955E-05  8.1284419E-03  1.7274003E-04  4.8194801E-07  5.4035181E-10  1.8491322E-03  4.4144691E-07  1.084E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097439  0.0000000E+00  0.0000000000E+00       4.069     7.55   -7.6311   -4.1692   -1.1454   -0.3218   -0.1408   -0.4113   -0.2145   -0.0342   -0.9061   -0.0709   -0.2861    0.3522         1   -3.4619
 26  2.851823551138295E+06   24.338739  4.956618  4.559893  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4431  4.559893   -6.942  0.645483  7.592436  5.0936782E-01  4.7694720E-01  6.2125632E-05  1.6975081E-05  8.1330360E-03  1.6718681E-04  4.6363634E-07  5.2220362E-10  1.8480627E-03  4.7469808E-07  1.041E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.098420  0.0000000E+00  0.0000000000E+00       4.060     7.62   -7.6415   -4.1860   -1.1446   -0.3215   -0.1406   -0.4109   -0.2142   -0.0342   -0.9050   -0.0708   -0.2858    0.3519         1   -3.4555
 27  2.942106969716311E+06   24.328302  4.960700  4.558916  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4407  4.558916   -6.935  0.646266  7.593352  5.0115756E-01  4.8515806E-01  6.2511392E-05  1.7083020E-05  8.1364824E-03  1.6261882E-04  4.4464676E-07  5.0650159E-10  1.8470041E-03  5.1169694E-07  1.000E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.099392  0.0000000E+00  0.0000000000E+00       4.052     7.69   -7.6518   -4.2022   -1.1439   -0.3212   -0.1405   -0.4105   -0.2140   -0.0342   -0.9040   -0.0707   -0.2856    0.3516         1   -3.4495
 28  3.032576418515176E+06   24.317649  4.964707  4.557850  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4377  4.557850   -6.928  0.647098  7.594079  4.9279199E-01  4.9352396E-01  6.2738257E-05  1.7146681E-05  8.1395636E-03  1.5872995E-04  4.3047447E-07  4.9344964E-10  1.8459201E-03  5.5024911E-07  9.590E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.100357  0.0000000E+00  0.0000000000E+00       4.044     7.76   -7.6618   -4.2189   -1.1432   -0.3209   -0.1404   -0.4101   -0.2137   -0.0341   -0.9029   -0.0706   -0.2853    0.3512         1   -3.4429
 29  3.120951852023774E+06   24.307061  4.968969  4.556806  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4356  4.556806   -6.920  0.648199  7.595145  4.8447565E-01  5.0184060E-01  6.2954850E-05  1.7206237E-05  8.1420902E-03  1.5549163E-04  4.1864656E-07  4.8251247E-10  1.8448367E-03  5.9321803E-07  9.200E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.101392  0.0000000E+00  0.0000000000E+00       4.035     7.84   -7.6724   -4.2360   -1.1424   -0.3205   -0.1402   -0.4097   -0.2135   -0.0341   -0.9019   -0.0705   -0.2850    0.3509         1   -3.4364
 30  3.206502325797912E+06   24.296648  4.972888  4.555849  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4327  4.555849   -6.913  0.649196  7.596350  4.7618824E-01  5.1012830E-01  6.3178159E-05  1.7268896E-05  8.1441625E-03  1.5275844E-04  4.0806386E-07  4.7301085E-10  1.8437498E-03  6.4647814E-07  8.834E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.102354  0.0000000E+00  0.0000000000E+00       4.027     7.91   -7.6822   -4.2517   -1.1417   -0.3203   -0.1401   -0.4094   -0.2132   -0.0340   -0.9009   -0.0704   -0.2848    0.3506         1   -3.4305
 31  3.290441039748037E+06   24.286271  4.976809  4.554678  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4298  4.554678   -6.906  0.650057  7.597094  4.6790544E-01  5.1841130E-01  6.3546775E-05  1.7372423E-05  8.1456523E-03  1.5044784E-04  3.9656888E-07  4.6476205E-10  1.8426575E-03  6.9556692E-07  8.482E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.103325  0.0000000E+00  0.0000000000E+00       4.018     7.99   -7.6920   -4.2688   -1.1408   -0.3199   -0.1399   -0.4089   -0.2129   -0.0340   -0.8998   -0.0702   -0.2845    0.3501         1   -3.4232
