line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  5.764593295538027E+07    3.000000  1.922666  4.089462  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2138  4.089462    0.000  1.639088  7.394886  6.4450810E-01  3.4158310E-01  2.9447646E-05  7.8438597E-06  6.6265614E-03  1.8608446E-03  8.8031625E-05  3.1982207E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000738  0.0000000E+00  0.0000000000E+00       4.303     2.02   -0.0567    0.6872   -0.3157   -0.1062   -0.0324   -0.1245   -0.0527   -0.0083   -0.2111   -0.0229   -0.1153    0.1078         0   -0.7439
 11  6.353390250844042E+07    3.000000  1.926119  4.088575  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2119  4.088575    0.000  1.638527  7.395532  6.3649050E-01  3.4962280E-01  3.0175988E-05  8.0385583E-06  6.7744582E-03  1.6989537E-03  7.9164594E-05  2.8831511E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000743  0.0000000E+00  0.0000000000E+00       4.296     2.04   -0.0653    0.6726   -0.3137   -0.1055   -0.0321   -0.1236   -0.0522   -0.0083   -0.2093   -0.0228   -0.1148    0.1070         0   -0.7378
 12  6.943913883438310E+07    3.000000  1.929846  4.087603  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2105  4.087603    0.000  1.638081  7.395948  6.2828040E-01  3.5785280E-01  3.0823587E-05  8.2115620E-06  6.9086371E-03  1.5519152E-03  7.1317220E-05  2.6015268E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000750  0.0000000E+00  0.0000000000E+00       4.289     2.06   -0.0746    0.6566   -0.3115   -0.1048   -0.0318   -0.1226   -0.0518   -0.0082   -0.2073   -0.0227   -0.1143    0.1062         0   -0.7312
 13  7.503357324843433E+07    3.000000  1.933160  4.086631  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2089  4.086631    0.000  1.637534  7.396393  6.2036560E-01  3.6578470E-01  3.1389084E-05  8.3627225E-06  7.0236504E-03  1.4257662E-03  6.4692109E-05  2.3638889E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000756  0.0000000E+00  0.0000000000E+00       4.281     2.07   -0.0829    0.6418   -0.3093   -0.1040   -0.0314   -0.1216   -0.0513   -0.0082   -0.2053   -0.0227   -0.1138    0.1053         0   -0.7247
 14  8.062800766248533E+07    3.000000  1.936508  4.085654  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2070  4.085654    0.000  1.637093  7.396885  6.1233150E-01  3.7383440E-01  3.1914252E-05  8.5032185E-06  7.1280080E-03  1.3112973E-03  5.8667241E-05  2.1477983E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000761  0.0000000E+00  0.0000000000E+00       4.274     2.09   -0.0913    0.6268   -0.3071   -0.1033   -0.0311   -0.1207   -0.0508   -0.0081   -0.2034   -0.0226   -0.1133    0.1045         0   -0.7181
 15  8.622244207653640E+07    3.000000  1.940077  4.084584  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2057  4.084584    0.000  1.636741  7.397114  6.0421300E-01  3.8196690E-01  3.2367897E-05  8.6244146E-06  7.2220382E-03  1.2078967E-03  5.3549176E-05  1.9622403E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000768  0.0000000E+00  0.0000000000E+00       4.266     2.11   -0.1002    0.6107   -0.3047   -0.1025   -0.0307   -0.1196   -0.0503   -0.0080   -0.2012   -0.0225   -0.1127    0.1036         0   -0.7109
 16  9.166147553464174E+07    3.000000  1.943397  4.083618  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2038  4.083618    0.000  1.636552  7.397666  5.9621880E-01  3.8997340E-01  3.2809634E-05  8.7427775E-06  7.3051481E-03  1.1166159E-03  4.8834835E-05  1.7933304E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000774  0.0000000E+00  0.0000000000E+00       4.259     2.13   -0.1085    0.5959   -0.3030   -0.1017   -0.0304   -0.1186   -0.0498   -0.0080   -0.1992   -0.0224   -0.1122    0.1028         0   -0.7044
 17  9.697618822799037E+07    3.000000  1.946812  4.082794  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2023  4.082794    0.000  1.636789  7.398557  5.8820710E-01  3.9799640E-01  3.3258613E-05  8.8634682E-06  7.3805818E-03  1.0340808E-03  4.4136268E-05  1.6263783E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000780  0.0000000E+00  0.0000000000E+00       4.252     2.14   -0.1170    0.5817   -0.3021   -0.1011   -0.0301   -0.1178   -0.0494   -0.0080   -0.1976   -0.0224   -0.1118    0.1021         0   -0.6987
 18  1.022909009213392E+08    3.000000  1.950456  4.081863  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2009  4.081863    0.000  1.637095  7.399173  5.8007450E-01  4.0613930E-01  3.3650321E-05  8.9686402E-06  7.4492688E-03  9.5865830E-04  4.0174298E-05  1.4840032E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000786  0.0000000E+00  0.0000000000E+00       4.245     2.16   -0.1261    0.5662   -0.3010   -0.1003   -0.0298   -0.1169   -0.0489   -0.0080   -0.1957   -0.0223   -0.1113    0.1013         0   -0.6924
 19  1.074657527543361E+08    3.000000  1.953744  4.080880  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1990  4.080880    0.000  1.637148  7.399801  5.7200710E-01  4.1421590E-01  3.4007792E-05  9.0646824E-06  7.5106325E-03  8.9122447E-04  3.6677413E-05  1.3581693E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000792  0.0000000E+00  0.0000000000E+00       4.238     2.18   -0.1344    0.5514   -0.2998   -0.0996   -0.0295   -0.1159   -0.0484   -0.0080   -0.1937   -0.0222   -0.1108    0.1004         0   -0.6857
 20  1.125007437269823E+08    3.000000  1.956987  4.079909  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1971  4.079909    0.000  1.637293  7.400446  5.6403820E-01  4.2219300E-01  3.4341476E-05  9.1544398E-06  7.5653381E-03  8.3106573E-04  3.3577637E-05  1.2466030E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000798  0.0000000E+00  0.0000000000E+00       4.231     2.20   -0.1425    0.5367   -0.2986   -0.0988   -0.0292   -0.1150   -0.0479   -0.0080   -0.1918   -0.0222   -0.1102    0.0996         0   -0.6792
 21  1.175357346996279E+08    3.000000  1.960515  4.078954  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1962  4.078954    0.000  1.637854  7.401115  5.5595510E-01  4.3028360E-01  3.4660421E-05  9.2403186E-06  7.6154518E-03  7.7591055E-04  3.0763283E-05  1.1452614E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000805  0.0000000E+00  0.0000000000E+00       4.223     2.22   -0.1513    0.5215   -0.2972   -0.0981   -0.0289   -0.1140   -0.0474   -0.0079   -0.1898   -0.0221   -0.1097    0.0988         0   -0.6728
 22  1.224308648119232E+08    3.000000  1.963574  4.077811  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1943  4.077811    0.000  1.637753  7.401469  5.4800550E-01  4.3823980E-01  3.4909843E-05  9.3072701E-06  7.6598214E-03  7.2692371E-04  2.8493290E-05  1.0623038E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000810  0.0000000E+00  0.0000000000E+00       4.216     2.24   -0.1589    0.5063   -0.2956   -0.0972   -0.0286   -0.1129   -0.0468   -0.0079   -0.1875   -0.0220   -0.1091    0.0978         0   -0.6652
 23  1.273259949242180E+08    3.000000  1.966817  4.076814  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1924  4.076814    0.000  1.638086  7.402170  5.3996220E-01  4.4628910E-01  3.5190158E-05  9.3828888E-06  7.7005146E-03  6.8205986E-04  2.6251803E-05  9.8162290E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000816  0.0000000E+00  0.0000000000E+00       4.209     2.25   -0.1670    0.4916   -0.2940   -0.0965   -0.0282   -0.1119   -0.0463   -0.0079   -0.1855   -0.0219   -0.1086    0.0969         0   -0.6586
 24  1.322071389504783E+08    3.000000  1.970432  4.075977  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1910  4.075977    0.000  1.639236  7.403217  5.3178640E-01  4.5447060E-01  3.5502284E-05  9.4674000E-06  7.7380037E-03  6.4074993E-04  2.4068458E-05  9.0404733E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000823  0.0000000E+00  0.0000000000E+00       4.202     2.27   -0.1761    0.4771   -0.2927   -0.0958   -0.0280   -0.1110   -0.0458   -0.0079   -0.1838   -0.0219   -0.1082    0.0962         0   -0.6531
 25  1.368645056001758E+08    3.000000  1.973557  4.074953  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1895  4.074953    0.000  1.639692  7.403939  5.2377400E-01  4.6248800E-01  3.5750049E-05  9.5343401E-06  7.7713584E-03  6.0400447E-04  2.2169704E-05  8.3532776E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000829  0.0000000E+00  0.0000000000E+00       4.194     2.29   -0.1839    0.4626   -0.2910   -0.0950   -0.0276   -0.1100   -0.0453   -0.0078   -0.1817   -0.0218   -0.1076    0.0953         0   -0.6465
 26  1.413959974755582E+08    3.000000  1.976631  4.073932  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1877  4.073932    0.000  1.640220  7.404668  5.1585730E-01  4.7040920E-01  3.5986452E-05  9.5982901E-06  7.8011664E-03  5.7106536E-04  2.0553442E-05  7.7695624E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000835  0.0000000E+00  0.0000000000E+00       4.187     2.31   -0.1916    0.4483   -0.2892   -0.0942   -0.0273   -0.1089   -0.0448   -0.0078   -0.1797   -0.0217   -0.1071    0.0944         0   -0.6398
 27  1.460533641252552E+08    3.000000  1.980111  4.072905  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1863  4.072905    0.000  1.641172  7.405442  5.0760920E-01  4.7866160E-01  3.6223262E-05  9.6624168E-06  7.8292729E-03  5.3996695E-04  1.9046875E-05  7.2255997E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000842  0.0000000E+00  0.0000000000E+00       4.180     2.33   -0.2003    0.4329   -0.2874   -0.0934   -0.0270   -0.1079   -0.0443   -0.0078   -0.1776   -0.0216   -0.1065    0.0935         0   -0.6332
 28  1.504589812263210E+08    3.000000  1.983128  4.071846  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1848  4.071846    0.000  1.641802  7.406198  4.9964420E-01  4.8663030E-01  3.6436070E-05  9.7200636E-06  7.8538574E-03  5.1274647E-04  1.7739050E-05  6.7532276E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000848  0.0000000E+00  0.0000000000E+00       4.172     2.35   -0.2078    0.4186   -0.2854   -0.0926   -0.0266   -0.1068   -0.0438   -0.0077   -0.1754   -0.0216   -0.1059    0.0925         0   -0.6264
 29  1.548645983273872E+08    3.000000  1.986004  4.070604  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1829  4.070604    0.000  1.642095  7.406630  4.9165720E-01  4.9462060E-01  3.6600911E-05  9.7645984E-06  7.8760944E-03  4.8804554E-04  1.6689911E-05  6.3667856E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000853  0.0000000E+00  0.0000000000E+00       4.164     2.37   -0.2150    0.4035   -0.2831   -0.0917   -0.0262   -0.1055   -0.0431   -0.0077   -0.1729   -0.0215   -0.1052    0.0914         0   -0.6185
 30  1.592702154284518E+08    3.000000  1.989179  4.069515  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1817  4.069515    0.000  1.643151  7.407406  4.8357170E-01  5.0270930E-01  3.6803549E-05  9.8195946E-06  7.8965474E-03  4.6535064E-04  1.5608414E-05  5.9764516E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000860  0.0000000E+00  0.0000000000E+00       4.157     2.39   -0.2229    0.3887   -0.2809   -0.0908   -0.0258   -0.1043   -0.0426   -0.0076   -0.1707   -0.0214   -0.1046    0.0904         0   -0.6117
 31  1.635499577552023E+08    3.000000  1.992273  4.068425  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.1797  4.068425    0.000  1.643997  7.408212  4.7553500E-01  5.1074870E-01  3.6995474E-05  9.8717380E-06  7.9149918E-03  4.4487101E-04  1.4631133E-05  5.6242813E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000866  0.0000000E+00  0.0000000000E+00       4.150     2.41   -0.2307    0.3741   -0.2787   -0.0900   -0.0254   -0.1032   -0.0420   -0.0076   -0.1685   -0.0213   -0.1040    0.0895         0   -0.6048
