line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   13.399408  4.121982  4.478672  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3820  4.478672   -8.372  0.918281  7.547428  7.1692994E-01  2.6876500E-01  2.4639255E-05  6.6893038E-06  3.8664076E-03  5.0848727E-03  2.2918454E-05  1.7513077E-08  1.8763313E-03  3.6200839E-05  2.242E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.026376  0.0000000E+00  0.0000000000E+00       4.311     4.24   -5.5550   -2.6388   -1.0613   -0.2975   -0.1282   -0.3754   -0.1937   -0.0308   -0.8201   -0.0620   -0.2627    0.3219         1   -2.9161
  2  2.924242534323464E+05   13.398104  4.125398  4.474787  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3826  4.474787   -8.371  0.899898  7.542197  7.0868530E-01  2.7716842E-01  3.1133693E-05  8.4522158E-06  4.9712773E-03  3.8157551E-03  1.8264317E-05  1.3456981E-08  1.8749874E-03  1.3182114E-06  6.341E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.026586  0.0000000E+00  0.0000000000E+00       4.292     4.33   -5.5635   -2.6686   -1.0564   -0.2965   -0.1277   -0.3740   -0.1927   -0.0306   -0.8158   -0.0617   -0.2618    0.3207         1   -2.8949
  3  5.822253991538936E+05   13.396794  4.129753  4.472563  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3803  4.472563   -8.365  0.890102  7.539722  7.0049670E-01  2.8545928E-01  3.5360207E-05  9.6000113E-06  5.6758965E-03  3.0068894E-03  1.4575186E-05  1.0648673E-08  1.8738857E-03  7.3396623E-08  8.300E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.026856  0.0000000E+00  0.0000000000E+00       4.278     4.40   -5.5744   -2.6915   -1.0535   -0.2959   -0.1274   -0.3732   -0.1921   -0.0305   -0.8133   -0.0615   -0.2613    0.3200         1   -2.8829
  4  8.697392775373778E+05   13.395471  4.134278  4.471009  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3778  4.471009   -8.357  0.883810  7.538413  6.9229537E-01  2.9373358E-01  3.8388285E-05  1.0423365E-05  6.1785985E-03  2.4298797E-03  1.1848899E-05  8.6215275E-09  1.8728974E-03  9.3429641E-09  9.204E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027140  0.0000000E+00  0.0000000000E+00       4.268     4.45   -5.5857   -2.7111   -1.0515   -0.2955   -0.1272   -0.3726   -0.1917   -0.0305   -0.8115   -0.0614   -0.2609    0.3195         1   -2.8746
  5  1.154333043629171E+06   13.394146  4.138992  4.469820  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3752  4.469820   -8.349  0.879486  7.537744  6.8406090E-01  3.0202307E-01  4.0702230E-05  1.1051666E-05  6.5571486E-03  1.9953629E-03  9.7488314E-06  7.0862873E-09  1.8719756E-03  5.6501627E-09  9.530E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027439  0.0000000E+00  0.0000000000E+00       4.258     4.50   -5.5975   -2.7291   -1.0500   -0.2952   -0.1271   -0.3722   -0.1914   -0.0304   -0.8102   -0.0613   -0.2607    0.3192         1   -2.8683
  6  1.429508073511055E+06   13.392836  4.143732  4.468868  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3730  4.468868   -8.340  0.876447  7.537465  6.7599893E-01  3.1012678E-01  4.2523983E-05  1.1547008E-05  6.8446539E-03  1.6652909E-03  8.1033742E-06  5.9111524E-09  1.8711176E-03  5.7591523E-09  9.521E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027743  0.0000000E+00  0.0000000000E+00       4.250     4.54   -5.6093   -2.7460   -1.0487   -0.2950   -0.1270   -0.3719   -0.1911   -0.0304   -0.8091   -0.0612   -0.2604    0.3189         1   -2.8634
  7  1.706055923509031E+06   13.391497  4.148465  4.468019  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3700  4.468019   -8.331  0.874063  7.537445  6.6774422E-01  3.1841528E-01  4.3994738E-05  1.1947078E-05  7.0778737E-03  1.3975414E-03  6.7810804E-06  4.9553633E-09  1.8702711E-03  6.2076693E-09  9.343E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028049  0.0000000E+00  0.0000000000E+00       4.241     4.59   -5.6212   -2.7622   -1.0476   -0.2948   -0.1269   -0.3716   -0.1909   -0.0303   -0.8082   -0.0611   -0.2603    0.3186         1   -2.8589
  8  1.973350739348545E+06   13.390172  4.153212  4.467284  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3676  4.467284   -8.323  0.872362  7.537614  6.5963410E-01  3.2655213E-01  4.5189404E-05  1.2270789E-05  7.2617532E-03  1.1863801E-03  5.7388795E-06  4.2041168E-09  1.8694618E-03  6.7265458E-09  9.068E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028361  0.0000000E+00  0.0000000000E+00       4.234     4.63   -5.6330   -2.7779   -1.0466   -0.2946   -0.1268   -0.3713   -0.1907   -0.0303   -0.8073   -0.0611   -0.2601    0.3184         1   -2.8551
  9  2.240228587095056E+06   13.388821  4.157967  4.466597  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3648  4.466597   -8.314  0.871013  7.537915  6.5141787E-01  3.3479027E-01  4.6193240E-05  1.2544251E-05  7.4130558E-03  1.0126006E-03  4.8728337E-06  3.5817567E-09  1.8686584E-03  7.3223003E-09  8.736E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028676  0.0000000E+00  0.0000000000E+00       4.226     4.67   -5.6449   -2.7933   -1.0457   -0.2944   -0.1267   -0.3711   -0.1905   -0.0303   -0.8066   -0.0610   -0.2599    0.3182         1   -2.8516
