line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    9.399952  3.644651  4.401820  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3305  4.401820   -9.781  1.071639  7.515657  7.1691055E-01  2.6878517E-01  2.4072930E-05  6.4874953E-06  3.8385037E-03  5.1134726E-03  2.7087449E-05  2.0938990E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012492  0.0000000E+00  0.0000000000E+00       4.327     3.48   -4.3616   -1.8356   -0.9510   -0.2789   -0.1196   -0.3496   -0.1729   -0.0274   -0.7307   -0.0562   -0.2463    0.3000         1   -2.5260
  2  5.564735146292760E+05    9.399852  3.647656  4.397921  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3318  4.397921   -9.780  1.054011  7.510728  7.0873475E-01  2.7711464E-01  3.0172814E-05  8.1283844E-06  4.8952645E-03  3.9001461E-03  2.2229308E-05  1.6464510E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012581  0.0000000E+00  0.0000000000E+00       4.308     3.56   -4.3691   -1.8614   -0.9455   -0.2777   -0.1190   -0.3481   -0.1719   -0.0272   -0.7262   -0.0559   -0.2454    0.2988         1   -2.5078
  3  1.108605255288647E+06    9.399751  3.651840  4.395650  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3294  4.395650   -9.771  1.044404  7.508358  7.0050057E-01  2.8544923E-01  3.4201474E-05  9.2131568E-06  5.5852690E-03  3.1087346E-03  1.8102437E-05  1.3245970E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012703  0.0000000E+00  0.0000000000E+00       4.295     3.61   -4.3796   -1.8825   -0.9423   -0.2770   -0.1186   -0.3473   -0.1713   -0.0270   -0.7236   -0.0557   -0.2448    0.2980         1   -2.4971
  4  1.639667645446858E+06    9.399652  3.656082  4.394087  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3263  4.394087   -9.762  1.038258  7.507137  6.9247910E-01  2.9354126E-01  3.7042467E-05  9.9785137E-06  6.0697514E-03  2.5531905E-03  1.5033177E-05  1.0929271E-08  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012828  0.0000000E+00  0.0000000000E+00       4.284     3.66   -4.3902   -1.9006   -0.9401   -0.2765   -0.1184   -0.3467   -0.1709   -0.0270   -0.7219   -0.0556   -0.2444    0.2975         1   -2.4897
  5  2.170726204958030E+06    9.399551  3.660697  4.392875  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3239  4.392875   -9.750  1.033964  7.506499  6.8430849E-01  3.0176648E-01  3.9272130E-05  1.0578825E-05  6.4449322E-03  2.1230172E-03  1.2564842E-05  9.1082976E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012965  0.0000000E+00  0.0000000000E+00       4.275     3.70   -4.4017   -1.9179   -0.9383   -0.2761   -0.1182   -0.3462   -0.1706   -0.0269   -0.7205   -0.0555   -0.2441    0.2971         1   -2.4839
  6  2.696109165073740E+06    9.399447  3.665410  4.391865  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3216  4.391865   -9.737  1.030776  7.506226  6.7610628E-01  3.1001171E-01  4.1096026E-05  1.1071268E-05  6.7398106E-03  1.7849078E-03  1.0506212E-05  7.6478857E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013107  0.0000000E+00  0.0000000000E+00       4.266     3.74   -4.4135   -1.9345   -0.9369   -0.2758   -0.1180   -0.3458   -0.1704   -0.0269   -0.7193   -0.0554   -0.2439    0.2968         1   -2.4790
  7  3.208675562551853E+06    9.399344  3.669967  4.390985  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3185  4.390985   -9.725  1.028262  7.506208  6.6795256E-01  3.1819960E-01  4.2525896E-05  1.1457037E-05  6.9739308E-03  1.5164509E-03  8.9181680E-06  6.4939214E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013245  0.0000000E+00  0.0000000000E+00       4.258     3.77   -4.4249   -1.9502   -0.9357   -0.2755   -0.1178   -0.3455   -0.1701   -0.0268   -0.7183   -0.0553   -0.2437    0.2965         1   -2.4747
  8  3.704761008601189E+06    9.399241  3.674650  4.390233  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3162  4.390233   -9.712  1.026490  7.506373  6.5991072E-01  3.2626871E-01  4.3705251E-05  1.1774487E-05  7.1615344E-03  1.3012938E-03  7.6288238E-06  5.5676810E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013390  0.0000000E+00  0.0000000000E+00       4.250     3.80   -4.4366   -1.9656   -0.9346   -0.2752   -0.1177   -0.3452   -0.1699   -0.0268   -0.7175   -0.0552   -0.2435    0.2963         1   -2.4711
  9  4.205639689374312E+06    9.399133  3.679460  4.389524  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3137  4.389524   -9.699  1.025075  7.506678  6.5166329E-01  3.3453912E-01  4.4710534E-05  1.2045614E-05  7.3193779E-03  1.1202507E-03  6.5385451E-06  4.7845824E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013539  0.0000000E+00  0.0000000000E+00       4.243     3.84   -4.4486   -1.9811   -0.9336   -0.2750   -0.1176   -0.3449   -0.1698   -0.0267   -0.7167   -0.0552   -0.2433    0.2960         1   -2.4676
