line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   12.599565  4.041378  4.466054  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3740  4.466054   -8.570  0.943997  7.542343  7.1693884E-01  2.6875501E-01  2.4296216E-05  6.5960890E-06  3.8610758E-03  5.0907742E-03  2.3730896E-05  1.7701330E-08  1.8763510E-03  3.3095754E-05  2.153E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023333  0.0000000E+00  0.0000000000E+00       4.314     4.09   -5.3534   -2.5087   -1.0450   -0.2943   -0.1266   -0.3709   -0.1904   -0.0302   -0.8059   -0.0610   -0.2598    0.3180         1   -2.8448
  2  3.253178093026105E+05   12.598635  4.045055  4.462150  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3729  4.462150   -8.569  0.925625  7.537102  7.0862952E-01  2.7722269E-01  3.0528344E-05  8.2826076E-06  4.9629216E-03  3.8252394E-03  1.9411160E-05  1.3720283E-08  1.8750413E-03  1.0471769E-06  6.035E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023531  0.0000000E+00  0.0000000000E+00       4.295     4.18   -5.3626   -2.5386   -1.0398   -0.2933   -0.1262   -0.3695   -0.1894   -0.0301   -0.8015   -0.0607   -0.2589    0.3168         1   -2.8241
  3  6.436385149099585E+05   12.597711  4.049414  4.459935  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3701  4.459935   -8.563  0.915871  7.534651  7.0048504E-01  2.8546811E-01  3.4632212E-05  9.3960432E-06  5.6586525E-03  3.0268912E-03  1.5558894E-05  1.0906473E-08  1.8739803E-03  5.4166344E-08  7.778E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023770  0.0000000E+00  0.0000000000E+00       4.282     4.25   -5.3735   -2.5609   -1.0366   -0.2928   -0.1259   -0.3687   -0.1887   -0.0300   -0.7989   -0.0605   -0.2584    0.3162         1   -2.8126
  4  9.559159731168101E+05   12.596786  4.053969  4.458406  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3679  4.458406   -8.556  0.909708  7.533365  6.9240791E-01  2.9361706E-01  3.7555483E-05  1.0190716E-05  6.1532096E-03  2.4594716E-03  1.2719546E-05  8.8790389E-09  1.8730364E-03  6.7919697E-09  8.523E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024022  0.0000000E+00  0.0000000000E+00       4.271     4.30   -5.3849   -2.5799   -1.0343   -0.2926   -0.1259   -0.3683   -0.1883   -0.0299   -0.7971   -0.0604   -0.2582    0.3159         1   -2.8050
  5  1.271692994476834E+06   12.595842  4.058661  4.457198  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3650  4.457198   -8.547  0.905265  7.532684  6.8412751E-01  3.0195291E-01  3.9846484E-05  1.0812443E-05  6.5348504E-03  2.0215962E-03  1.0476059E-05  7.3052319E-09  1.8721374E-03  4.1811888E-09  8.742E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024285  0.0000000E+00  0.0000000000E+00       4.261     4.35   -5.3967   -2.5977   -1.0324   -0.2924   -0.1258   -0.3680   -0.1880   -0.0299   -0.7956   -0.0603   -0.2579    0.3156         1   -2.7990
  6  1.573756573652751E+06   12.594917  4.063400  4.456240  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3629  4.456240   -8.538  0.902179  7.532390  6.7610775E-01  3.1001433E-01  4.1679813E-05  1.1312530E-05  6.8221780E-03  1.6918364E-03  8.6919387E-06  6.1040150E-09  1.8713097E-03  4.2927386E-09  8.666E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024554  0.0000000E+00  0.0000000000E+00       4.253     4.39   -5.4085   -2.6143   -1.0310   -0.2922   -0.1257   -0.3677   -0.1877   -0.0298   -0.7945   -0.0602   -0.2578    0.3153         1   -2.7942
  7  1.879456697524842E+06   12.593964  4.068199  4.455389  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3600  4.455389   -8.529  0.899788  7.532370  6.6782984E-01  3.1832642E-01  4.3151252E-05  1.1711940E-05  7.0577604E-03  1.4214766E-03  7.2741058E-06  5.1192304E-09  1.8704868E-03  4.6358952E-09  8.447E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024828  0.0000000E+00  0.0000000000E+00       4.244     4.43   -5.4205   -2.6305   -1.0296   -0.2920   -0.1257   -0.3674   -0.1874   -0.0298   -0.7934   -0.0602   -0.2576    0.3151         1   -2.7900
  8  2.171879680485511E+06   12.593028  4.072847  4.454649  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3574  4.454649   -8.519  0.898012  7.532532  6.5978812E-01  3.2639491E-01  4.4324981E-05  1.2029990E-05  7.2418174E-03  1.2102022E-03  6.1736221E-06  4.3552541E-09  1.8697089E-03  5.0169940E-09  8.156E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.025098  0.0000000E+00  0.0000000000E+00       4.237     4.47   -5.4321   -2.6457   -1.0285   -0.2919   -0.1256   -0.3672   -0.1872   -0.0298   -0.7925   -0.0601   -0.2575    0.3149         1   -2.7864
  9  2.464098732662648E+06   12.592074  4.077656  4.453972  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3550  4.453972   -8.510  0.896705  7.532834  6.5163467E-01  3.3457044E-01  4.5307349E-05  1.2297435E-05  7.3938570E-03  1.0356619E-03  5.2592851E-06  3.7210844E-09  1.8689363E-03  5.4502038E-09  7.825E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.025379  0.0000000E+00  0.0000000000E+00       4.229     4.51   -5.4441   -2.6611   -1.0275   -0.2918   -0.1256   -0.3670   -0.1870   -0.0297   -0.7917   -0.0601   -0.2573    0.3148         1   -2.7831
